Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
cootists,N,8,"['co', '##ot', '##ists']",2,0.62,663.89,1.0
cootive,N,7,"['co', '##ot', '##ive']",2,0.57,564.92,1.0
coove,N,5,"['co', '##ove']",1,0.6,581.47,1.0
copeb,N,5,"['cop', '##e', '##b']",2,0.4,514.92,1.0
copi,N,4,"['cop', '##i']",1,0.5,552.62,1.0
copide,N,6,"['cop', '##ide']",1,0.67,593.62,1.0
copting,N,7,"['cop', '##ting']",1,0.71,658.47,0.92
corans,N,6,"['cor', '##ans']",1,0.67,641.05,0.92
coraste,N,7,"['cor', '##aste']",1,0.71,643.13,1.0
corau,N,5,"['cor', '##au']",1,0.6,537.55,1.0
corch,N,5,"['cor', '##ch']",1,0.6,656.62,0.97
cordurl,N,7,"['cor', '##du', '##r', '##l']",3,0.43,607.66,1.0
cordus,N,6,"['cor', '##du', '##s']",2,0.5,626.15,0.92
coreas,N,6,"['cor', '##e', '##as']",2,0.5,604.0,0.82
corebrow,N,8,"['cor', '##e', '##bro', '##w']",3,0.5,714.62,1.0
corecilling,N,11,"['cor', '##ec', '##illing']",2,0.73,675.97,1.0
corecoach,N,9,"['cor', '##ec', '##o', '##ach']",3,0.56,654.45,1.0
corecure,N,8,"['cor', '##ecu', '##re']",2,0.62,642.45,1.0
coreen,N,6,"['cor', '##een']",1,0.67,608.42,0.95
coreens,N,7,"['cor', '##een', '##s']",2,0.57,584.81,0.92
coresey,N,7,"['cor', '##ese', '##y']",2,0.57,622.76,1.0
coresight,N,9,"['cor', '##es', '##ight']",2,0.67,704.14,0.97
coresights,N,10,"['cor', '##es', '##ights']",2,0.7,706.73,0.95
coresit,N,7,"['cor', '##es', '##it']",2,0.57,598.44,0.98
coresits,N,8,"['cor', '##es', '##its']",2,0.62,599.71,0.97
coretakes,N,9,"['cor', '##eta', '##ke', '##s']",3,0.56,626.84,0.98
coretall,N,8,"['cor', '##eta', '##ll']",2,0.62,614.69,0.98
corfens,N,7,"['cor', '##fe', '##n', '##s']",3,0.43,623.42,1.0
corged,N,6,"['cor', '##ged']",1,0.67,663.68,0.95
corgel,N,6,"['cor', '##gel']",1,0.67,689.28,0.95
corgesse,N,8,"['cor', '##ges', '##se']",2,0.62,617.95,1.0
corgine,N,7,"['cor', '##gin', '##e']",2,0.57,650.38,1.0
corhis,N,6,"['cor', '##hi', '##s']",2,0.5,535.15,0.98
corkmess,N,8,"['cor', '##k', '##mes', '##s']",3,0.5,653.14,0.97
corls,N,5,"['cor', '##ls']",1,0.6,560.79,1.0
cormer,N,6,"['cor', '##mer']",1,0.67,613.64,0.98
corming,N,7,"['cor', '##ming']",1,0.71,647.35,0.97
cormu,N,5,"['cor', '##m', '##u']",2,0.4,582.08,1.0
cornan,N,6,"['cor', '##na', '##n']",2,0.5,591.53,1.0
cornave,N,7,"['cor', '##na', '##ve']",2,0.57,731.21,0.95
corncack,N,8,"['cor', '##n', '##ca', '##ck']",3,0.5,656.54,1.0
cornsparks,N,10,"['cor', '##n', '##sp', '##ark', '##s']",4,0.5,721.08,1.0
coroaned,N,8,"['cor', '##o', '##ane', '##d']",3,0.5,717.71,1.0
coroste,N,7,"['cor', '##ost', '##e']",2,0.57,674.42,0.95
corpens,N,7,"['cor', '##pen', '##s']",2,0.57,647.84,0.97
corralls,N,8,"['corr', '##all', '##s']",2,0.62,613.03,0.87
corrare,N,7,"['corr', '##are']",1,0.71,609.17,1.0
correlt,N,7,"['corre', '##l', '##t']",2,0.57,604.51,1.0
corrine,N,7,"['corr', '##ine']",1,0.71,718.03,0.87
corrists,N,8,"['corr', '##ists']",1,0.75,643.8,1.0
corrons,N,7,"['corr', '##ons']",1,0.71,575.0,0.92
corrychs,N,8,"['corr', '##y', '##ch', '##s']",3,0.5,565.26,1.0
corsal,N,6,"['cor', '##s', '##al']",2,0.5,724.79,0.6
corsdet,N,7,"['cor', '##s', '##de', '##t']",3,0.43,585.15,1.0
corsdets,N,8,"['cor', '##s', '##de', '##ts']",3,0.5,662.31,0.98
corseshop,N,9,"['cor', '##se', '##sh', '##op']",3,0.56,723.08,1.0
corsire,N,7,"['cor', '##s', '##ire']",2,0.57,672.11,1.0
corsons,N,7,"['cor', '##son', '##s']",2,0.57,618.78,0.97
corsottes,N,9,"['cor', '##s', '##otte', '##s']",3,0.56,664.71,1.0
cortbel,N,7,"['cort', '##bel']",1,0.71,584.18,1.0
cortbelled,N,10,"['cort', '##bel', '##led']",2,0.7,582.73,1.0
corteds,N,7,"['cort', '##eds']",1,0.71,641.92,0.98
cortells,N,8,"['cort', '##ell', '##s']",2,0.62,646.42,0.95
cortend,N,7,"['cort', '##end']",1,0.71,659.97,0.92
corth,N,5,"['cort', '##h']",1,0.6,594.11,1.0
corthed,N,7,"['cort', '##hed']",1,0.71,628.62,1.0
corthroods,N,10,"['cort', '##h', '##ro', '##ods']",3,0.6,617.86,1.0
corthyans,N,9,"['cort', '##h', '##yan', '##s']",3,0.56,579.89,0.97
corthyeurs,N,10,"['cort', '##h', '##ye', '##urs']",3,0.6,570.92,0.98
cortnes,N,7,"['cort', '##nes']",1,0.71,599.13,0.98
corts,N,5,"['cort', '##s']",1,0.6,690.24,0.91
cortsies,N,8,"['cort', '##s', '##ies']",2,0.62,713.51,0.98
corvect,N,7,"['cor', '##ve', '##ct']",2,0.57,639.86,0.95
corvoir,N,7,"['cor', '##voir']",1,0.71,646.84,0.95
corvoirs,N,8,"['cor', '##voir', '##s']",2,0.62,679.47,0.95
corwade,N,7,"['cor', '##wa', '##de']",2,0.57,568.45,1.0
coscer,N,6,"['cos', '##cer']",1,0.67,533.87,1.0
cosco,N,5,"['cos', '##co']",1,0.6,601.29,0.95
cosdas,N,6,"['cos', '##das']",1,0.67,596.98,1.0
cosed,N,5,"['cos', '##ed']",1,0.6,668.75,0.92
coselt,N,6,"['cos', '##elt']",1,0.67,559.5,1.0
cosis,N,5,"['cos', '##is']",1,0.6,563.89,1.0
cosk,N,4,"['cos', '##k']",1,0.5,598.63,0.97
cosloc,N,6,"['cos', '##lo', '##c']",2,0.5,604.65,1.0
coso,N,4,"['cos', '##o']",1,0.5,548.22,1.0
cosocks,N,7,"['cos', '##ocks']",1,0.71,657.77,0.98
cossered,N,8,"['cos', '##se', '##red']",2,0.62,580.9,0.98
cossers,N,7,"['cos', '##se', '##r', '##s']",3,0.43,619.0,0.98
cossgerves,N,10,"['cos', '##s', '##ger', '##ves']",3,0.6,603.97,1.0
cossice,N,7,"['cos', '##s', '##ice']",2,0.57,572.84,0.97
cossing,N,7,"['cos', '##s', '##ing']",2,0.57,637.32,0.92
costace,N,7,"['cost', '##ace']",1,0.71,650.57,0.92
costgerve,N,9,"['cost', '##ger', '##ve']",2,0.67,642.44,0.97
costies,N,7,"['cost', '##ies']",1,0.71,756.19,0.97
costind,N,7,"['cost', '##ind']",1,0.71,576.0,1.0
costle,N,6,"['cost', '##le']",1,0.67,699.09,0.92
costoths,N,8,"['cost', '##oth', '##s']",2,0.62,581.33,1.0
costove,N,7,"['cost', '##ove']",1,0.71,669.08,0.97
cotan,N,5,"['co', '##ta', '##n']",2,0.4,602.57,0.92
cotch,N,5,"['co', '##t', '##ch']",2,0.4,716.35,0.63
cotchdess,N,9,"['co', '##t', '##ch', '##des', '##s']",4,0.44,666.79,1.0
cotchdet,N,8,"['co', '##t', '##ch', '##de', '##t']",4,0.38,566.46,1.0
cotchdouse,N,10,"['co', '##t', '##ch', '##do', '##use']",4,0.5,639.38,1.0
cotchdouts,N,10,"['co', '##t', '##ch', '##do', '##ut', '##s']",5,0.4,612.76,1.0
cotching,N,8,"['co', '##t', '##ch', '##ing']",3,0.5,640.85,0.74
cotcies,N,7,"['co', '##t', '##cies']",2,0.57,554.82,0.98
cotee,N,5,"['co', '##te', '##e']",2,0.4,596.81,0.95
coter,N,5,"['co', '##ter']",1,0.6,585.45,0.98
coterence,N,9,"['co', '##teren', '##ce']",2,0.67,710.73,0.97
coth,N,4,"['co', '##th']",1,0.5,610.38,0.88
cothbly,N,7,"['co', '##th', '##bl', '##y']",3,0.43,570.15,1.0
cothe,N,5,"['co', '##th', '##e']",2,0.4,586.28,1.0
cothed,N,6,"['co', '##th', '##ed']",2,0.5,635.53,0.99
cothes,N,6,"['co', '##th', '##es']",2,0.5,683.91,0.92
cothing,N,7,"['co', '##thing']",1,0.71,715.15,0.92
cothry,N,6,"['co', '##th', '##ry']",2,0.5,558.42,1.0
coths,N,5,"['co', '##th', '##s']",2,0.4,665.4,0.9
coting,N,6,"['co', '##ting']",1,0.67,669.47,0.82
cotnic,N,6,"['co', '##t', '##n', '##ic']",3,0.33,635.38,1.0
cottling,N,8,"['co', '##tt', '##ling']",2,0.62,706.28,0.89
cottly,N,6,"['co', '##tt', '##ly']",2,0.5,589.06,0.95
cotwa,N,5,"['co', '##t', '##wa']",2,0.4,551.45,1.0
coubrerve,N,9,"['cou', '##bre', '##r', '##ve']",3,0.56,649.18,1.0
coubtes,N,7,"['cou', '##b', '##tes']",2,0.57,558.76,1.0
coubtfown,N,9,"['cou', '##b', '##t', '##fo', '##wn']",4,0.44,613.76,1.0
coucys,N,6,"['cou', '##cy', '##s']",2,0.5,545.82,1.0
coudbield,N,9,"['cou', '##d', '##b', '##ield']",3,0.56,598.84,1.0
coudbields,N,10,"['cou', '##d', '##b', '##ield', '##s']",4,0.5,573.72,1.0
coudin,N,6,"['cou', '##d', '##in']",2,0.5,611.72,0.98
couding,N,7,"['cou', '##ding']",1,0.71,602.29,1.0
couel,N,5,"['cou', '##el']",1,0.6,560.84,1.0
couf,N,4,"['cou', '##f']",1,0.5,570.97,1.0
couge,N,5,"['cou', '##ge']",1,0.6,632.3,0.92
coughts,N,7,"['cou', '##g', '##ht', '##s']",3,0.43,803.44,0.84
coulding,N,8,"['could', '##ing']",1,0.75,727.11,0.94
coulives,N,8,"['cou', '##li', '##ves']",2,0.62,645.49,1.0
couls,N,5,"['cou', '##ls']",1,0.6,598.86,0.97
coultered,N,9,"['cou', '##l', '##ter', '##ed']",3,0.56,691.9,0.85
coulting,N,8,"['cou', '##l', '##ting']",2,0.62,624.21,0.82
counced,N,7,"['coun', '##ced']",1,0.71,695.12,0.99
counces,N,7,"['coun', '##ces']",1,0.71,660.32,1.0
counding,N,8,"['coun', '##ding']",1,0.75,634.66,1.0
counds,N,6,"['coun', '##ds']",1,0.67,681.66,1.0
counged,N,7,"['coun', '##ged']",1,0.71,723.11,0.97
counors,N,7,"['coun', '##ors']",1,0.71,688.19,1.0
couran,N,6,"['cour', '##an']",1,0.67,679.57,1.0
cources,N,7,"['cour', '##ces']",1,0.71,696.76,0.89
courge,N,6,"['cour', '##ge']",1,0.67,799.08,0.68
courtheam,N,9,"['court', '##he', '##am']",2,0.67,638.73,1.0
courtshams,N,10,"['court', '##sh', '##ams']",2,0.7,650.32,1.0
coury,N,5,"['cour', '##y']",1,0.6,591.9,1.0
coust,N,5,"['cou', '##st']",1,0.6,601.83,0.92
coutes,N,6,"['cou', '##tes']",1,0.67,631.62,0.92
couthbomb,N,9,"['cou', '##th', '##bo', '##mb']",3,0.56,638.82,1.0
couthing,N,8,"['cou', '##thing']",1,0.75,642.17,0.97
couts,N,5,"['cou', '##ts']",1,0.6,657.55,0.92
couzu,N,5,"['cou', '##z', '##u']",2,0.4,511.58,1.0
covel,N,5,"['co', '##vel']",1,0.6,665.91,0.92
covelled,N,8,"['co', '##velle', '##d']",2,0.62,667.0,0.9
coveters,N,8,"['co', '##ve', '##ter', '##s']",3,0.5,711.48,0.74
covewake,N,8,"['co', '##ve', '##wa', '##ke']",3,0.5,614.92,1.0
covnar,N,6,"['co', '##v', '##na', '##r']",3,0.33,606.05,1.0
covver,N,6,"['co', '##v', '##ver']",2,0.5,643.74,1.0
covvers,N,7,"['co', '##v', '##vers']",2,0.57,633.68,1.0
cowat,N,5,"['co', '##wa', '##t']",2,0.4,591.7,1.0
cowbeds,N,7,"['co', '##w', '##bed', '##s']",3,0.43,786.03,0.85
cowboles,N,8,"['co', '##w', '##bol', '##es']",3,0.5,616.68,1.0
cowchime,N,8,"['co', '##w', '##ch', '##ime']",3,0.5,601.42,1.0
cowchop,N,7,"['co', '##w', '##cho', '##p']",3,0.43,650.06,0.95
cowdley,N,7,"['co', '##w', '##d', '##ley']",3,0.43,631.53,0.92
cowdort,N,7,"['co', '##w', '##do', '##r', '##t']",4,0.29,557.51,1.0
cowds,N,5,"['co', '##w', '##ds']",2,0.4,644.56,0.98
cowgy,N,5,"['co', '##w', '##g', '##y']",3,0.2,663.0,1.0
cowhind,N,7,"['co', '##wh', '##ind']",2,0.57,639.74,0.85
cowhints,N,8,"['co', '##wh', '##int', '##s']",3,0.5,651.11,1.0
cowkise,N,7,"['co', '##w', '##ki', '##se']",3,0.43,618.45,1.0
cowlfown,N,8,"['co', '##w', '##l', '##fo', '##wn']",4,0.38,620.89,1.0
cown,N,4,"['co', '##wn']",1,0.5,707.0,0.83
cowngries,N,9,"['co', '##wn', '##gr', '##ies']",3,0.56,573.68,1.0
cownwil,N,7,"['co', '##wn', '##w', '##il']",3,0.43,611.5,1.0
cownwils,N,8,"['co', '##wn', '##w', '##ils']",3,0.5,627.13,1.0
cowo,N,4,"['co', '##wo']",1,0.5,542.0,1.0
cowrasts,N,8,"['co', '##w', '##ras', '##ts']",3,0.5,614.69,1.0
cowrurl,N,7,"['co', '##w', '##ru', '##r', '##l']",4,0.29,610.32,1.0
cowrurls,N,8,"['co', '##w', '##ru', '##r', '##ls']",4,0.38,637.7,1.0
cowse,N,5,"['co', '##ws', '##e']",2,0.4,603.19,0.97
cowser,N,6,"['co', '##ws', '##er']",2,0.5,666.52,1.0
cowsers,N,7,"['co', '##ws', '##ers']",2,0.57,664.89,0.95
cowsex,N,6,"['co', '##ws', '##ex']",2,0.5,689.45,1.0
cowsing,N,7,"['co', '##ws', '##ing']",2,0.57,696.41,0.98
cowsop,N,6,"['co', '##ws', '##op']",2,0.5,642.53,0.92
cowst,N,5,"['co', '##ws', '##t']",2,0.4,599.49,0.97
cowster,N,7,"['co', '##ws', '##ter']",2,0.57,700.64,0.97
cowsters,N,8,"['co', '##ws', '##ter', '##s']",3,0.5,694.65,0.97
cowthuds,N,8,"['co', '##w', '##th', '##ud', '##s']",4,0.38,573.5,0.95
cowtut,N,6,"['co', '##w', '##t', '##ut']",3,0.33,588.82,0.98
coxgling,N,8,"['co', '##x', '##gl', '##ing']",3,0.5,563.45,1.0
coxglings,N,9,"['co', '##x', '##gl', '##ings']",3,0.56,546.08,1.0
coxpamb,N,7,"['co', '##x', '##p', '##amb']",3,0.43,586.87,1.0
coxpyx,N,6,"['co', '##x', '##p', '##y', '##x']",4,0.17,581.55,1.0
coyce,N,5,"['co', '##y', '##ce']",2,0.4,607.22,0.95
coydrain,N,8,"['co', '##y', '##dr', '##ain']",3,0.5,604.42,0.98
coze,N,4,"['co', '##ze']",1,0.5,609.97,0.94
craced,N,6,"['cra', '##ced']",1,0.67,658.98,1.0
crackbats,N,9,"['cra', '##ck', '##ba', '##ts']",3,0.56,684.66,0.98
crackbead,N,9,"['cra', '##ck', '##be', '##ad']",3,0.56,775.56,0.95
crackfoids,N,10,"['cra', '##ck', '##fo', '##ids']",3,0.6,644.65,0.97
crackjick,N,9,"['cra', '##ck', '##j', '##ick']",3,0.56,710.97,0.95
crackmess,N,9,"['cra', '##ck', '##mes', '##s']",3,0.56,698.42,0.9
crackralled,N,11,"['cra', '##ck', '##ral', '##led']",3,0.64,680.78,1.0
crad,N,4,"['cra', '##d']",1,0.5,644.36,0.99
cradanx,N,7,"['cra', '##dan', '##x']",2,0.57,584.27,1.0
cradding,N,8,"['cra', '##d', '##ding']",2,0.62,710.18,0.92
crade,N,5,"['cra', '##de']",1,0.6,682.77,0.84
crads,N,5,"['cra', '##ds']",1,0.6,667.46,0.98
crafing,N,7,"['cra', '##fin', '##g']",2,0.57,629.17,0.95
craftmess,N,9,"['cra', '##ft', '##mes', '##s']",3,0.56,689.0,0.89
cragand,N,7,"['cra', '##gan', '##d']",2,0.57,568.6,0.95
crages,N,6,"['cra', '##ges']",1,0.67,684.34,0.98
craging,N,7,"['cra', '##ging']",1,0.71,734.94,0.97
cragwide,N,8,"['cra', '##g', '##wide']",2,0.62,643.52,1.0
crailbar,N,8,"['cra', '##il', '##bar']",2,0.62,652.16,1.0
crailbars,N,9,"['cra', '##il', '##bar', '##s']",3,0.56,664.45,0.98
crailbones,N,10,"['cra', '##il', '##bo', '##nes']",3,0.6,627.71,1.0
crailbow,N,8,"['cra', '##il', '##bo', '##w']",3,0.5,641.62,1.0
crailbred,N,9,"['cra', '##il', '##bre', '##d']",3,0.56,595.33,1.0
crailcut,N,8,"['cra', '##il', '##cu', '##t']",3,0.5,584.68,1.0
crailly,N,7,"['cra', '##ill', '##y']",2,0.57,605.2,0.97
crailply,N,8,"['cra', '##il', '##pl', '##y']",3,0.5,614.54,1.0
crailroad,N,9,"['cra', '##il', '##ro', '##ad']",3,0.56,692.66,1.0
crailword,N,9,"['cra', '##il', '##wor', '##d']",3,0.56,593.18,0.95
crailwords,N,10,"['cra', '##il', '##wor', '##ds']",3,0.6,651.0,0.98
craintes,N,8,"['cra', '##inte', '##s']",2,0.62,599.81,0.97
crainting,N,9,"['cra', '##int', '##ing']",2,0.67,629.77,0.98
crakey,N,6,"['cra', '##key']",1,0.67,644.48,1.0
crale,N,5,"['cra', '##le']",1,0.6,598.19,0.97
cralens,N,7,"['cra', '##len', '##s']",2,0.57,597.37,1.0
crales,N,6,"['cra', '##les']",1,0.67,578.26,0.95
cralks,N,6,"['cra', '##l', '##ks']",2,0.5,661.5,0.95
cralls,N,6,"['cra', '##ll', '##s']",2,0.5,622.13,1.0
crals,N,5,"['cra', '##ls']",1,0.6,578.76,1.0
cralters,N,8,"['cra', '##l', '##ter', '##s']",3,0.5,670.89,1.0
crames,N,6,"['cra', '##mes']",1,0.67,691.26,1.0
cramesant,N,9,"['cra', '##mes', '##ant']",2,0.67,641.43,1.0
cramesants,N,10,"['cra', '##mes', '##ants']",2,0.7,661.55,1.0
cramful,N,7,"['cra', '##m', '##ful']",2,0.57,733.52,0.78
cramper,N,7,"['cra', '##mp', '##er']",2,0.57,812.24,0.5
cramstone,N,9,"['cra', '##m', '##ston', '##e']",3,0.56,696.44,0.92
cranged,N,7,"['cra', '##n', '##ged']",2,0.57,712.88,0.92
cranging,N,8,"['cra', '##n', '##ging']",2,0.62,762.56,0.92
cranhet,N,7,"['cra', '##n', '##he', '##t']",3,0.43,588.8,1.0
cranhets,N,8,"['cra', '##n', '##he', '##ts']",3,0.5,595.47,1.0
crankes,N,7,"['cra', '##n', '##ke', '##s']",3,0.43,620.82,0.82
crankings,N,9,"['cra', '##n', '##king', '##s']",3,0.56,763.33,0.47
crankness,N,9,"['cra', '##n', '##kn', '##ess']",3,0.56,834.94,0.52
crankstift,N,10,"['cra', '##n', '##ks', '##t', '##ift']",4,0.5,637.29,0.89
crankstifts,N,11,"['cra', '##n', '##ks', '##t', '##ift', '##s']",5,0.45,700.37,0.95
cranned,N,7,"['cra', '##n', '##ned']",2,0.57,763.03,0.85
cransing,N,8,"['cra', '##n', '##s', '##ing']",3,0.5,597.76,1.0
cranter,N,7,"['cra', '##n', '##ter']",2,0.57,624.08,1.0
crar,N,4,"['cra', '##r']",1,0.5,535.87,1.0
crarbey,N,7,"['cra', '##r', '##be', '##y']",3,0.43,646.55,1.0
crarching,N,9,"['cra', '##r', '##ch', '##ing']",3,0.56,661.79,1.0
crards,N,6,"['cra', '##r', '##ds']",2,0.5,593.0,1.0
crare,N,5,"['cra', '##re']",1,0.6,618.28,0.99
crares,N,6,"['cra', '##res']",1,0.67,690.53,1.0
crarier,N,7,"['cra', '##rie', '##r']",2,0.57,662.03,1.0
crarmed,N,7,"['cra', '##r', '##med']",2,0.57,631.86,0.9
crarming,N,8,"['cra', '##r', '##ming']",2,0.62,660.3,1.0
crarons,N,7,"['cra', '##ron', '##s']",2,0.57,607.68,0.98
crars,N,5,"['cra', '##r', '##s']",2,0.4,583.67,1.0
crarts,N,6,"['cra', '##r', '##ts']",2,0.5,662.69,0.95
crarut,N,6,"['cra', '##ru', '##t']",2,0.5,551.42,1.0
crase,N,5,"['cra', '##se']",1,0.6,645.64,0.95
crashmess,N,9,"['cra', '##sh', '##mes', '##s']",3,0.56,713.15,0.92
crasing,N,7,"['cra', '##s', '##ing']",2,0.57,732.26,1.0
crasped,N,7,"['cra', '##sp', '##ed']",2,0.57,703.63,0.84
crasping,N,8,"['cra', '##sp', '##ing']",2,0.62,724.37,0.82
crassand,N,8,"['cra', '##s', '##s', '##and']",3,0.5,628.11,0.97
crassients,N,10,"['cra', '##s', '##s', '##ients']",3,0.6,631.25,1.0
crasts,N,6,"['cra', '##st', '##s']",2,0.5,676.65,0.98
crat,N,4,"['cra', '##t']",1,0.5,631.15,0.99
cratact,N,7,"['cra', '##ta', '##ct']",2,0.57,630.95,1.0
crathed,N,7,"['cra', '##th', '##ed']",2,0.57,654.65,1.0
crathing,N,8,"['cra', '##thing']",1,0.75,656.72,0.98
crats,N,5,"['cra', '##ts']",1,0.6,620.16,0.92
crawbier,N,8,"['cra', '##w', '##b', '##ier']",3,0.5,580.08,1.0
crawbiers,N,9,"['cra', '##w', '##b', '##iers']",3,0.56,676.41,1.0
crawtons,N,8,"['cra', '##w', '##ton', '##s']",3,0.5,612.03,0.98
crazol,N,6,"['cra', '##zo', '##l']",2,0.5,556.32,0.98
creaing,N,7,"['cre', '##ain', '##g']",2,0.57,619.05,1.0
creal,N,5,"['cre', '##al']",1,0.6,610.46,0.92
crealer,N,7,"['cre', '##ale', '##r']",2,0.57,604.83,1.0
crealers,N,8,"['cre', '##ale', '##r', '##s']",3,0.5,690.58,1.0
creales,N,7,"['cre', '##ales']",1,0.71,635.72,0.98
creals,N,6,"['cre', '##als']",1,0.67,636.0,0.98
creared,N,7,"['crear', '##ed']",1,0.71,681.03,0.95
crears,N,6,"['crear', '##s']",1,0.67,628.51,1.0
creave,N,6,"['cre', '##ave']",1,0.67,648.26,0.9
crebs,N,5,"['cre', '##b', '##s']",2,0.4,609.68,0.92
creck,N,5,"['cre', '##ck']",1,0.6,657.32,0.95
crecks,N,6,"['cre', '##ck', '##s']",2,0.5,653.21,0.98
creeked,N,7,"['cre', '##ek', '##ed']",2,0.57,697.17,0.32
creeky,N,6,"['cre', '##ek', '##y']",2,0.5,815.0,0.28
creemers,N,8,"['cre', '##eme', '##r', '##s']",3,0.5,657.24,1.0
creened,N,7,"['cre', '##ene', '##d']",2,0.57,678.89,0.92
creer,N,5,"['cre', '##er']",1,0.6,607.82,0.92
creet,N,5,"['cre', '##et']",1,0.6,591.92,0.95
creeted,N,7,"['cre', '##ete', '##d']",2,0.57,653.78,1.0
creeth,N,6,"['cre', '##eth']",1,0.67,570.51,0.98
cref,N,4,"['cre', '##f']",1,0.5,593.36,1.0
crelles,N,7,"['cre', '##lle', '##s']",2,0.57,584.72,1.0
crelling,N,8,"['cre', '##ll', '##ing']",2,0.62,661.54,0.97
crellings,N,9,"['cre', '##ll', '##ings']",2,0.67,607.17,1.0
crelly,N,6,"['cre', '##ll', '##y']",2,0.5,584.64,0.98
crelp,N,5,"['cre', '##l', '##p']",2,0.4,562.19,1.0
crembion,N,8,"['cre', '##mb', '##ion']",2,0.62,593.55,1.0
crembioned,N,10,"['cre', '##mb', '##ion', '##ed']",3,0.6,646.5,1.0
crempiols,N,9,"['cre', '##mp', '##iol', '##s']",3,0.56,566.5,1.0
cremple,N,7,"['cre', '##mpl', '##e']",2,0.57,638.27,0.97
crempled,N,8,"['cre', '##mpl', '##ed']",2,0.62,638.58,1.0
cremples,N,8,"['cre', '##mpl', '##es']",2,0.62,689.03,0.95
crempling,N,9,"['cre', '##mpl', '##ing']",2,0.67,599.48,1.0
cren,N,4,"['cre', '##n']",1,0.5,544.43,1.0
crenched,N,8,"['cre', '##n', '##ched']",2,0.62,683.22,0.97
crended,N,7,"['cre', '##nd', '##ed']",2,0.57,574.77,1.0
crent,N,5,"['cre', '##n', '##t']",2,0.4,613.29,1.0
crenting,N,8,"['cre', '##n', '##ting']",2,0.62,614.56,0.98
crents,N,6,"['cre', '##n', '##ts']",2,0.5,598.61,0.97
crerps,N,6,"['cre', '##r', '##ps']",2,0.5,586.65,1.0
crertly,N,7,"['cre', '##r', '##t', '##ly']",3,0.43,598.76,0.98
crescures,N,9,"['cre', '##s', '##cu', '##res']",3,0.56,653.42,1.0
creshed,N,7,"['cre', '##sh', '##ed']",2,0.57,695.53,0.95
cresher,N,7,"['cre', '##sh', '##er']",2,0.57,579.08,0.95
crestier,N,8,"['cre', '##st', '##ier']",2,0.62,748.24,0.84
cretch,N,6,"['cre', '##t', '##ch']",2,0.5,627.29,0.98
cretches,N,8,"['cre', '##t', '##ches']",2,0.62,632.17,0.9
cretted,N,7,"['cre', '##tt', '##ed']",2,0.57,567.71,0.97
cretter,N,7,"['cre', '##tt', '##er']",2,0.57,587.49,0.98
cretters,N,8,"['cre', '##tt', '##ers']",2,0.62,625.27,1.0
creviche,N,8,"['cre', '##vi', '##che']",2,0.62,718.65,0.95
crewses,N,7,"['cre', '##ws', '##es']",2,0.57,634.76,1.0
crewsing,N,8,"['cre', '##ws', '##ing']",2,0.62,599.03,0.92
cribey,N,6,"['cr', '##ib', '##e', '##y']",3,0.33,612.33,1.0
crible,N,6,"['cr', '##ible']",1,0.67,700.89,0.97
cribled,N,7,"['cr', '##ible', '##d']",2,0.57,704.81,1.0
cribles,N,7,"['cr', '##ibles']",1,0.71,661.48,0.89
cribos,N,6,"['cr', '##ib', '##os']",2,0.5,586.67,0.98
cricken,N,7,"['cr', '##ick', '##en']",2,0.57,689.37,0.9
cricker,N,7,"['cr', '##ick', '##er']",2,0.57,709.39,0.82
crickrat,N,8,"['cr', '##ick', '##ra', '##t']",3,0.5,650.24,1.0
crickyeurs,N,10,"['cr', '##ick', '##ye', '##urs']",3,0.6,547.25,1.0
crickyond,N,9,"['cr', '##ick', '##yond']",2,0.67,649.37,1.0
cride,N,5,"['cr', '##ide']",1,0.6,679.76,0.97
crides,N,6,"['cr', '##ides']",1,0.67,665.29,0.95
criek,N,5,"['cr', '##iek']",1,0.6,587.52,0.91
crieks,N,6,"['cr', '##iek', '##s']",2,0.5,637.53,0.95
criel,N,5,"['cr', '##iel']",1,0.6,636.09,0.99
crien,N,5,"['cr', '##ien']",1,0.6,587.42,1.0
criffer,N,7,"['cr', '##iff', '##er']",2,0.57,590.92,1.0
criffers,N,8,"['cr', '##iff', '##ers']",2,0.62,625.64,0.98
criffing,N,8,"['cr', '##iff', '##ing']",2,0.62,609.84,0.99
crigasts,N,8,"['cr', '##iga', '##st', '##s']",3,0.5,579.05,0.98
crigging,N,8,"['cr', '##ig', '##ging']",2,0.62,685.44,0.92
crike,N,5,"['cr', '##ike']",1,0.6,657.39,0.85
criked,N,6,"['cr', '##ike', '##d']",2,0.5,671.84,0.85
crilled,N,7,"['cr', '##illed']",1,0.71,710.36,0.97
crilliants,N,10,"['cr', '##ill', '##iant', '##s']",3,0.6,701.26,1.0
crillinct,N,9,"['cr', '##ill', '##inc', '##t']",3,0.56,593.59,1.0
crillincts,N,10,"['cr', '##ill', '##inc', '##ts']",3,0.6,569.58,1.0
crills,N,6,"['cr', '##ills']",1,0.67,635.19,0.89
crilmlede,N,9,"['cr', '##il', '##m', '##led', '##e']",4,0.44,630.29,1.0
crilt,N,5,"['cr', '##ilt']",1,0.6,574.33,1.0
crimbles,N,8,"['cr', '##im', '##bles']",2,0.62,727.67,0.66
crimemess,N,9,"['crime', '##mes', '##s']",2,0.67,778.58,0.95
