Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
chagotuai,N,9,"['cha', 'go', 'tu', 'ai']",3,0.56,786.8,1.0
coutentrouse,N,12,"['cout', 'ent', 'rou', 'se']",3,0.67,959.38,1.0
strompte,N,8,"['str', 'omp', 'te']",2,0.62,864.95,0.95
tomnétaime,N,10,"['tom', 'n', 'éta', 'ime']",3,0.6,781.71,1.0
troufatait,N,10,"['trou', 'fat', 'ait']",2,0.7,830.6,0.95
quoson,N,6,"['qu', 'os', 'on']",2,0.5,748.45,1.0
brocridondrais,N,14,"['bro', 'cr', 'id', 'ond', 'rais']",4,0.64,881.79,1.0
fisime,N,6,"['fis', 'ime']",1,0.67,741.46,1.0
implite,N,7,"['impli', 'te']",1,0.71,852.45,0.87
terchappuce,N,11,"['ter', 'chap', 'puce']",2,0.73,817.3,1.0
mansurve,N,8,"['mans', 'ur', 've']",2,0.62,725.05,0.95
dulucanait,N,10,"['du', 'lu', 'can', 'ait']",3,0.6,870.53,1.0
voitoyaient,N,11,"['vo', 'ito', 'ya', 'ient']",3,0.64,965.33,0.96
altique,N,7,"['al', 'tique']",1,0.71,901.79,0.75
altririsions,N,12,"['al', 'tr', 'ir', 'is', 'ions']",4,0.58,958.52,1.0
artaque,N,7,"['arta', 'que']",1,0.71,994.15,0.87
aciser,N,6,"['ac', 'iser']",1,0.67,917.59,0.74
draible,N,7,"['dra', 'ible']",1,0.71,807.57,0.96
parférine,N,9,"['par', 'fér', 'ine']",2,0.67,841.29,0.96
émancuvenques,N,13,"['éman', 'cu', 'ven', 'ques']",3,0.69,908.32,1.0
sonsait,N,7,"['son', 'sait']",1,0.71,746.06,0.86
guerté,N,6,"['guer', 'té']",1,0.67,794.59,0.96
étemps,N,6,"['é', 'temps']",1,0.67,760.1,0.91
brambre,N,7,"['br', 'am', 'bre']",2,0.57,772.33,1.0
serger,N,6,"['ser', 'ger']",1,0.67,842.23,0.96
pretamanleur,N,12,"['pre', 'tam', 'an', 'leur']",3,0.67,895.4,0.91
boumention,N,10,"['bou', 'mention']",1,0.8,758.29,1.0
démotin,N,7,"['démo', 'tin']",1,0.71,911.32,1.0
schendre,N,8,"['sch', 'endre']",1,0.75,750.45,0.95
popervail,N,9,"['pop', 'er', 'vail']",2,0.67,790.42,1.0
vraidain,N,8,"['vra', 'ida', 'in']",2,0.62,826.75,0.95
hadime,N,6,"['had', 'ime']",1,0.67,683.43,0.92
plainverire,N,11,"['pla', 'inver', 'ire']",2,0.73,904.52,0.96
ausi,N,4,"['aus', 'i']",1,0.5,739.85,0.59
danfluaient,N,11,"['dan', 'flu', 'aient']",2,0.73,833.0,0.95
sutait,N,6,"['su', 'tait']",1,0.67,977.5,0.96
baverbe,N,7,"['ba', 'ver', 'be']",2,0.57,832.22,1.0
ausquicogarre,N,13,"['aus', 'qu', 'ico', 'gar', 're']",4,0.62,855.0,1.0
paheur,N,6,"['pa', 'heur']",1,0.67,658.0,1.0
porquetait,N,10,"['por', 'quet', 'ait']",2,0.7,772.48,1.0
étive,N,5,"['é', 'tive']",1,0.6,794.16,0.86
poulita,N,7,"['pou', 'l', 'ita']",2,0.57,835.91,1.0
citiralsimier,N,13,"['ci', 'tir', 'al', 'simi', 'er']",4,0.62,932.23,0.92
éluqué,N,6,"['élu', 'qué']",1,0.67,935.67,0.78
regaté,N,6,"['reg', 'até']",1,0.67,908.88,0.78
assone,N,6,"['as', 'son', 'e']",2,0.5,790.3,0.95
sortésontères,N,13,"['sor', 'té', 'sont', 'ères']",3,0.69,885.29,1.0
parsople,N,8,"['par', 's', 'ople']",2,0.62,706.91,1.0
pençait,N,7,"['pen', 'çait']",1,0.71,1181.12,0.48
francoudait,N,11,"['fran', 'cou', 'dait']",2,0.73,869.58,0.95
carterler,N,9,"['car', 'ter', 'ler']",2,0.67,927.76,0.95
dronze,N,6,"['dr', 'onze']",1,0.67,777.83,1.0
émétretututé,N,12,"['é', 'mé', 'tre', 'tut', 'uté']",4,0.58,902.77,0.96
traté,N,5,"['trat', 'é']",1,0.6,915.95,0.86
ruthouble,N,9,"['ru', 'th', 'ou', 'ble']",3,0.56,786.85,0.95
bogne,N,5,"['bo', 'gne']",1,0.6,931.0,0.75
forrant,N,7,"['for', 'rant']",1,0.71,809.45,0.91
tourmaimides,N,12,"['tour', 'ma', 'im', 'ides']",3,0.67,845.59,1.0
majoude,N,7,"['ma', 'jou', 'de']",2,0.57,745.65,1.0
prospasmes,N,10,"['pros', 'pas', 'mes']",2,0.7,1035.28,0.96
limablier,N,9,"['lima', 'bli', 'er']",2,0.67,776.84,0.91
acipiers,N,8,"['aci', 'piers']",1,0.75,764.48,1.0
samantait,N,9,"['s', 'aman', 'tait']",2,0.67,823.59,0.96
gueuvaient,N,10,"['gue', 'u', 'vaient']",2,0.7,923.1,0.95
brisque,N,7,"['bris', 'que']",1,0.71,850.11,0.87
aussacès,N,8,"['aus', 'sac', 'ès']",2,0.62,732.35,1.0
grapacta,N,8,"['grap', 'acta']",1,0.75,740.17,1.0
oucicord,N,8,"['ou', 'ci', 'cord']",2,0.62,717.23,1.0
trougie,N,7,"['trou', 'gie']",1,0.71,729.14,0.92
noiniment,N,9,"['no', 'ini', 'ment']",2,0.67,866.18,1.0
ciplipoce,N,9,"['ci', 'pli', 'po', 'ce']",3,0.56,797.39,1.0
receples,N,8,"['recep', 'les']",1,0.75,713.24,0.95
risenvait,N,9,"['risen', 'vait']",1,0.78,736.52,0.96
plendre,N,7,"['pl', 'endre']",1,0.71,761.0,0.74
régniteau,N,9,"['rég', 'ni', 'teau']",2,0.67,810.41,0.96
osonreririflant,N,15,"['os', 'on', 'rer', 'ir', 'if', 'lant']",5,0.6,963.0,0.91
costorci,N,8,"['cos', 'tor', 'ci']",2,0.62,695.85,1.0
sopénaient,N,10,"['s', 'opé', 'naient']",2,0.7,814.57,0.92
jardome,N,7,"['jard', 'ome']",1,0.71,755.75,0.95
touquin,N,7,"['tou', 'quin']",1,0.71,798.71,0.92
sef,N,3,"['se', 'f']",1,0.33,831.16,1.0
isonterment,N,11,"['ison', 'ter', 'ment']",2,0.73,865.77,1.0
acoupet,N,7,"['ac', 'ou', 'pet']",2,0.57,730.46,1.0
tériner,N,7,"['tér', 'iner']",1,0.71,831.35,0.72
crainsates,N,10,"['cra', 'ins', 'ates']",2,0.7,810.67,1.0
fatraites,N,9,"['f', 'atra', 'ites']",2,0.67,856.52,1.0
vilsisi,N,7,"['vils', 'is', 'i']",2,0.57,676.05,1.0
dicond,N,6,"['di', 'con', 'd']",2,0.5,721.2,1.0
auriteur,N,8,"['aur', 'iteur']",1,0.75,777.8,0.87
hinitins,N,8,"['hin', 'it', 'ins']",2,0.62,786.17,1.0
uin,N,3,['uin'],0,0.67,734.17,1.0
relerérait,N,10,"['re', 'ler', 'é', 'rait']",3,0.6,1107.19,0.96
pécience,N,8,"['pé', 'ci', 'ence']",2,0.62,823.62,0.96
régeants,N,8,"['ré', 'ge', 'ants']",2,0.62,1018.82,0.5
taurilurai,N,10,"['taur', 'il', 'urai']",2,0.7,768.96,0.96
prole,N,5,"['pro', 'le']",1,0.6,695.43,1.0
commanonvec,N,11,"['comman', 'on', 'vec']",2,0.73,843.64,1.0
trousision,N,10,"['trous', 'is', 'ion']",2,0.7,792.85,0.95
prelait,N,7,"['pre', 'lait']",1,0.71,782.41,0.9
vore,N,4,"['vor', 'e']",1,0.5,672.58,0.92
berf,N,4,"['ber', 'f']",1,0.5,733.58,0.86
trachenait,N,10,"['tra', 'chen', 'ait']",2,0.7,1017.17,0.83
amerrait,N,8,"['amer', 'rait']",1,0.75,874.4,0.91
tyvec,N,5,"['ty', 'vec']",1,0.6,642.36,1.0
tourcheflére,N,12,"['tour', 'chef', 'lé', 're']",3,0.67,895.33,0.79
glingue,N,7,"['g', 'ling', 'ue']",2,0.57,864.11,0.83
festacosait,N,11,"['f', 'esta', 'cos', 'ait']",3,0.64,815.87,0.96
digarvoir,N,9,"['di', 'gar', 'voir']",2,0.67,701.95,0.91
choles,N,6,"['ch', 'oles']",1,0.67,755.0,0.91
seuropauson,N,11,"['seur', 'opa', 'us', 'on']",3,0.64,788.04,1.0
semmandrier,N,11,"['sem', 'mand', 'rier']",2,0.73,975.96,1.0
échoté,N,6,"['écho', 'té']",1,0.67,943.29,0.92
foutrigard,N,10,"['fou', 'trig', 'ard']",2,0.7,828.09,1.0
imperrai,N,8,"['imper', 'ra', 'i']",2,0.62,825.73,0.96
vêmi,N,4,"['vê', 'mi']",1,0.5,862.45,0.87
pavolculurant,N,13,"['pa', 'vol', 'cul', 'urant']",3,0.69,849.45,1.0
rénant,N,6,"['ré', 'nant']",1,0.67,820.39,0.82
théoné,N,6,"['thé', 'oné']",1,0.67,722.62,1.0
sorgelisiote,N,12,"['sor', 'gel', 'is', 'io', 'te']",4,0.58,758.08,1.0
gramprégarnuyer,N,15,"['gram', 'pré', 'gar', 'nu', 'yer']",4,0.67,988.14,1.0
acridans,N,8,"['ac', 'rid', 'ans']",2,0.62,797.5,1.0
bonsacira,N,9,"['bon', 'sa', 'ci', 'ra']",3,0.56,760.57,0.96
beausupliler,N,12,"['be', 'aus', 'up', 'li', 'ler']",4,0.58,843.09,1.0
inssenquer,N,10,"['ins', 'sen', 'quer']",2,0.7,751.55,0.95
aunsis,N,6,"['aun', 'sis']",1,0.67,677.64,1.0
chatat,N,6,"['chat', 'at']",1,0.67,806.35,0.96
repliros,N,8,"['repli', 'ros']",1,0.75,703.63,1.0
exerlet,N,7,"['exer', 'let']",1,0.71,731.26,0.88
bruspardait,N,11,"['brus', 'par', 'dait']",2,0.73,819.48,0.96
constete,N,8,"['con', 'ste', 'te']",2,0.62,854.85,0.95
collotte,N,8,"['col', 'lotte']",1,0.75,906.38,0.96
cergarpate,N,10,"['cer', 'gar', 'pate']",2,0.7,703.11,1.0
retertes,N,8,"['re', 'ter', 'tes']",2,0.62,800.19,0.95
allayé,N,6,"['alla', 'yé']",1,0.67,782.17,1.0
rechetrot,N,9,"['re', 'che', 'trot']",2,0.67,705.87,1.0
dumatail,N,8,"['du', 'mat', 'ail']",2,0.62,746.88,1.0
perservec,N,9,"['per', 'ser', 'vec']",2,0.67,854.2,0.95
troumoment,N,10,"['trou', 'moment']",1,0.8,883.37,0.9
civerprenque,N,12,"['ci', 'ver', 'pren', 'que']",3,0.67,721.09,1.0
monchasait,N,10,"['mon', 'chas', 'ait']",2,0.7,813.59,0.92
mépeurs,N,7,"['mé', 'peurs']",1,0.71,834.44,1.0
arivé,N,5,"['ari', 'vé']",1,0.6,965.14,0.7
arime,N,5,"['ari', 'me']",1,0.6,754.06,0.86
faidencle,N,9,"['fa', 'iden', 'cle']",2,0.67,767.87,1.0
penquellai,N,10,"['pen', 'quel', 'lai']",2,0.7,727.0,1.0
mailenal,N,8,"['mail', 'en', 'al']",2,0.62,739.23,1.0
hurbiblait,N,10,"['hur', 'bi', 'bla', 'it']",3,0.6,858.35,0.91
maperle,N,7,"['ma', 'per', 'le']",2,0.57,780.95,0.96
renchi,N,6,"['ren', 'chi']",1,0.67,733.39,1.0
renlente,N,8,"['ren', 'lente']",1,0.75,778.0,0.96
égion,N,5,"['é', 'gion']",1,0.6,769.32,1.0
cragartiman,N,11,"['cra', 'gar', 'ti', 'man']",3,0.64,883.71,1.0
heucenfois,N,10,"['heu', 'cen', 'fois']",2,0.7,753.23,1.0
itie,N,4,"['i', 'tie']",1,0.5,650.47,1.0
fatrevec,N,8,"['f', 'atre', 'vec']",2,0.62,680.63,1.0
péproutait,N,10,"['pé', 'prou', 'tait']",2,0.7,999.14,0.95
apsivais,N,8,"['ap', 'si', 'vais']",2,0.62,774.26,1.0
caistaliers,N,11,"['ca', 'ist', 'aliers']",2,0.73,900.78,1.0
méplétions,N,10,"['mé', 'plé', 'tions']",2,0.7,803.27,1.0
porgea,N,6,"['por', 'ge', 'a']",2,0.5,771.78,0.95
aiteurs,N,7,"['a', 'iteurs']",1,0.71,731.33,0.96
pornoncitais,N,12,"['por', 'non', 'cit', 'ais']",3,0.67,934.33,0.95
enveutace,N,9,"['en', 've', 'uta', 'ce']",3,0.56,747.0,0.96
dangistre,N,9,"['dang', 'istre']",1,0.78,709.1,1.0
sévoluiges,N,10,"['sé', 'volu', 'ig', 'es']",3,0.6,697.46,1.0
rouvere,N,7,"['rou', 'vere']",1,0.71,809.64,1.0
tousonvez,N,9,"['tou', 'son', 'vez']",2,0.67,704.57,0.95
erle,N,4,"['er', 'le']",1,0.5,693.0,1.0
nénére,N,6,"['n', 'éné', 're']",2,0.5,791.1,1.0
fourla,N,6,"['four', 'la']",1,0.67,832.29,1.0
touleur,N,7,"['tou', 'leur']",1,0.71,877.84,0.9
dipligar,N,8,"['di', 'pli', 'gar']",2,0.62,829.73,1.0
farieuveau,N,10,"['far', 'ieu', 'veau']",2,0.7,740.05,1.0
atilitre,N,8,"['ati', 'litre']",1,0.75,858.78,1.0
soreterrai,N,10,"['sor', 'eter', 'ra', 'i']",3,0.6,776.5,1.0
faidée,N,6,"['fa', 'idée']",1,0.67,807.64,0.92
graliment,N,9,"['gr', 'aliment']",1,0.78,874.67,1.0
battige,N,7,"['bat', 'tige']",1,0.71,761.0,0.91
beaurai,N,7,"['be', 'aura', 'i']",2,0.57,766.75,0.91
patif,N,5,"['pa', 'tif']",1,0.6,773.65,0.92
lingt,N,5,"['ling', 't']",1,0.6,842.37,0.95
dericher,N,8,"['deri', 'cher']",1,0.75,965.35,0.89
triloité,N,8,"['tr', 'ilo', 'ité']",2,0.62,843.5,1.0
enjourople,N,10,"['en', 'jour', 'ople']",2,0.7,1016.76,0.95
matif,N,5,"['ma', 'tif']",1,0.6,847.05,0.83
asmainaient,N,11,"['as', 'ma', 'ina', 'ient']",3,0.64,871.81,1.0
comnel,N,6,"['com', 'nel']",1,0.67,687.67,1.0
êtatoirait,N,10,"['ê', 'tat', 'oir', 'ait']",3,0.6,928.45,0.95
austenler,N,9,"['aus', 'ten', 'ler']",2,0.67,737.77,0.96
enleser,N,7,"['en', 'les', 'er']",2,0.57,937.14,0.96
bondreste,N,9,"['bond', 'reste']",1,0.78,798.45,1.0
gloprotion,N,10,"['glo', 'pro', 'tion']",2,0.7,780.39,1.0
beaupormes,N,10,"['beau', 'por', 'mes']",2,0.7,869.64,1.0
conroblait,N,10,"['con', 'ro', 'bla', 'it']",3,0.6,817.11,0.95
oucher,N,6,"['ou', 'cher']",1,0.67,735.7,0.91
patervenre,N,10,"['pater', 'ven', 're']",2,0.7,939.88,1.0
proplis,N,7,"['prop', 'lis']",1,0.71,703.56,0.9
filigremons,N,11,"['fi', 'lig', 'rem', 'ons']",3,0.64,803.45,0.91
parmapercan,N,11,"['par', 'ma', 'per', 'can']",3,0.64,781.52,1.0
édaté,N,5,"['é', 'dat', 'é']",2,0.4,920.74,0.9
haticieux,N,9,"['ha', 'tici', 'eux']",2,0.67,898.91,1.0
chechie,N,7,"['che', 'chie']",1,0.71,742.73,0.96
ouceses,N,7,"['ou', 'ces', 'es']",2,0.57,723.88,1.0
occhelors,N,9,"['oc', 'che', 'lors']",2,0.67,779.14,1.0
bêtredait,N,9,"['b', 'être', 'dait']",2,0.67,835.32,0.95
limison,N,7,"['li', 'mis', 'on']",2,0.57,757.5,0.9
mouveres,N,8,"['m', 'ouver', 'es']",2,0.62,787.42,1.0
laravrit,N,8,"['lar', 'av', 'rit']",2,0.62,770.83,1.0
retatumes,N,9,"['re', 'tat', 'u', 'mes']",3,0.56,768.2,1.0
jasanaient,N,10,"['jas', 'ana', 'ient']",2,0.7,944.83,0.96
raptoser,N,8,"['rap', 'tos', 'er']",2,0.62,807.77,0.96
élivouesandes,N,13,"['éli', 'vou', 'es', 'andes']",3,0.69,847.91,1.0
mérutés,N,7,"['mér', 'ut', 'és']",2,0.57,889.37,1.0
vercuvesais,N,11,"['ver', 'cu', 'ves', 'ais']",3,0.64,846.42,1.0
émerder,N,7,"['émer', 'der']",1,0.71,938.41,0.9
sompiles,N,8,"['som', 'p', 'iles']",2,0.62,799.38,0.96
haille,N,6,"['ha', 'ille']",1,0.67,884.26,0.83
reparche,N,8,"['repar', 'che']",1,0.75,804.04,1.0
troucroutits,N,12,"['trou', 'crou', 'ti', 'ts']",3,0.67,866.25,0.95
froitéchisla,N,12,"['fro', 'ité', 'ch', 'isla']",3,0.67,910.0,1.0
suilendait,N,10,"['su', 'ilen', 'dait']",2,0.7,827.1,1.0
parvéteci,N,9,"['par', 'vé', 'te', 'ci']",3,0.56,853.68,1.0
noprésertit,N,11,"['no', 'préser', 'tit']",2,0.73,825.43,0.95
arpité,N,6,"['ar', 'p', 'ité']",2,0.5,809.12,1.0
itoige,N,6,"['ito', 'ige']",1,0.67,708.25,1.0
sorcrésuanue,N,12,"['sor', 'cré', 'su', 'an', 'ue']",4,0.58,857.23,1.0
balmartarsoin,N,13,"['bal', 'mar', 'tar', 'soin']",3,0.69,888.43,0.96
éliser,N,6,"['é', 'liser']",1,0.67,1039.22,0.43
sphambre,N,8,"['sph', 'am', 'bre']",2,0.62,829.65,1.0
bouprouge,N,9,"['bou', 'prou', 'ge']",2,0.67,722.86,1.0
ausa,N,4,"['aus', 'a']",1,0.5,842.71,0.83
prinémansé,N,10,"['pr', 'iné', 'mans', 'é']",3,0.6,955.81,0.91
écrarimait,N,10,"['écr', 'ari', 'mait']",2,0.7,1102.21,0.91
lasée,N,5,"['las', 'ée']",1,0.6,968.1,0.46
enticheser,N,10,"['enti', 'ches', 'er']",2,0.7,906.1,0.91
mestiètes,N,9,"['mes', 'ti', 'ètes']",2,0.67,758.83,1.0
quarque,N,7,"['quar', 'que']",1,0.71,709.73,1.0
dul,N,3,['dul'],0,0.67,755.79,1.0
éverres,N,7,"['é', 'ver', 'res']",2,0.57,761.68,1.0
vasenlertons,N,12,"['vas', 'en', 'ler', 'tons']",3,0.67,779.35,1.0
elservandre,N,11,"['el', 'ser', 'vand', 're']",3,0.64,725.16,1.0
donsiquions,N,11,"['don', 'siqui', 'ons']",2,0.73,771.71,0.96
faugagarle,N,10,"['fau', 'ga', 'gar', 'le']",3,0.6,806.43,1.0
conjour,N,7,"['con', 'jour']",1,0.71,775.33,0.92
anerleurs,N,9,"['aner', 'leurs']",1,0.78,799.6,1.0
arveilmende,N,11,"['ar', 'veil', 'men', 'de']",3,0.64,787.52,1.0
orsque,N,6,"['ors', 'que']",1,0.67,814.86,1.0
clasion,N,7,"['cla', 'sion']",1,0.71,817.38,1.0
ensière,N,7,"['en', 'sière']",1,0.71,784.87,1.0
chobrabraient,N,13,"['ch', 'obra', 'bra', 'ient']",3,0.69,926.68,1.0
vatoilinouit,N,12,"['v', 'ato', 'ilin', 'ou', 'it']",4,0.58,806.13,0.96
glomilait,N,9,"['gl', 'om', 'ila', 'it']",3,0.56,832.6,1.0
porrétion,N,9,"['por', 'ré', 'tion']",2,0.67,869.29,0.96
tromames,N,8,"['trom', 'ames']",1,0.75,756.7,1.0
adaient,N,7,"['ada', 'ient']",1,0.71,810.38,0.76
heutivail,N,9,"['he', 'uti', 'vail']",2,0.67,721.41,1.0
entumeaux,N,9,"['ent', 'ume', 'aux']",2,0.67,779.25,1.0
choternonolées,N,14,"['cho', 'ter', 'non', 'ol', 'ées']",4,0.64,940.78,0.86
mesprescerme,N,12,"['mes', 'pres', 'cer', 'me']",3,0.67,773.27,1.0
condévres,N,9,"['con', 'dé', 'vres']",2,0.67,868.95,0.91
partalment,N,10,"['part', 'al', 'ment']",2,0.7,840.16,0.95
ouquiégargard,N,13,"['ou', 'qui', 'é', 'gar', 'gard']",4,0.62,808.91,0.96
écordresson,N,11,"['écor', 'dres', 'son']",2,0.73,936.88,1.0
lardir,N,6,"['lar', 'dir']",1,0.67,817.33,0.83
tagnait,N,7,"['tag', 'nait']",1,0.71,797.11,0.9
trougarnes,N,10,"['trou', 'gar', 'nes']",2,0.7,806.62,1.0
piénisse,N,8,"['pi', 'én', 'isse']",2,0.62,815.83,1.0
sousaient,N,9,"['sou', 'saient']",1,0.78,867.3,0.87
progarte,N,8,"['pro', 'gar', 'te']",2,0.62,780.73,1.0
fimer,N,5,"['f', 'imer']",1,0.6,955.6,0.87
sursionricavais,N,15,"['sur', 'sion', 'rica', 'vais']",3,0.73,797.32,0.96
marsistroi,N,10,"['mars', 'is', 'tro', 'i']",3,0.6,716.9,1.0
engade,N,6,"['enga', 'de']",1,0.67,761.0,0.96
surquiétant,N,11,"['sur', 'qui', 'étant']",2,0.73,1011.06,0.82
arvis,N,5,"['ar', 'vis']",1,0.6,804.67,0.95
gampivec,N,8,"['gam', 'pi', 'vec']",2,0.62,718.0,1.0
maramour,N,8,"['mar', 'amour']",1,0.75,811.33,1.0
verriréque,N,10,"['verr', 'iré', 'que']",2,0.7,812.43,1.0
tagengés,N,8,"['ta', 'gen', 'gés']",2,0.62,876.95,0.95
asatail,N,7,"['as', 'ata', 'il']",2,0.57,691.22,0.96
plateteurs,N,10,"['plate', 'teurs']",1,0.8,963.71,1.0
jeublonre,N,9,"['jeu', 'blon', 're']",2,0.67,763.1,1.0
débirouber,N,10,"['dé', 'bir', 'ou', 'ber']",3,0.6,793.11,1.0
filmengré,N,9,"['filmen', 'gré']",1,0.78,743.91,1.0
tellente,N,8,"['tell', 'ente']",1,0.75,815.24,0.85
vraitant,N,8,"['vra', 'itant']",1,0.75,902.13,1.0
truivanlenter,N,13,"['trui', 'van', 'l', 'enter']",3,0.69,818.43,1.0
streigle,N,8,"['stre', 'ig', 'le']",2,0.62,709.14,1.0
seuchanné,N,9,"['seu', 'ch', 'ann', 'é']",3,0.56,682.91,1.0
vivation,N,8,"['vi', 'vation']",1,0.75,962.17,0.78
apipersion,N,10,"['ap', 'i', 'per', 'sion']",3,0.6,947.05,1.0
faitoment,N,9,"['fait', 'om', 'ent']",2,0.67,881.73,0.96
asmate,N,6,"['as', 'mate']",1,0.67,719.32,0.87
rensipretes,N,11,"['ren', 'si', 'pre', 'tes']",3,0.64,810.05,1.0
iterments,N,9,"['iter', 'ments']",1,0.78,770.39,0.9
soulisés,N,8,"['sou', 'lis', 'és']",2,0.62,897.89,0.87
suicheser,N,9,"['sui', 'ches', 'er']",2,0.67,826.77,1.0
soudieunéme,N,11,"['sou', 'die', 'un', 'éme']",3,0.64,780.57,0.96
surtrutre,N,9,"['sur', 'tr', 'utre']",2,0.67,961.67,0.86
paspes,N,6,"['pas', 'pes']",1,0.67,722.55,1.0
poiteles,N,8,"['po', 'ite', 'les']",2,0.62,849.45,1.0
berie,N,5,"['ber', 'ie']",1,0.6,683.32,1.0
cotecher,N,8,"['cote', 'cher']",1,0.75,740.0,0.96
ourice,N,6,"['our', 'ice']",1,0.67,763.26,1.0
conris,N,6,"['con', 'ris']",1,0.67,684.65,1.0
maitaires,N,9,"['ma', 'itaires']",1,0.78,830.95,0.95
presporon,N,9,"['pres', 'por', 'on']",2,0.67,825.29,1.0
fatourraprès,N,12,"['fat', 'our', 'ra', 'près']",3,0.67,777.17,1.0
jarmation,N,9,"['jar', 'mation']",1,0.78,764.62,0.96
atoya,N,5,"['ato', 'ya']",1,0.6,771.96,1.0
bluse,N,5,"['blu', 'se']",1,0.6,768.18,0.96
vibanleil,N,9,"['vi', 'ban', 'le', 'il']",3,0.56,701.0,1.0
galéneur,N,8,"['gal', 'é', 'neur']",2,0.62,867.08,0.96
difois,N,6,"['di', 'fois']",1,0.67,783.63,0.95
âner,N,4,"['â', 'ner']",1,0.5,937.88,0.67
cettenreuceur,N,13,"['cet', 'ten', 'reu', 'ce', 'ur']",4,0.62,996.29,1.0
lancivec,N,8,"['lan', 'ci', 'vec']",2,0.62,676.05,0.95
coufailu,N,8,"['cou', 'fail', 'u']",2,0.62,773.33,1.0
attoilir,N,8,"['at', 'to', 'ili', 'r']",3,0.5,836.84,0.95
alconstivant,N,12,"['al', 'con', 'sti', 'vant']",3,0.67,753.91,1.0
lutdu,N,5,"['lut', 'du']",1,0.6,771.18,1.0
cousa,N,5,"['cou', 'sa']",1,0.6,842.92,0.64
granfonvaient,N,13,"['gran', 'fon', 'vaient']",2,0.77,944.7,1.0
êprès,N,5,"['ê', 'près']",1,0.6,795.16,0.9
cotoguilait,N,11,"['co', 'to', 'gui', 'lait']",3,0.64,821.17,0.9
bémets,N,6,"['bé', 'mets']",1,0.67,721.47,0.83
metions,N,7,"['me', 'tions']",1,0.71,946.55,0.5
demoucate,N,9,"['dem', 'ou', 'cate']",2,0.67,892.0,1.0
sitir,N,5,"['si', 'tir']",1,0.6,657.29,1.0
setaire,N,7,"['set', 'aire']",1,0.71,772.23,1.0
gartentretabres,N,15,"['gart', 'entre', 'ta', 'bres']",3,0.73,827.42,1.0
troutourlier,N,12,"['tr', 'out', 'our', 'lier']",3,0.67,956.25,1.0
baismame,N,8,"['ba', 'ism', 'ame']",2,0.62,785.64,1.0
parravanduits,N,13,"['parra', 'vand', 'uits']",2,0.77,859.52,0.96
estat,N,5,['estat'],0,0.8,693.48,1.0
respriégée,N,10,"['res', 'pri', 'égée']",2,0.7,931.35,0.91
pentions,N,8,"['pen', 'tions']",1,0.75,871.0,0.91
journorleté,N,11,"['jour', 'nor', 'le', 'té']",3,0.64,867.0,0.95
gétiers,N,7,"['gé', 'tiers']",1,0.71,818.68,1.0
empépier,N,8,"['em', 'pé', 'pier']",2,0.62,934.23,0.92
hiscendre,N,9,"['his', 'c', 'endre']",2,0.67,702.14,1.0
vitondechot,N,11,"['vit', 'onde', 'chot']",2,0.73,777.1,0.91
distiteaux,N,10,"['dis', 'ti', 'teaux']",2,0.7,851.48,1.0
commide,N,7,"['com', 'mide']",1,0.71,858.89,0.87
tourportertales,N,15,"['tour', 'porter', 'tales']",2,0.8,986.83,0.96
elcaume,N,7,"['el', 'cau', 'me']",2,0.57,664.45,1.0
fortorde,N,8,"['for', 'tor', 'de']",2,0.62,750.35,0.96
jeurice,N,7,"['je', 'ur', 'ice']",2,0.57,700.04,1.0
isuiprediche,N,12,"['is', 'ui', 'predi', 'che']",3,0.67,782.9,1.0
larbiclame,N,10,"['lar', 'bic', 'la', 'me']",3,0.6,741.76,0.95
désotion,N,8,"['déso', 'tion']",1,0.75,938.1,0.91
haillouté,N,9,"['ha', 'ill', 'ou', 'té']",3,0.56,848.41,1.0
avreutaient,N,11,"['avre', 'uta', 'ient']",2,0.73,829.39,1.0
dodrescombien,N,13,"['do', 'dres', 'combien']",2,0.77,855.82,1.0
fempondait,N,10,"['fem', 'pon', 'dait']",2,0.7,804.62,1.0
flaruserment,N,12,"['f', 'lar', 'user', 'ment']",3,0.67,873.05,1.0
porpligie,N,9,"['por', 'pli', 'gie']",2,0.67,809.83,1.0
meiltane,N,8,"['me', 'il', 'tan', 'e']",3,0.5,765.25,1.0
jatoite,N,7,"['j', 'ato', 'ite']",2,0.57,790.68,1.0
ponisaiement,N,12,"['pon', 'isa', 'iement']",2,0.75,907.1,1.0
corvetant,N,9,"['cor', 'vet', 'ant']",2,0.67,768.95,0.96
caterflégions,N,13,"['cater', 'flé', 'gi', 'ons']",3,0.69,851.57,1.0
obtiti,N,6,"['ob', 'titi']",1,0.67,731.64,0.96
rérirent,N,8,"['ré', 'rir', 'ent']",2,0.62,1036.95,0.96
saugnoles,N,9,"['s', 'aug', 'n', 'oles']",3,0.56,799.63,1.0
fraplarectait,N,13,"['fra', 'pl', 'are', 'cta', 'it']",4,0.62,849.62,0.96
imbamplice,N,10,"['im', 'b', 'ampli', 'ce']",3,0.6,843.5,0.95
afporté,N,7,"['af', 'porté']",1,0.71,731.17,0.96
pécasait,N,8,"['pé', 'cas', 'ait']",2,0.62,965.32,0.88
placombu,N,8,"['pla', 'com', 'bu']",2,0.62,694.05,1.0
