Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
meve,N,4,"['me', 've']",1,0.5,576.15,1.0
mevel,N,5,"['me', 'vel']",1,0.6,628.56,1.0
mevels,N,6,"['m', 'evels']",1,0.67,596.26,1.0
meven,N,5,"['m', 'even']",1,0.6,593.29,1.0
mevlunt,N,7,"['m', 'evlu', 'n', 't']",3,0.43,636.36,0.95
mevrieuw,N,8,"['mevr', 'ieuw']",1,0.75,626.27,1.0
mevrooi,N,7,"['mevr', 'ooi']",1,0.71,593.28,1.0
mib,N,3,"['mi', 'b']",1,0.33,561.13,1.0
mibbi's,N,7,"['mi', 'b', 'bi', ""'"", 's']",4,0.29,572.74,1.0
micht,N,5,"['m', 'icht']",1,0.6,618.92,0.97
michten,N,7,"['m', 'ichten']",1,0.71,621.41,1.0
michter,N,7,"['mi', 'chter']",1,0.71,622.79,1.0
michtig,N,7,"['m', 'icht', 'ig']",2,0.57,663.49,1.0
michtje,N,7,"['m', 'ichtje']",1,0.71,656.03,1.0
michtjes,N,8,"['m', 'ichtjes']",1,0.75,625.84,0.97
micket,N,6,"['mick', 'e', 't']",2,0.5,633.79,1.0
mid,N,3,['mid'],0,0.67,631.37,0.97
midde,N,5,['midde'],0,0.8,637.31,0.97
midder,N,6,"['midd', 'er']",1,0.67,678.52,0.82
midje,N,5,"['mid', 'je']",1,0.6,645.38,1.0
midjes,N,6,"['mid', 'jes']",1,0.67,681.45,1.0
midsje,N,6,"['mid', 's', 'je']",2,0.5,706.53,0.97
mieder,N,6,"['m', 'ieder']",1,0.67,614.33,1.0
mieders,N,7,"['m', 'ieder', 's']",2,0.57,584.63,1.0
mieding,N,7,"['mi', 'e', 'ding']",2,0.57,637.69,1.0
miek,N,4,['miek'],0,0.75,652.94,0.97
mieken,N,6,"['miek', 'en']",1,0.67,656.22,1.0
miekens,N,7,"['miek', 'en', 's']",2,0.57,623.38,1.0
miel,N,4,"['mi', 'el']",1,0.5,784.1,0.85
mieltje,N,7,"['mi', 'eltje']",1,0.71,664.33,0.95
mieltjes,N,8,"['mi', 'eltjes']",1,0.75,668.89,0.95
mien,N,4,"['mi', 'en']",1,0.5,598.35,0.97
miener,N,6,"['mi', 'en', 'er']",2,0.5,626.26,1.0
miep,N,4,"['m', 'iep']",1,0.5,627.88,0.9
mierder,N,7,"['mi', 'erder']",1,0.71,630.57,0.95
mierman,N,7,"['mi', 'er', 'man']",2,0.57,696.46,0.92
mieruik,N,7,"['mi', 'e', 'ruik']",2,0.57,677.69,1.0
mierzaam,N,8,"['mi', 'er', 'zaam']",2,0.62,729.94,0.95
miese,N,5,"['m', 'ies', 'e']",2,0.4,580.33,1.0
miesjes,N,7,"['mi', 'e', 'sjes']",2,0.57,689.65,0.97
miet,N,4,"['m', 'iet']",1,0.5,776.81,0.44
mieten,N,6,"['m', 'iet', 'en']",2,0.5,731.6,0.62
miezen,N,6,"['m', 'iezen']",1,0.67,692.07,0.82
mif,N,3,"['mi', 'f']",1,0.33,579.39,0.95
miffie,N,6,"['mi', 'ffie']",1,0.67,579.18,1.0
mift,N,4,"['m', 'ift']",1,0.5,648.49,0.97
mifters,N,7,"['m', 'ift', 'ers']",2,0.57,615.89,1.0
mig,N,3,"['m', 'ig']",1,0.33,597.44,0.92
migden,N,6,"['m', 'igd', 'en']",2,0.5,579.46,1.0
miggen,N,6,"['mi', 'ggen']",1,0.67,604.76,0.97
migus,N,5,"['m', 'igu', 's']",2,0.4,581.92,1.0
migzam,N,6,"['m', 'ig', 'za', 'm']",3,0.33,587.46,1.0
mijbeg,N,6,"['mij', 'beg']",1,0.67,611.13,1.0
mijde,N,5,"['mij', 'de']",1,0.6,839.71,0.59
mijf,N,4,"['mij', 'f']",1,0.5,645.57,0.97
mijgen,N,6,"['mij', 'gen']",1,0.67,656.32,0.95
mijk,N,4,"['mij', 'k']",1,0.5,642.7,0.95
mijken,N,6,"['mij', 'ken']",1,0.67,639.81,0.95
mijkt,N,5,"['mij', 'k', 't']",2,0.4,632.51,0.95
mijlloos,N,8,"['mij', 'l', 'loos']",2,0.62,718.09,0.72
mijm,N,4,"['mij', 'm']",1,0.5,689.72,0.79
mijming,N,7,"['mij', 'ming']",1,0.71,668.49,1.0
mijneek,N,7,"['mijn', 'eek']",1,0.71,638.0,1.0
mijp,N,4,"['mij', 'p']",1,0.5,606.85,1.0
mijren,N,6,"['mij', 'ren']",1,0.67,580.41,1.0
mijs,N,4,"['mij', 's']",1,0.5,646.08,1.0
mijtaag,N,7,"['mij', 't', 'aag']",2,0.57,627.21,1.0
mijtje,N,6,"['mij', 't', 'je']",2,0.5,717.12,0.72
mikan,N,5,"['mi', 'kan']",1,0.6,570.77,1.0
mikje,N,5,"['m', 'ik', 'je']",2,0.4,726.15,0.74
mikjes,N,6,"['m', 'ik', 'jes']",2,0.5,732.47,0.87
mikker,N,6,"['m', 'ikker']",1,0.67,796.9,0.54
mikkers,N,7,"['m', 'ikkers']",1,0.71,748.85,0.69
mikkert,N,7,"['m', 'ikker', 't']",2,0.57,680.26,1.0
miks,N,4,"['m', 'ik', 's']",2,0.25,662.94,0.95
mikter,N,6,"['mikt', 'er']",1,0.67,670.89,1.0
mikzant,N,7,"['m', 'ik', 'z', 'an', 't']",4,0.29,644.69,1.0
mil,N,3,['mil'],0,0.67,643.63,0.97
milden,N,6,"['milde', 'n']",1,0.67,847.13,0.51
mileems,N,7,"['mil', 'e', 'e', 'm', 's']",4,0.29,612.51,1.0
milksholm,N,9,"['mil', 'k', 's', 'hol', 'm']",4,0.44,631.42,0.97
milkshorms,N,10,"['mil', 'k', 's', 'hor', 'm', 's']",5,0.4,694.05,0.97
millen,N,6,"['mille', 'n']",1,0.67,659.3,0.97
millend,N,7,"['mille', 'n', 'd']",2,0.57,672.33,0.95
milooi,N,6,"['mil', 'ooi']",1,0.67,638.97,1.0
miloor,N,6,"['mil', 'oor']",1,0.67,587.97,1.0
mils,N,4,"['mil', 's']",1,0.5,642.44,0.97
milsen,N,6,"['mil', 's', 'en']",2,0.5,636.42,0.97
milts,N,5,"['mil', 't', 's']",2,0.4,715.53,0.82
mim,N,3,"['mi', 'm']",1,0.33,620.91,0.87
mimde,N,5,"['mi', 'm', 'de']",2,0.4,630.23,0.95
mimhoen,N,7,"['m', 'imho', 'en']",2,0.57,621.65,1.0
mimmen,N,6,"['m', 'immen']",1,0.67,716.87,0.87
mimmend,N,7,"['m', 'immen', 'd']",2,0.57,712.63,0.92
minaag,N,6,"['m', 'in', 'aag']",2,0.5,643.03,1.0
minches,N,7,"['m', 'inch', 'e', 's']",3,0.43,657.27,0.97
mind,N,4,['mind'],0,0.75,801.96,0.72
mindes,N,6,"['m', 'in', 'de', 's']",3,0.33,624.82,1.0
mindhuis,N,8,"['mind', 'huis']",1,0.75,694.03,1.0
minein,N,6,"['m', 'in', 'e', 'in']",3,0.33,634.21,0.97
ming,N,4,['ming'],0,0.75,646.51,0.97
minga's,N,7,"['ming', 'a', ""'"", 's']",3,0.43,619.24,1.0
mingstil,N,8,"['ming', 'stil']",1,0.75,672.59,1.0
minkaar,N,7,"['mink', 'aar']",1,0.71,606.74,1.0
minken,N,6,"['m', 'in', 'ken']",2,0.5,707.83,0.9
minkte,N,6,"['mink', 'te']",1,0.67,903.0,0.54
minkten,N,7,"['m', 'inkt', 'en']",2,0.57,740.26,0.82
minna,N,5,"['m', 'in', 'na']",2,0.4,642.53,1.0
minnis,N,6,"['m', 'in', 'n', 'is']",3,0.33,676.56,1.0
mins,N,4,"['m', 'in', 's']",2,0.25,662.44,0.87
minsels,N,7,"['m', 'in', 'sels']",2,0.57,616.62,0.97
minsend,N,7,"['m', 'in', 's', 'en', 'd']",4,0.29,701.13,0.97
minsvlaag,N,9,"['m', 'in', 's', 'v', 'laag']",4,0.44,687.33,1.0
mintaars,N,8,"['m', 'in', 't', 'aar', 's']",4,0.38,644.05,1.0
mintabs,N,7,"['m', 'in', 'tab', 's']",3,0.43,612.49,1.0
minten,N,6,"['m', 'in', 't', 'en']",3,0.33,759.88,0.87
mintoers,N,8,"['m', 'in', 'to', 'ers']",3,0.5,630.69,1.0
mintste,N,7,"['m', 'in', 't', 'ste']",3,0.43,755.92,0.69
minvames,N,8,"['m', 'in', 'v', 'ames']",3,0.5,622.5,1.0
minxen,N,6,"['m', 'in', 'x', 'en']",3,0.33,657.63,0.97
miot,N,4,"['mi', 'ot']",1,0.5,570.13,1.0
mip,N,3,"['mi', 'p']",1,0.33,612.73,0.97
mipdrank,N,8,"['mi', 'p', 'drank']",2,0.62,605.15,1.0
mipe,N,4,"['mi', 'p', 'e']",2,0.25,561.03,1.0
mipte,N,5,"['m', 'ipte']",1,0.6,655.41,1.0
miren,N,5,"['mir', 'en']",1,0.6,614.84,0.97
mirgen,N,6,"['mir', 'gen']",1,0.67,575.79,0.97
mirzar,N,6,"['mir', 'z', 'ar']",2,0.5,611.05,1.0
misdeek,N,7,"['mis', 'de', 'e', 'k']",3,0.43,654.62,1.0
misduld,N,7,"['mis', 'duld']",1,0.71,749.89,0.9
misgriefs,N,9,"['misg', 'rief', 's']",2,0.67,627.84,0.97
miskraaf,N,8,"['miskra', 'af']",1,0.75,687.32,1.0
mismen,N,6,"['mis', 'men']",1,0.67,628.05,0.97
mismisch,N,8,"['mis', 'misch']",1,0.75,713.21,1.0
misnorgd,N,8,"['mis', 'n', 'org', 'd']",3,0.5,644.72,1.0
misproetst,N,10,"['mis', 'pro', 'ets', 't']",3,0.6,691.22,0.9
misscheet,N,9,"['mis', 'scheet']",1,0.78,679.57,1.0
misse,N,5,"['miss', 'e']",1,0.6,739.37,0.74
missience,N,9,"['missie', 'nce']",1,0.78,643.36,0.95
mistaal,N,7,"['mis', 'taal']",1,0.71,810.55,0.87
mistkracht,N,10,"['mist', 'kracht']",1,0.8,753.48,0.9
mit,N,3,"['m', 'it']",1,0.33,653.94,0.92
mitje,N,5,"['m', 'itje']",1,0.6,660.34,0.97
mitjes,N,6,"['m', 'itjes']",1,0.67,662.18,1.0
mitlijf,N,7,"['m', 'it', 'lijf']",2,0.57,621.51,1.0
mitmis,N,6,"['m', 'it', 'mis']",2,0.5,655.05,0.97
mitsviet,N,8,"['mits', 'v', 'iet']",2,0.62,629.67,1.0
mitte,N,5,"['m', 'itte']",1,0.6,633.43,0.92
mitten,N,6,"['m', 'itten']",1,0.67,655.85,1.0
mitters,N,7,"['mitter', 's']",1,0.71,620.58,0.97
mitting,N,7,"['m', 'itting']",1,0.71,668.76,0.97
mitvalk,N,7,"['m', 'it', 'val', 'k']",3,0.43,614.76,1.0
mivoor,N,6,"['mi', 'voor']",1,0.67,601.16,0.97
mivoors,N,7,"['mi', 'voor', 's']",2,0.57,604.32,0.97
mizar,N,5,"['mi', 'z', 'ar']",2,0.4,654.16,1.0
mizas,N,5,"['mi', 'za', 's']",2,0.4,582.21,1.0
mo,N,2,['mo'],0,0.5,627.26,0.9
mo's,N,4,"['mo', ""'"", 's']",2,0.25,605.95,1.0
mobbi,N,5,"['mob', 'bi']",1,0.6,600.0,0.97
mobjard,N,7,"['mob', 'j', 'ard']",2,0.57,611.41,1.0
mod,N,3,['mod'],0,0.67,650.79,0.95
modail,N,6,"['moda', 'il']",1,0.67,675.83,0.95
moden,N,5,"['mode', 'n']",1,0.6,641.3,0.92
moder,N,5,['moder'],0,0.8,740.9,0.92
modje,N,5,"['mod', 'je']",1,0.6,668.17,1.0
modjes,N,6,"['mod', 'jes']",1,0.67,610.33,0.95
moeand,N,6,"['moe', 'and']",1,0.67,579.76,1.0
moedde,N,6,"['moed', 'de']",1,0.67,804.61,0.82
moeden,N,6,"['moed', 'en']",1,0.67,786.3,0.69
moedheer,N,8,"['moed', 'heer']",1,0.75,665.42,0.97
moedje,N,6,"['moed', 'je']",1,0.67,730.41,0.87
moeen,N,5,"['moe', 'en']",1,0.6,586.44,1.0
moef,N,4,"['moe', 'f']",1,0.5,607.82,1.0
moefje,N,6,"['moe', 'f', 'je']",2,0.5,695.82,1.0
moefjes,N,7,"['moe', 'fjes']",1,0.71,676.84,0.95
moegen,N,6,"['moe', 'gen']",1,0.67,623.89,0.95
moeging,N,7,"['moe', 'ging']",1,0.71,603.05,1.0
moeier,N,6,"['moe', 'ier']",1,0.67,741.92,0.72
moeiers,N,7,"['moe', 'iers']",1,0.71,744.85,0.69
moeitje,N,7,"['moeit', 'je']",1,0.71,831.23,0.69
moeitjes,N,8,"['mo', 'eitjes']",1,0.75,819.59,0.79
moek,N,4,"['moe', 'k']",1,0.5,622.95,1.0
moekend,N,7,"['moe', 'ken', 'd']",2,0.57,637.08,0.97
moeker,N,6,"['moe', 'ker']",1,0.67,595.22,0.92
moekers,N,7,"['moe', 'kers']",1,0.71,644.74,1.0
moekie,N,6,"['moe', 'kie']",1,0.67,607.19,0.97
moekies,N,7,"['moe', 'kies']",1,0.71,599.26,0.97
moekjes,N,7,"['m', 'oekjes']",1,0.71,602.95,1.0
moeksen,N,7,"['moe', 'k', 's', 'en']",3,0.43,615.47,0.97
moekte,N,6,"['moe', 'k', 'te']",2,0.5,623.89,0.97
moekten,N,7,"['moe', 'k', 't', 'en']",3,0.43,639.95,1.0
moelbaar,N,8,"['mo', 'elbaar']",1,0.75,625.41,1.0
moelde,N,6,"['moe', 'l', 'de']",2,0.5,669.45,1.0
moelden,N,7,"['mo', 'elden']",1,0.71,653.47,1.0
moeltjes,N,8,"['mo', 'eltjes']",1,0.75,693.95,1.0
moem,N,4,"['moe', 'm']",1,0.5,590.21,0.97
moen,N,4,"['mo', 'en']",1,0.5,669.68,0.95
moenden,N,7,"['moe', 'nden']",1,0.71,601.44,1.0
moenen,N,6,"['mo', 'en', 'en']",2,0.5,605.63,1.0
moensters,N,9,"['mo', 'en', 'sters']",2,0.67,653.11,1.0
moentje,N,7,"['mo', 'entje']",1,0.71,678.26,1.0
moentjes,N,8,"['moe', 'ntjes']",1,0.75,671.95,0.95
moep,N,4,"['moe', 'p']",1,0.5,609.51,1.0
moepe,N,5,"['moe', 'p', 'e']",2,0.4,575.82,1.0
moepte,N,6,"['moe', 'p', 'te']",2,0.5,614.66,0.97
moerbaar,N,8,"['moer', 'baar']",1,0.75,642.08,1.0
moerboos,N,8,"['moer', 'boos']",1,0.75,673.27,0.97
moergat,N,7,"['moer', 'gat']",1,0.71,660.12,0.85
moerlijk,N,8,"['mo', 'erlijk']",1,0.75,669.22,0.92
moerpen,N,7,"['moer', 'pen']",1,0.71,635.95,1.0
moersen,N,7,"['mo', 'ers', 'en']",2,0.57,640.84,0.97
moerstaf,N,8,"['moer', 'staf']",1,0.75,694.16,0.87
moesde,N,6,"['moes', 'de']",1,0.67,593.66,1.0
moeslat,N,7,"['moes', 'lat']",1,0.71,641.64,1.0
moeslijk,N,8,"['moes', 'lijk']",1,0.75,704.16,0.97
moespunt,N,8,"['moes', 'punt']",1,0.75,698.16,0.97
moeting,N,7,"['moet', 'ing']",1,0.71,779.45,0.82
moetis,N,6,"['moet', 'is']",1,0.67,561.28,1.0
moets,N,5,"['moet', 's']",1,0.6,623.82,0.97
moetsal,N,7,"['moet', 's', 'al']",2,0.57,634.49,1.0
moeven,N,6,"['mo', 'even']",1,0.67,621.13,1.0
moevers,N,7,"['moe', 'vers']",1,0.71,609.47,0.97
moezing,N,7,"['moe', 'zing']",1,0.71,616.55,1.0
moftjes,N,7,"['m', 'of', 'tjes']",2,0.57,665.74,0.97
mog,N,3,"['m', 'og']",1,0.33,667.97,0.97
mogel,N,5,"['moge', 'l']",1,0.6,613.54,1.0
moggen,N,6,"['m', 'oggen']",1,0.67,676.64,1.0
mogjes,N,6,"['m', 'og', 'jes']",2,0.5,613.76,0.97
mogla,N,5,"['m', 'og', 'la']",2,0.4,566.53,0.97
mogtor,N,6,"['m', 'og', 'tor']",2,0.5,581.39,0.97
mogtors,N,7,"['m', 'og', 'tors']",2,0.57,578.23,1.0
mokel,N,5,"['mo', 'kel']",1,0.6,710.84,0.85
moken,N,5,"['m', 'oken']",1,0.6,730.44,0.95
mokheid,N,7,"['mok', 'heid']",1,0.71,706.51,0.92
mokje,N,5,"['m', 'okje']",1,0.6,604.36,0.28
mokker,N,6,"['m', 'okker']",1,0.67,771.36,0.72
mokkers,N,7,"['mo', 'kkers']",1,0.71,766.33,0.79
mokoor,N,6,"['mo', 'koor']",1,0.67,577.67,1.0
molbaar,N,7,"['mol', 'baar']",1,0.71,647.18,1.0
molbruik,N,8,"['mol', 'bruik']",1,0.75,676.65,0.97
molbruikt,N,9,"['mol', 'b', 'ruikt']",2,0.67,685.53,1.0
molder,N,6,"['m', 'older']",1,0.67,696.71,0.97
molets,N,6,"['mol', 'ets']",1,0.67,569.95,1.0
molf,N,4,"['m', 'olf']",1,0.5,608.97,1.0
molgde,N,6,"['mol', 'g', 'de']",2,0.5,628.92,1.0
molig,N,5,"['mo', 'lig']",1,0.6,813.75,0.77
molkend,N,7,"['m', 'olken', 'd']",2,0.57,663.05,1.0
molla,N,5,"['m', 'olla']",1,0.6,599.11,0.97
molla's,N,7,"['m', 'olla', ""'"", 's']",3,0.43,594.61,0.97
molle,N,5,"['m', 'olle']",1,0.6,689.04,0.69
mollook,N,7,"['mol', 'l', 'ook']",2,0.57,618.41,1.0
molme,N,5,"['mol', 'me']",1,0.6,599.54,1.0
moloof,N,6,"['mol', 'o', 'of']",2,0.5,596.59,1.0
molven,N,6,"['m', 'olven']",1,0.67,591.39,1.0
molweg,N,6,"['mol', 'weg']",1,0.67,645.53,0.97
momen,N,5,"['m', 'om', 'en']",2,0.4,609.78,0.95
momig,N,5,"['m', 'om', 'ig']",2,0.4,605.61,0.97
mompen,N,6,"['m', 'om', 'pen']",2,0.5,758.38,0.92
mon,N,3,['mon'],0,0.67,684.39,0.92
monda's,N,7,"['mond', 'a', ""'"", 's']",3,0.43,594.62,1.0
mondaat,N,7,"['mond', 'aat']",1,0.71,722.74,0.82
mondbaar,N,8,"['mond', 'baar']",1,0.75,762.89,0.79
monde,N,5,"['mond', 'e']",1,0.6,742.64,0.41
mondeer,N,7,"['mond', 'e', 'er']",2,0.57,601.43,0.97
mondel,N,6,"['mond', 'el']",1,0.67,769.09,0.92
monders,N,7,"['m', 'onder', 's']",2,0.57,657.66,0.97
mondhomp,N,8,"['mond', 'h', 'om', 'p']",3,0.5,700.36,0.97
mondim,N,6,"['mond', 'i', 'm']",2,0.5,616.89,0.97
mondoor,N,7,"['mon', 'door']",1,0.71,626.37,1.0
mondstad,N,8,"['mond', 'stad']",1,0.75,796.67,0.85
mondtaak,N,8,"['mond', 'taak']",1,0.75,822.75,0.59
mondtang,N,8,"['mond', 't', 'ang']",2,0.62,736.36,0.69
monen,N,5,"['mon', 'en']",1,0.6,633.32,0.97
monfiel,N,7,"['mon', 'fi', 'el']",2,0.57,599.03,1.0
monfieuw,N,8,"['mon', 'f', 'ieuw']",2,0.62,610.3,0.97
mong,N,4,"['m', 'ong']",1,0.5,622.62,0.95
mongen,N,6,"['m', 'ongen']",1,0.67,655.95,0.97
moninst,N,7,"['mon', 'in', 's', 't']",3,0.43,614.7,0.97
monkde,N,6,"['mon', 'k', 'de']",2,0.5,631.87,1.0
monke,N,5,"['mon', 'k', 'e']",2,0.4,589.03,0.97
monkees,N,7,"['mon', 'k', 'e', 'e', 's']",4,0.29,701.41,0.85
monkels,N,7,"['m', 'onkel', 's']",2,0.57,670.09,0.9
monker,N,6,"['mon', 'ker']",1,0.67,672.82,0.9
monksel,N,7,"['mon', 'ksel']",1,0.71,688.41,0.97
monnel,N,6,"['mon', 'n', 'el']",2,0.5,625.85,1.0
monnels,N,7,"['mon', 'n', 'els']",2,0.57,637.17,1.0
monnen,N,6,"['m', 'onnen']",1,0.67,716.26,1.0
monnend,N,7,"['m', 'onnen', 'd']",2,0.57,652.26,0.95
monnig,N,6,"['mon', 'nig']",1,0.67,698.57,0.95
monnis,N,6,"['mon', 'n', 'is']",2,0.5,751.58,0.85
mononst,N,7,"['mon', 'ons', 't']",2,0.57,585.53,1.0
monsen,N,6,"['m', 'ons', 'en']",2,0.5,632.59,1.0
monste,N,6,"['m', 'ons', 'te']",2,0.5,674.72,1.0
mont,N,4,['mont'],0,0.75,703.06,0.92
monteept,N,8,"['mont', 'eept']",1,0.75,596.08,1.0
monters,N,7,"['mont', 'ers']",1,0.71,871.17,0.59
montje,N,6,"['mont', 'je']",1,0.67,677.18,0.92
montjes,N,7,"['mo', 'ntjes']",1,0.71,696.97,0.95
moof,N,4,"['mo', 'of']",1,0.5,608.49,0.97
moofde,N,6,"['mo', 'of', 'de']",2,0.5,606.61,0.97
moofden,N,7,"['mo', 'of', 'de', 'n']",3,0.43,663.05,1.0
moofje,N,6,"['mo', 'of', 'je']",2,0.5,618.0,1.0
moog,N,4,"['m', 'oog']",1,0.5,703.31,0.9
moogje,N,6,"['m', 'oogje']",1,0.67,616.03,1.0
moogjes,N,7,"['m', 'oogje', 's']",2,0.57,645.92,0.97
moogt,N,5,"['m', 'oogt']",1,0.6,641.73,0.59
mooien,N,6,"['mooi', 'en']",1,0.67,659.28,0.9
mook,N,4,"['m', 'ook']",1,0.5,624.44,0.95
mool,N,4,"['m', 'ool']",1,0.5,651.08,0.92
moolen,N,6,"['mo', 'olen']",1,0.67,581.74,1.0
mooler,N,6,"['m', 'ool', 'er']",2,0.5,599.9,1.0
moolers,N,7,"['moo', 'lers']",1,0.71,579.23,1.0
mooltje,N,7,"['moo', 'ltje']",1,0.71,644.38,1.0
moon,N,4,"['moo', 'n']",1,0.5,625.47,0.9
moont,N,5,"['mo', 'ont']",1,0.6,605.08,1.0
moontjes,N,8,"['m', 'oontje', 's']",2,0.62,692.87,1.0
moorde,N,6,"['moord', 'e']",1,0.67,669.07,0.46
moorlijk,N,8,"['m', 'oor', 'lijk']",2,0.62,635.73,0.95
moornis,N,7,"['m', 'oor', 'n', 'is']",3,0.43,638.26,1.0
moorns,N,6,"['m', 'oor', 'n', 's']",3,0.33,610.26,1.0
moorntje,N,8,"['m', 'oor', 'n', 't', 'je']",4,0.38,683.29,1.0
moorntjes,N,9,"['m', 'oor', 'ntjes']",2,0.67,612.76,0.97
moos,N,4,"['moo', 's']",1,0.5,703.22,0.92
moosden,N,7,"['moo', 's', 'de', 'n']",3,0.43,586.97,1.0
moost,N,5,"['m', 'oost']",1,0.6,621.53,1.0
moosten,N,7,"['m', 'oosten']",1,0.71,609.92,0.97
moostheid,N,9,"['m', 'oost', 'heid']",2,0.67,594.76,1.0
mootbouw,N,8,"['moo', 't', 'bouw']",2,0.62,627.53,1.0
mopen,N,5,"['m', 'op', 'en']",2,0.4,715.36,0.97
mopool,N,6,"['mo', 'pool']",1,0.67,604.1,1.0
mopor,N,5,"['m', 'op', 'or']",2,0.4,570.05,0.97
moppers,N,7,"['mopper', 's']",1,0.71,741.86,0.77
mopte,N,5,"['m', 'op', 'te']",2,0.4,765.6,0.56
mopzee,N,6,"['m', 'op', 'ze', 'e']",3,0.33,617.58,0.95
morder,N,6,"['m', 'order']",1,0.67,650.11,0.97
morgde,N,6,"['mor', 'g', 'de']",2,0.5,631.91,0.92
morgden,N,7,"['mor', 'g', 'de', 'n']",3,0.43,675.21,0.97
morken,N,6,"['mor', 'ken']",1,0.67,639.37,0.97
morkens,N,7,"['mor', 'kens']",1,0.71,583.21,1.0
morkers,N,7,"['mor', 'kers']",1,0.71,625.97,1.0
morm,N,4,"['m', 'orm']",1,0.5,701.49,0.95
mormden,N,7,"['m', 'orm', 'de', 'n']",3,0.43,697.17,0.92
mormpje,N,7,"['mor', 'mpje']",1,0.71,776.53,0.92
mormpjes,N,8,"['m', 'orm', 'pjes']",2,0.62,745.15,0.95
morp,N,4,"['mor', 'p']",1,0.5,634.76,0.97
morpsels,N,8,"['mor', 'psel', 's']",2,0.62,636.42,0.95
morpspluin,N,10,"['mor', 'p', 's', 'plu', 'in']",4,0.5,629.84,1.0
morte,N,5,"['mor', 'te']",1,0.6,632.5,0.92
morten,N,6,"['mort', 'en']",1,0.67,695.47,1.0
mortie,N,6,"['mor', 'tie']",1,0.67,652.47,1.0
mortiek,N,7,"['mor', 'tiek']",1,0.71,709.32,1.0
mortjes,N,7,"['mor', 'tjes']",1,0.71,658.79,1.0
mortor,N,6,"['mort', 'or']",1,0.67,725.94,0.9
mortors,N,7,"['mor', 'tors']",1,0.71,703.74,0.85
morven,N,6,"['m', 'orven']",1,0.67,613.92,1.0
morving,N,7,"['mor', 'ving']",1,0.71,631.18,1.0
morzen,N,6,"['mor', 'z', 'en']",2,0.5,643.31,0.95
morzend,N,7,"['mor', 'z', 'en', 'd']",3,0.43,667.55,0.92
moscisch,N,8,"['mo', 'sc', 'isch']",2,0.62,663.31,1.0
moscos,N,6,"['mo', 'sco', 's']",2,0.5,678.97,1.0
mose,N,4,"['mo', 's', 'e']",2,0.25,602.06,0.95
mosfem,N,6,"['mo', 's', 'f', 'e', 'm']",4,0.17,599.41,1.0
mosser,N,6,"['mosse', 'r']",1,0.67,703.58,0.92
mossers,N,7,"['mosse', 'rs']",1,0.71,711.03,0.95
moste,N,5,"['mo', 'ste']",1,0.6,707.54,0.95
mostels,N,7,"['mo', 'stel', 's']",2,0.57,724.16,0.95
mosten,N,6,"['m', 'osten']",1,0.67,715.51,0.95
mosters,N,7,"['m', 'osters']",1,0.71,839.29,0.46
mostig,N,6,"['mo', 'stig']",1,0.67,645.22,1.0
mosus,N,5,"['mo', 's', 'us']",2,0.4,624.38,1.0
mote,N,4,"['mo', 'te']",1,0.5,621.28,0.92
moteer,N,6,"['mo', 'te', 'er']",2,0.5,631.26,0.95
moter,N,5,"['mo', 'ter']",1,0.6,670.62,0.69
moters,N,6,"['mo', 'ters']",1,0.67,642.24,0.59
motir,N,5,"['moti', 'r']",1,0.6,624.44,0.95
motirs,N,6,"['moti', 'rs']",1,0.67,583.67,1.0
motra's,N,7,"['mo', 'tra', ""'"", 's']",3,0.43,657.95,1.0
motter,N,6,"['mott', 'er']",1,0.67,760.4,0.92
mou,N,3,"['m', 'ou']",1,0.33,644.29,0.97
mouben,N,6,"['m', 'ou', 'ben']",2,0.5,578.72,1.0
mouches,N,7,"['m', 'ouche', 's']",2,0.57,704.39,0.9
moud,N,4,"['m', 'oud']",1,0.5,657.34,0.97
mouper,N,6,"['m', 'ou', 'per']",2,0.5,657.11,1.0
moupers,N,7,"['m', 'ou', 'pers']",2,0.57,571.92,1.0
mour,N,4,['mour'],0,0.75,613.9,1.0
mous,N,4,"['mo', 'us']",1,0.5,675.97,0.92
moutje,N,6,"['m', 'outje']",1,0.67,640.23,0.82
mouwste,N,7,"['mouw', 'ste']",1,0.71,753.85,0.9
movant,N,6,"['mo', 'van', 't']",2,0.5,581.47,1.0
moze,N,4,"['mo', 'ze']",1,0.5,625.0,1.0
mozen,N,5,"['m', 'ozen']",1,0.6,617.31,1.0
mozij,N,5,"['mo', 'zij']",1,0.6,578.76,1.0
mozors,N,6,"['mo', 'zo', 'rs']",2,0.5,586.03,1.0
mua,N,3,"['m', 'u', 'a']",2,0.0,579.74,1.0
mua's,N,5,"['m', 'u', 'a', ""'"", 's']",4,0.0,581.39,0.97
muat,N,4,"['m', 'u', 'at']",2,0.25,580.49,1.0
muben,N,5,"['m', 'u', 'ben']",2,0.4,573.95,1.0
muce,N,4,"['m', 'uc', 'e']",2,0.25,584.72,1.0
mucht,N,5,"['m', 'ucht']",1,0.6,679.24,0.97
muchten,N,7,"['m', 'uchten']",1,0.71,678.82,1.0
muctet,N,6,"['m', 'uc', 'te', 't']",3,0.33,602.74,0.97
mudder,N,6,"['m', 'udde', 'r']",2,0.5,671.5,1.0
muga's,N,6,"['m', 'u', 'ga', ""'"", 's']",4,0.17,608.43,0.97
