,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
2084,dieten,N,6,"['di', 'eten']",1,0.67
2085,dietje,N,6,"['di', 'etje']",1,0.67
2086,dietjes,N,7,"['di', 'et', 'jes']",2,0.57
2087,dietsangst,N,10,"['di', 'ets', 'ang', 'st']",3,0.6
2088,dieuwbang,N,9,"['die', 'uw', 'b', 'ang']",3,0.56
2089,diezen,N,6,"['die', 'zen']",1,0.67
2090,dif,N,3,['dif'],0,0.67
2091,digant,N,6,"['dig', 'ant']",1,0.67
2092,digiers,N,7,"['di', 'gi', 'ers']",2,0.57
2093,dijd,N,4,"['di', 'j', 'd']",2,0.25
2094,dijdend,N,7,"['di', 'j', 'den', 'd']",3,0.43
2095,dijder,N,6,"['di', 'j', 'der']",2,0.5
2096,dijders,N,7,"['di', 'j', 'ders']",2,0.57
2097,dijding,N,7,"['di', 'j', 'ding']",2,0.57
2098,dijf,N,4,"['di', 'j', 'f']",2,0.25
2099,dijheid,N,7,"['di', 'j', 'heid']",2,0.57
2100,dijkens,N,7,"['di', 'j', 'ken', 's']",3,0.43
2101,dijkes,N,6,"['di', 'j', 'kes']",2,0.5
2102,dijl,N,4,"['di', 'j', 'l']",2,0.25
2103,dijlers,N,7,"['di', 'j', 'l', 'ers']",3,0.43
2104,dijltje,N,7,"['di', 'j', 'lt', 'je']",3,0.43
2105,dijltjes,N,8,"['di', 'j', 'lt', 'jes']",3,0.5
2106,dijmer,N,6,"['di', 'j', 'mer']",2,0.5
2107,dijne,N,5,"['di', 'j', 'ne']",2,0.4
2108,dijnen,N,6,"['di', 'j', 'nen']",2,0.5
2109,dijs,N,4,"['di', 'j', 's']",2,0.25
2110,dijsjes,N,7,"['di', 'j', 's', 'jes']",3,0.43
2111,dijste,N,6,"['di', 'j', 'ste']",2,0.5
2112,dijven,N,6,"['di', 'j', 'ven']",2,0.5
2113,dijwoon,N,7,"['di', 'j', 'woon']",2,0.57
2114,dijzelk,N,7,"['di', 'j', 'z', 'el', 'k']",4,0.29
2115,dikje,N,5,"['di', 'k', 'je']",2,0.4
2116,dikzeels,N,8,"['di', 'k', 'ze', 'els']",3,0.5
2117,dildbeeld,N,9,"['di', 'ld', 'beeld']",2,0.67
2118,dilde,N,5,"['di', 'l', 'de']",2,0.4
2119,dilden,N,6,"['di', 'l', 'den']",2,0.5
2120,dilier,N,6,"['di', 'lier']",1,0.67
2121,dilken,N,6,"['di', 'l', 'ken']",2,0.5
2122,dillend,N,7,"['di', 'll', 'end']",2,0.57
2123,dilons,N,6,"['di', 'l', 'ons']",2,0.5
2124,dimpen,N,6,"['di', 'm', 'pen']",2,0.5
2125,dinat,N,5,"['din', 'at']",1,0.6
2126,dindbaar,N,8,"['d', 'ind', 'baar']",2,0.62
2127,dinde,N,5,"['d', 'inde']",1,0.6
2128,dinden,N,6,"['din', 'den']",1,0.67
2129,dinding,N,7,"['d', 'ind', 'ing']",2,0.57
2130,dindje,N,6,"['d', 'ind', 'je']",2,0.5
2131,dindjes,N,7,"['d', 'ind', 'jes']",2,0.57
2132,dindu,N,5,"['din', 'du']",1,0.6
2133,dingers,N,7,"['ding', 'ers']",1,0.71
2134,dink,N,4,"['d', 'ink']",1,0.5
2135,dinkbrant,N,9,"['d', 'ink', 'br', 'ant']",3,0.56
2136,dinkel,N,6,"['din', 'kel']",1,0.67
2137,dinken,N,6,"['din', 'ken']",1,0.67
2138,dinnen,N,6,"['din', 'nen']",1,0.67
2139,dinsels,N,7,"['d', 'ins', 'els']",2,0.57
2140,dinstje,N,7,"['d', 'inst', 'je']",2,0.57
2141,dinstjes,N,8,"['d', 'inst', 'jes']",2,0.62
2142,dintraal,N,8,"['din', 'tra', 'al']",2,0.62
2143,dintte,N,6,"['d', 'int', 'te']",2,0.5
2144,dipa,N,4,"['di', 'pa']",1,0.5
2145,dirang,N,6,"['dir', 'ang']",1,0.67
2146,direer,N,6,"['dire', 'er']",1,0.67
2147,direert,N,7,"['dire', 'ert']",1,0.71
2148,diren,N,5,"['di', 'ren']",1,0.6
2149,dirfeus,N,7,"['dir', 'fe', 'us']",2,0.57
2150,disbed,N,6,"['dis', 'bed']",1,0.67
2151,diskijt,N,7,"['dis', 'k', 'ij', 't']",3,0.43
2152,dispoers,N,8,"['dis', 'po', 'ers']",2,0.62
2153,disprilt,N,8,"['dis', 'pril', 't']",2,0.62
2154,disser,N,6,"['dis', 'ser']",1,0.67
2155,dissers,N,7,"['dis', 's', 'ers']",2,0.57
2156,dist,N,4,"['dis', 't']",1,0.5
2157,distbag,N,7,"['dis', 't', 'b', 'ag']",3,0.43
2158,diste,N,5,"['dis', 'te']",1,0.6
2159,disten,N,6,"['dis', 'ten']",1,0.67
2160,dister,N,6,"['dis', 'ter']",1,0.67
2161,distijfs,N,8,"['dis', 'tij', 'f', 's']",3,0.5
2162,disting,N,7,"['dis', 'ting']",1,0.71
2163,distroot,N,8,"['dis', 'tr', 'oot']",2,0.62
2164,dits,N,4,"['d', 'its']",1,0.5
2165,ditsen,N,6,"['dit', 'sen']",1,0.67
2166,ditten,N,6,"['dit', 'ten']",1,0.67
2167,dittig,N,6,"['dit', 'tig']",1,0.67
2168,divept,N,6,"['di', 've', 'pt']",2,0.5
2169,divoel,N,6,"['di', 'voel']",1,0.67
2170,dize,N,4,"['di', 'ze']",1,0.5
2171,dobbe,N,5,"['do', 'b', 'be']",2,0.4
2172,doben,N,5,"['do', 'ben']",1,0.6
2173,dobers,N,6,"['do', 'b', 'ers']",2,0.5
2174,dochte,N,6,"['do', 'chte']",1,0.67
2175,dochtens,N,8,"['do', 'chten', 's']",2,0.62
2176,dochtschaat,N,11,"['do', 'chts', 'cha', 'at']",3,0.64
2177,dod,N,3,"['do', 'd']",1,0.33
2178,doddels,N,7,"['do', 'd', 'del', 's']",3,0.43
2179,dodens,N,6,"['do', 'dens']",1,0.67
2180,dodent,N,6,"['do', 'dent']",1,0.67
2181,dodes,N,5,"['do', 'des']",1,0.6
2182,dodet,N,5,"['do', 'det']",1,0.6
2183,doed,N,4,"['do', 'ed']",1,0.5
2184,doeden,N,6,"['do', 'eden']",1,0.67
2185,doeder,N,6,"['do', 'e', 'der']",2,0.5
2186,doeders,N,7,"['do', 'e', 'ders']",2,0.57
2187,doedt,N,5,"['do', 'ed', 't']",2,0.4
2188,doegde,N,6,"['do', 'eg', 'de']",2,0.5
2189,doegen,N,6,"['do', 'e', 'gen']",2,0.5
2190,doegjes,N,7,"['do', 'eg', 'jes']",2,0.57
2191,doegt,N,5,"['do', 'eg', 't']",2,0.4
2192,doeier,N,6,"['do', 'e', 'ier']",2,0.5
2193,doeke,N,5,"['do', 'e', 'ke']",2,0.4
2194,doekpit,N,7,"['do', 'ek', 'pit']",2,0.57
2195,doekt,N,5,"['do', 'ek', 't']",2,0.4
2196,doekvloep,N,9,"['do', 'ek', 'v', 'lo', 'ep']",4,0.44
2197,doele,N,5,"['do', 'ele']",1,0.6
2198,doenen,N,6,"['doen', 'en']",1,0.67
2199,doep,N,4,"['do', 'ep']",1,0.5
2200,doepen,N,6,"['do', 'e', 'pen']",2,0.5
2201,doepje,N,6,"['do', 'ep', 'je']",2,0.5
2202,doer,N,4,"['do', 'er']",1,0.5
2203,doerde,N,6,"['do', 'erde']",1,0.67
2204,doerden,N,7,"['do', 'er', 'den']",2,0.57
2205,doeren,N,6,"['do', 'eren']",1,0.67
2206,doertje,N,7,"['do', 'ert', 'je']",2,0.57
2207,doertjes,N,8,"['do', 'ert', 'jes']",2,0.62
2208,doesje,N,6,"['does', 'je']",1,0.67
2209,doesjes,N,7,"['does', 'jes']",1,0.71
2210,doeste,N,6,"['do', 'este']",1,0.67
2211,doester,N,7,"['does', 'ter']",1,0.71
2212,doestzaam,N,9,"['do', 'est', 'za', 'am']",3,0.56
2213,doeten,N,6,"['do', 'eten']",1,0.67
2214,doeters,N,7,"['doet', 'ers']",1,0.71
2215,doeven,N,6,"['do', 'even']",1,0.67
2216,doevend,N,7,"['do', 'even', 'd']",2,0.57
2217,doever,N,6,"['do', 'ever']",1,0.67
2218,doewel,N,6,"['do', 'e', 'wel']",2,0.5
2219,doewels,N,7,"['do', 'e', 'wel', 's']",3,0.43
2220,doga,N,4,"['do', 'ga']",1,0.5
2221,dogels,N,6,"['do', 'gel', 's']",2,0.5
2222,dogens,N,6,"['do', 'gens']",1,0.67
2223,doger,N,5,"['do', 'ger']",1,0.6
2224,dogers,N,6,"['do', 'gers']",1,0.67
2225,dogvlad,N,7,"['do', 'g', 'v', 'la', 'd']",4,0.29
2226,doke,N,4,"['do', 'ke']",1,0.5
2227,doker,N,5,"['do', 'ker']",1,0.6
2228,dokes,N,5,"['do', 'kes']",1,0.6
2229,dokka,N,5,"['do', 'k', 'ka']",2,0.4
2230,dokste,N,6,"['do', 'k', 'ste']",2,0.5
2231,dolbeen,N,7,"['dol', 'been']",1,0.71
2232,dold,N,4,"['d', 'old']",1,0.5
2233,dolent,N,6,"['dol', 'ent']",1,0.67
2234,dolg,N,4,"['dol', 'g']",1,0.5
2235,dolkboer,N,8,"['dol', 'k', 'bo', 'er']",3,0.5
2236,dolke,N,5,"['dol', 'ke']",1,0.6
2237,dolker,N,6,"['dol', 'ker']",1,0.67
2238,dolme,N,5,"['dol', 'me']",1,0.6
2239,dolsboard,N,9,"['dol', 's', 'board']",2,0.67
2240,dolsnoe,N,7,"['dol', 's', 'no', 'e']",3,0.43
2241,dolten,N,6,"['dol', 'ten']",1,0.67
2242,domeen,N,6,"['dom', 'een']",1,0.67
2243,domel,N,5,"['dom', 'el']",1,0.6
2244,domma,N,5,"['dom', 'ma']",1,0.6
2245,domma's,N,7,"['dom', 'ma', ""'"", 's']",3,0.43
2246,dommen,N,6,"['dom', 'men']",1,0.67
2247,domperg,N,7,"['dom', 'per', 'g']",2,0.57
2248,dompje,N,6,"['dom', 'p', 'je']",2,0.5
2249,dompjes,N,7,"['dom', 'p', 'jes']",2,0.57
2250,doms,N,4,"['dom', 's']",1,0.5
2251,dond,N,4,"['don', 'd']",1,0.5
2252,donde,N,5,['donde'],0,0.8
2253,dondel,N,6,"['don', 'del']",1,0.67
2254,dondels,N,7,"['don', 'del', 's']",2,0.57
2255,donden,N,6,"['don', 'den']",1,0.67
2256,donding,N,7,"['don', 'ding']",1,0.71
2257,donen,N,5,"['don', 'en']",1,0.6
2258,donger,N,6,"['don', 'ger']",1,0.67
2259,dongers,N,7,"['don', 'gers']",1,0.71
2260,donkel,N,6,"['don', 'kel']",1,0.67
2261,donken,N,6,"['don', 'ken']",1,0.67
2262,donnen,N,6,"['don', 'nen']",1,0.67
2263,donner,N,6,"['don', 'ner']",1,0.67
2264,donners,N,7,"['don', 'ners']",1,0.71
2265,donnick,N,7,"['don', 'n', 'ick']",2,0.57
2266,donnoo,N,6,"['don', 'no', 'o']",2,0.5
2267,donsbeeld,N,9,"['d', 'ons', 'beeld']",2,0.67
2268,donsdom,N,7,"['d', 'ons', 'dom']",2,0.57
2269,donse,N,5,"['don', 'se']",1,0.6
2270,donsheid,N,8,"['d', 'ons', 'heid']",2,0.62
2271,donste,N,6,"['d', 'ons', 'te']",2,0.5
2272,donsten,N,7,"['don', 'sten']",1,0.71
2273,dont,N,4,['dont'],0,0.75
2274,donten,N,6,"['don', 'ten']",1,0.67
2275,donter,N,6,"['don', 'ter']",1,0.67
2276,dontig,N,6,"['don', 'tig']",1,0.67
2277,dontjes,N,7,"['dont', 'jes']",1,0.71
2278,donzaam,N,7,"['don', 'za', 'am']",2,0.57
2279,doodnof,N,7,"['do', 'od', 'n', 'of']",3,0.43
2280,doodschef,N,9,"['do', 'od', 'sche', 'f']",3,0.56
2281,doodsmuid,N,9,"['do', 'od', 's', 'mu', 'id']",4,0.44
2282,doodspost,N,9,"['do', 'od', 's', 'post']",3,0.56
2283,doodsschoed,N,11,"['do', 'od', 's', 'scho', 'ed']",4,0.55
2284,doofd,N,5,"['do', 'ofd']",1,0.6
2285,doofds,N,6,"['do', 'of', 'ds']",2,0.5
2286,doog,N,4,"['do', 'og']",1,0.5
2287,doogmist,N,8,"['do', 'og', 'm', 'ist']",3,0.5
2288,doogsttijd,N,10,"['do', 'og', 'st', 'tijd']",3,0.6
2289,dooistol,N,8,"['do', 'ois', 'to', 'l']",3,0.5
2290,dookblad,N,8,"['do', 'ok', 'bla', 'd']",3,0.5
2291,dookpit,N,7,"['do', 'ok', 'pit']",2,0.57
2292,dookstal,N,8,"['do', 'ok', 'st', 'al']",3,0.5
2293,dookste,N,7,"['do', 'ok', 'ste']",2,0.57
2294,doolge,N,6,"['do', 'ol', 'ge']",2,0.5
2295,dools,N,5,"['do', 'ol', 's']",2,0.4
2296,doon,N,4,"['do', 'on']",1,0.5
2297,doonap,N,6,"['do', 'on', 'ap']",2,0.5
2298,doonbouw,N,8,"['do', 'on', 'bouw']",2,0.62
2299,doonfles,N,8,"['do', 'on', 'f', 'les']",3,0.5
2300,doongaard,N,9,"['do', 'on', 'ga', 'ard']",3,0.56
2301,doonglas,N,8,"['do', 'ong', 'las']",2,0.62
2302,doonse,N,6,"['do', 'on', 'se']",2,0.5
2303,doonstok,N,8,"['do', 'ons', 'to', 'k']",3,0.5
2304,doont,N,5,"['do', 'ont']",1,0.6
2305,doontje,N,7,"['do', 'ont', 'je']",2,0.57
2306,doontjes,N,8,"['do', 'ont', 'jes']",2,0.62
2307,doopmaan,N,8,"['do', 'op', 'ma', 'an']",3,0.5
2308,doopriek,N,8,"['do', 'o', 'pr', 'ie', 'k']",4,0.38
2309,dooral,N,6,"['door', 'al']",1,0.67
2310,doordaafd,N,9,"['door', 'da', 'af', 'd']",3,0.56
2311,doordan,N,7,"['door', 'dan']",1,0.71
2312,doorden,N,7,"['door', 'den']",1,0.71
2313,doordhoorn,N,10,"['door', 'd', 'ho', 'or', 'n']",4,0.5
2314,doordig,N,7,"['door', 'dig']",1,0.71
2315,doordraat,N,9,"['door', 'dra', 'at']",2,0.67
2316,doorgees,N,8,"['door', 'ge', 'es']",2,0.62
2317,doorgindt,N,9,"['door', 'g', 'ind', 't']",3,0.56
2318,doorham,N,7,"['door', 'ham']",1,0.71
2319,doorklank,N,9,"['door', 'k', 'lan', 'k']",3,0.56
2320,doorkrui,N,8,"['door', 'k', 'ru', 'i']",3,0.5
2321,doorlookt,N,9,"['door', 'look', 't']",2,0.67
2322,doorma,N,6,"['door', 'ma']",1,0.67
2323,doorom,N,6,"['door', 'om']",1,0.67
2324,dooron,N,6,"['door', 'on']",1,0.67
2325,doorpit,N,7,"['door', 'pit']",1,0.71
2326,doorplek,N,8,"['door', 'ple', 'k']",2,0.62
2327,doorriens,N,9,"['door', 'ri', 'ens']",2,0.67
2328,doorspoek,N,9,"['do', 'ors', 'po', 'ek']",3,0.56
2329,doorstand,N,9,"['door', 'stand']",1,0.78
2330,doorsteld,N,9,"['door', 'ste', 'ld']",2,0.67
2331,doorstrams,N,10,"['do', 'ors', 'tr', 'ams']",3,0.6
2332,doorten,N,7,"['door', 'ten']",1,0.71
2333,doortvleek,N,10,"['door', 't', 'v', 'le', 'ek']",4,0.5
2334,dooruit,N,7,"['door', 'uit']",1,0.71
2335,doorvacht,N,9,"['door', 'va', 'cht']",2,0.67
2336,doorveer,N,8,"['door', 'veer']",1,0.75
2337,doorvet,N,7,"['door', 'v', 'et']",2,0.57
2338,doorwaast,N,9,"['door', 'wa', 'ast']",2,0.67
2339,doorwoord,N,9,"['door', 'woord']",1,0.78
2340,doorzij,N,7,"['door', 'zij']",1,0.71
2341,doorzin,N,7,"['door', 'zin']",1,0.71
2342,doot,N,4,"['do', 'ot']",1,0.5
2343,dootje,N,6,"['do', 'ot', 'je']",2,0.5
2344,dootjes,N,7,"['do', 'ot', 'jes']",2,0.57
2345,dootroe,N,7,"['do', 'otro', 'e']",2,0.57
2346,doots,N,5,"['do', 'o', 'ts']",2,0.4
2347,dopel,N,5,"['d', 'op', 'el']",2,0.4
2348,dopels,N,6,"['d', 'op', 'els']",2,0.5
2349,doppent,N,7,"['d', 'op', 'p', 'ent']",3,0.43
2350,doraal,N,6,"['dor', 'aal']",1,0.67
2351,dorf,N,4,"['dor', 'f']",1,0.5
2352,dorg,N,4,"['dor', 'g']",1,0.5
2353,dorgen,N,6,"['dor', 'gen']",1,0.67
2354,dorkboards,N,10,"['d', 'ork', 'bo', 'ards']",3,0.6
2355,dorken,N,6,"['dor', 'ken']",1,0.67
2356,dorker,N,6,"['dor', 'ker']",1,0.67
2357,dorkret,N,7,"['d', 'ork', 're', 't']",3,0.43
2358,dormde,N,6,"['dor', 'm', 'de']",2,0.5
2359,dormen,N,6,"['dor', 'men']",1,0.67
2360,dornaal,N,7,"['dor', 'na', 'al']",2,0.57
2361,dornier,N,7,"['dor', 'ni', 'er']",2,0.57
2362,dorniers,N,8,"['dor', 'ni', 'ers']",2,0.62
2363,doro,N,4,"['dor', 'o']",1,0.5
2364,dorse,N,5,"['dor', 'se']",1,0.6
2365,dorten,N,6,"['dor', 'ten']",1,0.67
2366,dorts,N,5,"['dor', 'ts']",1,0.6
2367,dortte,N,6,"['d', 'ort', 'te']",2,0.5
2368,dorziek,N,7,"['dor', 'zie', 'k']",2,0.57
2369,dosant,N,6,"['dos', 'ant']",1,0.67
2370,dosen,N,5,"['dos', 'en']",1,0.6
2371,dosers,N,6,"['dos', 'ers']",1,0.67
2372,doslits,N,7,"['dos', 'l', 'its']",2,0.57
2373,dosteer,N,7,"['dos', 'te', 'er']",2,0.57
2374,dostets,N,7,"['dos', 'te', 'ts']",2,0.57
2375,dostje,N,6,"['dos', 'tje']",1,0.67
2376,dota's,N,6,"['do', 'ta', ""'"", 's']",3,0.33
2377,dotas,N,5,"['do', 'tas']",1,0.6
2378,dote,N,4,"['do', 'te']",1,0.5
2379,doten,N,5,"['do', 'ten']",1,0.6
2380,doti,N,4,"['do', 'ti']",1,0.5
2381,dotje,N,5,"['do', 'tje']",1,0.6
2382,dottaat,N,7,"['do', 't', 'ta', 'at']",3,0.43
2383,dotte,N,5,"['do', 't', 'te']",2,0.4
2384,dotter,N,6,"['do', 't', 'ter']",2,0.5
2385,dou,N,3,['dou'],0,0.67
2386,dous,N,4,"['d', 'ous']",1,0.5
2387,dout,N,4,"['d', 'out']",1,0.5
2388,doutje,N,6,"['d', 'out', 'je']",2,0.5
2389,douve,N,5,"['dou', 've']",1,0.6
2390,dowen,N,5,"['do', 'wen']",1,0.6
2391,dowl,N,4,"['do', 'w', 'l']",2,0.25
2392,dowls,N,5,"['do', 'w', 'ls']",2,0.4
2393,dozend,N,6,"['do', 'z', 'end']",2,0.5
2394,dozeun,N,6,"['do', 'ze', 'un']",2,0.5
2395,draadsels,N,9,"['dra', 'ad', 'sel', 's']",3,0.56
2396,draainorm,N,9,"['dra', 'a', 'in', 'or', 'm']",4,0.44
2397,draaitijk,N,9,"['dra', 'ai', 'tij', 'k']",3,0.56
2398,draakbracht,N,11,"['dra', 'ak', 'bra', 'cht']",3,0.64
2399,draaklijd,N,9,"['dra', 'ak', 'lij', 'd']",3,0.56
2400,draakspoel,N,10,"['dra', 'ak', 'spo', 'el']",3,0.6
2401,draam,N,5,"['dra', 'am']",1,0.6
2402,draamt,N,6,"['dra', 'am', 't']",2,0.5
2403,draan,N,5,"['dra', 'an']",1,0.6
2404,draatjes,N,8,"['dra', 'at', 'jes']",2,0.62
2405,draatprak,N,9,"['dra', 'at', 'pr', 'ak']",3,0.56
2406,dradboom,N,8,"['dr', 'ad', 'bo', 'om']",3,0.5
2407,dragler,N,7,"['drag', 'ler']",1,0.71
2408,draglers,N,8,"['drag', 'l', 'ers']",2,0.62
2409,dragstel,N,8,"['drag', 'stel']",1,0.75
2410,drailing,N,8,"['dra', 'il', 'ing']",2,0.62
2411,drak,N,4,"['dra', 'k']",1,0.5
2412,drakken,N,7,"['dra', 'kken']",1,0.71
2413,drallen,N,7,"['dr', 'allen']",1,0.71
2414,dralots,N,7,"['dr', 'alo', 'ts']",2,0.57
2415,dramme,N,6,"['dr', 'am', 'me']",2,0.5
2416,drammel,N,7,"['dr', 'am', 'mel']",2,0.57
2417,drammels,N,8,"['dr', 'am', 'm', 'els']",3,0.5
2418,drampen,N,7,"['dr', 'am', 'pen']",2,0.57
2419,dran,N,4,"['dr', 'an']",1,0.5
2420,dranches,N,8,"['dr', 'an', 'ches']",2,0.62
2421,dranen,N,6,"['dr', 'an', 'en']",2,0.5
2422,dranend,N,7,"['dr', 'an', 'end']",2,0.57
2423,draner,N,6,"['dr', 'an', 'er']",2,0.5
2424,drans,N,5,"['dr', 'ans']",1,0.6
2425,drap,N,4,"['d', 'rap']",1,0.5
2426,drappen,N,7,"['d', 'rap', 'pen']",2,0.57
2427,draset,N,6,"['dr', 'as', 'et']",2,0.5
2428,drastal,N,7,"['dr', 'ast', 'al']",2,0.57
2429,draten,N,6,"['dr', 'aten']",1,0.67
2430,dratje,N,6,"['dr', 'at', 'je']",2,0.5
2431,drazen,N,6,"['dra', 'zen']",1,0.67
2432,dree,N,4,"['d', 'ree']",1,0.5
2433,dreed,N,5,"['dre', 'ed']",1,0.6
2434,dreegt,N,6,"['dre', 'eg', 't']",2,0.5
2435,dreek,N,5,"['dre', 'ek']",1,0.6
2436,drees,N,5,"['dre', 'es']",1,0.6
2437,dreiken,N,7,"['dre', 'iken']",1,0.71
2438,dreit,N,5,"['dre', 'it']",1,0.6
2439,dreitel,N,7,"['dre', 'ite', 'l']",2,0.57
2440,dreizen,N,7,"['dre', 'izen']",1,0.71
2441,dreizend,N,8,"['dre', 'iz', 'end']",2,0.62
2442,dreken,N,6,"['dre', 'ken']",1,0.67
2443,dremmer,N,7,"['dre', 'm', 'mer']",2,0.57
2444,dreng,N,5,"['dren', 'g']",1,0.6
2445,drengt,N,6,"['dren', 'gt']",1,0.67
2446,drep,N,4,"['dre', 'p']",1,0.5
2447,dresjes,N,7,"['dres', 'jes']",1,0.71
2448,dretin,N,6,"['dre', 'tin']",1,0.67
2449,dreur,N,5,"['dre', 'ur']",1,0.6
2450,dreuske,N,7,"['dre', 'us', 'ke']",2,0.57
2451,drichter,N,8,"['dri', 'chter']",1,0.75
2452,dricks,N,6,"['dr', 'ic', 'ks']",2,0.5
2453,drieglort,N,9,"['drie', 'g', 'l', 'ort']",3,0.56
2454,drienen,N,7,"['d', 'rien', 'en']",2,0.57
2455,driespoor,N,9,"['dri', 'es', 'po', 'or']",3,0.56
2456,drif,N,4,"['dri', 'f']",1,0.5
2457,driffel,N,7,"['dri', 'ff', 'el']",2,0.57
2458,driffels,N,8,"['dri', 'ff', 'els']",2,0.62
2459,drig,N,4,"['dri', 'g']",1,0.5
2460,drij,N,4,"['dr', 'ij']",1,0.5
2461,drijders,N,8,"['dr', 'ij', 'ders']",2,0.62
2462,drijken,N,7,"['dr', 'ijken']",1,0.71
2463,drik,N,4,"['dri', 'k']",1,0.5
2464,drikken,N,7,"['dri', 'kken']",1,0.71
2465,driller,N,7,"['dr', 'iller']",1,0.71
2466,drils,N,5,"['dr', 'ils']",1,0.6
2467,drim,N,4,"['dr', 'im']",1,0.5
2468,drimmen,N,7,"['dr', 'im', 'men']",2,0.57
2469,drinzen,N,7,"['dr', 'in', 'zen']",2,0.57
2470,dripste,N,7,"['dri', 'p', 'ste']",2,0.57
2471,drissen,N,7,"['dr', 'is', 'sen']",2,0.57
2472,drite,N,5,"['dri', 'te']",1,0.6
2473,driten,N,6,"['dr', 'it', 'en']",2,0.5
2474,drits,N,5,"['dr', 'its']",1,0.6
2475,dritse,N,6,"['dr', 'it', 'se']",2,0.5
2476,droches,N,7,"['dro', 'ches']",1,0.71
2477,drode,N,5,"['dro', 'de']",1,0.6
2478,droden,N,6,"['dro', 'den']",1,0.67
2479,droe,N,4,"['dro', 'e']",1,0.5
2480,droeft,N,6,"['dro', 'eft']",1,0.67
2481,droegt,N,6,"['dro', 'eg', 't']",2,0.5
2482,droekbeeld,N,10,"['dro', 'ek', 'beeld']",2,0.7
2483,droemde,N,7,"['dro', 'em', 'de']",2,0.57
2484,droep,N,5,"['dro', 'ep']",1,0.6
2485,droeppil,N,8,"['dro', 'ep', 'p', 'il']",3,0.5
2486,droepte,N,7,"['dro', 'ep', 'te']",2,0.57
2487,droepten,N,8,"['dro', 'ep', 'ten']",2,0.62
2488,droeptouw,N,9,"['dro', 'ep', 'tou', 'w']",3,0.56
2489,droestte,N,8,"['dro', 'est', 'te']",2,0.62
2490,droewel,N,7,"['dro', 'e', 'wel']",2,0.57
2491,drof,N,4,"['dr', 'of']",1,0.5
2492,drok,N,4,"['dro', 'k']",1,0.5
2493,drokken,N,7,"['dro', 'kken']",1,0.71
2494,drongers,N,8,"['dr', 'ong', 'ers']",2,0.62
2495,drons,N,5,"['dr', 'ons']",1,0.6
2496,drood,N,5,"['dro', 'od']",1,0.6
2497,droodsel,N,8,"['dro', 'od', 'sel']",2,0.62
2498,droodtijd,N,9,"['dro', 'od', 'tijd']",2,0.67
2499,droof,N,5,"['dro', 'of']",1,0.6
2500,drooi,N,5,"['dro', 'oi']",1,0.6
2501,drooit,N,6,"['dro', 'oit']",1,0.67
2502,drook,N,5,"['dro', 'ok']",1,0.6
2503,drooste,N,7,"['dro', 'os', 'te']",2,0.57
2504,droot,N,5,"['dro', 'ot']",1,0.6
2505,drot,N,4,"['dro', 't']",1,0.5
2506,drotvin,N,7,"['dro', 't', 'vin']",2,0.57
2507,drozing,N,7,"['dro', 'z', 'ing']",2,0.57
2508,dru,N,3,['dru'],0,0.67
2509,dru's,N,5,"['dru', ""'"", 's']",2,0.4
2510,druchtheid,N,10,"['dru', 'ch', 'the', 'id']",3,0.6
2511,druchtte,N,8,"['dru', 'cht', 'te']",2,0.62
2512,dructen,N,7,"['dru', 'c', 'ten']",2,0.57
2513,druf,N,4,"['dru', 'f']",1,0.5
2514,drufs,N,5,"['dru', 'f', 's']",2,0.4
2515,druigen,N,7,"['dru', 'igen']",1,0.71
2516,druik,N,5,"['dru', 'ik']",1,0.6
2517,druiken,N,7,"['dru', 'iken']",1,0.71
2518,druinen,N,7,"['dru', 'in', 'en']",2,0.57
2519,druiten,N,7,"['dru', 'it', 'en']",2,0.57
2520,druizen,N,7,"['dru', 'izen']",1,0.71
2521,drullen,N,7,"['dr', 'ul', 'len']",2,0.57
2522,druns,N,5,"['dr', 'un', 's']",2,0.4
2523,drurmen,N,7,"['dr', 'ur', 'men']",2,0.57
2524,drusjes,N,7,"['dr', 'us', 'jes']",2,0.57
2525,dube,N,4,"['du', 'be']",1,0.5
2526,dubriek,N,7,"['du', 'br', 'ie', 'k']",3,0.43
2527,duche,N,5,"['du', 'che']",1,0.6
2528,duchters,N,8,"['du', 'ch', 'ters']",2,0.62
2529,dudka,N,5,"['du', 'd', 'ka']",2,0.4
2530,dufs,N,4,"['du', 'f', 's']",2,0.25
2531,dug,N,3,"['du', 'g']",1,0.33
2532,dui,N,3,"['du', 'i']",1,0.33
2533,duide,N,5,"['du', 'ide']",1,0.6
2534,duidje,N,6,"['du', 'id', 'je']",2,0.5
2535,duikhuit,N,8,"['du', 'ik', 'h', 'uit']",3,0.5
2536,duil,N,4,"['du', 'il']",1,0.5
2537,duilde,N,6,"['du', 'il', 'de']",2,0.5
2538,duilden,N,7,"['du', 'il', 'den']",2,0.57
2539,duilen,N,6,"['du', 'il', 'en']",2,0.5
2540,duilt,N,5,"['du', 'il', 't']",2,0.4
2541,duiltje,N,7,"['du', 'il', 'tje']",2,0.57
2542,duiltjes,N,8,"['du', 'il', 't', 'jes']",3,0.5
2543,duip,N,4,"['du', 'i', 'p']",2,0.25
2544,duipen,N,6,"['du', 'i', 'pen']",2,0.5
2545,duips,N,5,"['du', 'i', 'ps']",2,0.4
