Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
spleetje,W,8,"['sp', '##leet', '##je']",2,0.62,667.84,0.97
spleetjes,W,9,"['sp', '##leet', '##jes']",2,0.67,669.68,0.97
spleten,W,7,"['sp', '##le', '##ten']",2,0.57,654.32,0.87
splijtstof,W,10,"['sp', '##l', '##ijt', '##stof']",3,0.6,834.0,0.23
splinter,W,8,"['sp', '##lin', '##ter']",2,0.62,620.03,0.95
splinters,W,9,"['sp', '##lin', '##ter', '##s']",3,0.56,621.58,1.0
splitsen,W,8,"['sp', '##l', '##its', '##en']",3,0.5,642.05,1.0
splitsing,W,9,"['sp', '##l', '##its', '##ing']",3,0.56,633.61,1.0
spoed,W,5,"['sp', '##oed']",1,0.6,542.0,0.97
spoedde,W,7,"['sp', '##oed', '##de']",2,0.57,663.0,0.9
spoedig,W,7,"['sp', '##oed', '##ig']",2,0.57,555.82,1.0
spoel,W,5,"['sp', '##oel']",1,0.6,621.24,0.92
spoelde,W,7,"['sp', '##oeld', '##e']",2,0.57,621.58,0.97
spoelen,W,7,"['sp', '##oelen']",1,0.71,608.05,1.0
spoeltje,W,8,"['sp', '##oel', '##tje']",2,0.62,670.23,0.85
spoeltjes,W,9,"['sp', '##oel', '##tjes']",2,0.67,741.66,0.87
spoetnik,W,8,"['sp', '##oet', '##n', '##ik']",3,0.5,812.47,0.51
spoetniks,W,9,"['sp', '##oet', '##n', '##iks']",3,0.56,769.5,0.23
spoken,W,6,"['sp', '##oken']",1,0.67,617.87,0.87
spons,W,5,"['sp', '##ons']",1,0.6,585.21,1.0
sponsen,W,7,"['sp', '##ons', '##en']",2,0.57,695.23,0.95
spontaan,W,8,"['sp', '##ont', '##aan']",2,0.62,565.59,1.0
sponzen,W,7,"['sp', '##on', '##zen']",2,0.57,679.35,0.87
spoog,W,5,"['sp', '##oog']",1,0.6,679.22,0.23
spook,W,5,"['sp', '##ook']",1,0.6,597.32,0.97
spookhuis,W,9,"['sp', '##ook', '##huis']",2,0.67,591.58,1.0
spookte,W,7,"['sp', '##ook', '##te']",2,0.57,662.05,0.95
spoor,W,5,['spoor'],0,0.8,514.68,0.97
spoorbaan,W,9,"['spoor', '##baan']",1,0.78,675.34,0.74
spoorde,W,7,"['spoor', '##de']",1,0.71,614.46,1.0
spoordijk,W,9,"['spoor', '##d', '##ijk']",2,0.67,696.5,0.13
spoorlijn,W,9,"['spoor', '##lijn']",1,0.78,612.76,0.95
spoorloos,W,9,"['spoor', '##loos']",1,0.78,570.45,1.0
spoorslags,W,10,"['spoor', '##slag', '##s']",2,0.7,809.44,0.31
spoortje,W,8,"['spoor', '##tje']",1,0.75,595.57,0.95
spoortjes,W,9,"['spoor', '##tjes']",1,0.78,663.55,0.92
spoorweg,W,8,"['spoor', '##weg']",1,0.75,583.87,1.0
spoot,W,5,"['sp', '##oot']",1,0.6,665.93,0.77
sporen,W,6,"['sp', '##oren']",1,0.67,559.36,1.0
sport,W,5,['sport'],0,0.8,546.44,1.0
sporten,W,7,"['sport', '##en']",1,0.71,543.97,1.0
sporter,W,7,"['sport', '##er']",1,0.71,605.64,1.0
sporters,W,8,"['sport', '##ers']",1,0.75,561.24,0.95
sportief,W,8,"['sport', '##ief']",1,0.75,541.03,1.0
sportjes,W,8,"['sport', '##jes']",1,0.75,755.67,0.64
sportlui,W,8,"['sport', '##l', '##ui']",2,0.62,623.41,0.9
sportman,W,8,"['sport', '##man']",1,0.75,581.97,0.97
sportveld,W,9,"['sport', '##veld']",1,0.78,600.54,1.0
spot,W,4,"['sp', '##ot']",1,0.5,589.49,0.95
spoten,W,6,"['sp', '##oten']",1,0.67,720.96,0.74
spots,W,5,"['sp', '##ots']",1,0.6,662.64,0.95
spotte,W,6,"['sp', '##otte']",1,0.67,679.14,0.85
spottend,W,8,"['sp', '##otte', '##n', '##d']",3,0.5,579.59,1.0
spraak,W,6,"['spra', '##ak']",1,0.67,576.26,1.0
spraakzaam,W,10,"['spra', '##ak', '##zaam']",2,0.7,618.18,0.97
sprak,W,5,['sprak'],0,0.8,562.87,0.97
sprake,W,6,['sprake'],0,0.83,581.38,0.95
spraken,W,7,"['sprake', '##n']",1,0.71,634.9,1.0
sprankje,W,8,"['spra', '##n', '##k', '##je']",3,0.5,724.68,0.64
sprankjes,W,9,"['spra', '##n', '##k', '##jes']",3,0.56,713.17,0.33
spreek,W,6,"['spr', '##eek']",1,0.67,546.79,1.0
spreekbuis,W,10,"['spr', '##eek', '##b', '##uis']",3,0.6,689.12,0.9
spreekt,W,7,['spreekt'],0,0.86,549.87,0.97
spreekuur,W,9,"['spr', '##eek', '##uur']",2,0.67,632.97,0.95
spreekwoord,W,11,"['spr', '##eek', '##woord']",2,0.73,576.21,1.0
spreeuw,W,7,"['spr', '##eeuw']",1,0.71,589.61,0.97
spreeuwen,W,9,"['spr', '##eeuw', '##en']",2,0.67,644.55,1.0
spreeuwtje,W,10,"['spr', '##eeuw', '##tje']",2,0.7,771.7,0.9
spreeuwtjes,W,11,"['spr', '##eeuw', '##tjes']",2,0.73,771.43,0.82
sprei,W,5,"['spr', '##e', '##i']",2,0.4,625.58,0.92
spreidde,W,8,"['spr', '##e', '##idd', '##e']",3,0.5,618.18,1.0
spreidden,W,9,"['spr', '##e', '##idd', '##en']",3,0.56,630.29,0.95
spreiden,W,8,"['spr', '##e', '##iden']",2,0.62,577.19,0.97
spreiding,W,9,"['spr', '##e', '##iding']",2,0.67,600.23,1.0
spreien,W,7,"['spr', '##e', '##ien']",2,0.57,664.62,0.79
spreitje,W,8,"['spr', '##e', '##it', '##je']",3,0.5,779.67,0.38
spreitjes,W,9,"['spr', '##e', '##it', '##jes']",3,0.56,746.43,0.41
spreken,W,7,['spreken'],0,0.86,541.49,1.0
sprekend,W,8,"['spreken', '##d']",1,0.75,612.44,1.0
spreker,W,7,"['spr', '##ek', '##er']",2,0.57,556.03,1.0
sprekers,W,8,"['spr', '##ek', '##ers']",2,0.62,596.38,1.0
spreuk,W,6,"['spr', '##eu', '##k']",2,0.5,555.77,1.0
spreuken,W,8,"['spr', '##eu', '##ken']",2,0.62,626.72,1.0
spring,W,6,"['spr', '##ing']",1,0.67,596.64,0.95
springen,W,8,"['spr', '##ingen']",1,0.75,536.18,1.0
springend,W,9,"['spr', '##ingen', '##d']",2,0.67,596.92,1.0
springplank,W,11,"['spr', '##ing', '##pl', '##ank']",3,0.64,654.64,1.0
springt,W,7,"['spr', '##ing', '##t']",2,0.57,539.5,0.97
springtouw,W,10,"['spr', '##ing', '##to', '##uw']",3,0.6,638.76,0.97
sprinkhaan,W,10,"['spr', '##ink', '##h', '##aan']",3,0.6,647.26,0.97
sprint,W,6,"['spr', '##int']",1,0.67,598.97,1.0
sprinten,W,8,"['spr', '##int', '##en']",2,0.62,602.97,1.0
sprints,W,7,"['spr', '##int', '##s']",2,0.57,689.81,0.82
sproet,W,6,"['spr', '##oet']",1,0.67,646.08,0.97
sproeten,W,8,"['spr', '##oet', '##en']",2,0.62,652.11,0.95
sproetjes,W,9,"['spr', '##oet', '##jes']",2,0.67,628.89,0.97
sprong,W,6,"['spr', '##ong']",1,0.67,553.76,0.97
sprongen,W,8,"['spr', '##ong', '##en']",2,0.62,599.39,1.0
sprookje,W,8,"['spr', '##ook', '##je']",2,0.62,557.03,1.0
sprookjes,W,9,"['spr', '##ook', '##jes']",2,0.67,572.1,1.0
sprot,W,5,"['spr', '##ot']",1,0.6,815.58,0.51
sprotten,W,8,"['spr', '##otte', '##n']",2,0.62,826.75,0.26
spruit,W,6,"['spr', '##uit']",1,0.67,607.26,0.92
spruiten,W,8,"['spr', '##uiten']",1,0.75,705.57,0.97
spruitjes,W,9,"['spr', '##uit', '##jes']",2,0.67,602.28,0.95
spugen,W,6,"['sp', '##ugen']",1,0.67,700.03,0.87
spuit,W,5,"['sp', '##uit']",1,0.6,570.2,0.9
spuitbus,W,8,"['sp', '##uit', '##b', '##us']",3,0.5,599.64,0.95
spuiten,W,7,"['sp', '##uiten']",1,0.71,588.69,1.0
spuitje,W,7,"['sp', '##uit', '##je']",2,0.57,692.08,1.0
spuitjes,W,8,"['sp', '##uit', '##jes']",2,0.62,686.97,0.92
spul,W,4,"['sp', '##ul']",1,0.5,579.05,1.0
spullen,W,7,['spullen'],0,0.86,562.23,1.0
spurt,W,5,"['sp', '##urt']",1,0.6,723.0,0.85
spurten,W,7,"['sp', '##urt', '##en']",2,0.57,686.39,0.95
spurts,W,6,"['sp', '##urt', '##s']",2,0.5,830.57,0.41
spuug,W,5,"['sp', '##u', '##ug']",2,0.4,710.83,0.9
spuugde,W,7,"['sp', '##u', '##ugd', '##e']",3,0.43,621.36,0.92
spuwde,W,6,"['sp', '##uw', '##de']",2,0.5,562.72,1.0
spuwen,W,6,"['sp', '##uwen']",1,0.67,592.44,1.0
squash,W,6,"['s', '##qu', '##ash']",2,0.5,669.4,1.0
sta,W,3,"['st', '##a']",1,0.33,584.24,0.87
staaf,W,5,"['st', '##aaf']",1,0.6,592.66,1.0
staafje,W,7,"['st', '##aaf', '##je']",2,0.57,589.08,1.0
staafjes,W,8,"['st', '##aaf', '##jes']",2,0.62,609.08,1.0
staak,W,5,"['st', '##aak']",1,0.6,741.04,0.67
staakte,W,7,"['st', '##aakte']",1,0.71,635.31,0.95
staakten,W,8,"['st', '##aakte', '##n']",2,0.62,678.81,0.87
staal,W,5,"['st', '##aal']",1,0.6,562.13,1.0
staaldraad,W,10,"['st', '##aald', '##raad']",2,0.7,827.57,0.69
staaltje,W,8,"['st', '##aalt', '##je']",2,0.62,679.91,0.97
staaltjes,W,9,"['st', '##aalt', '##jes']",2,0.67,710.63,0.9
staan,W,5,['staan'],0,0.8,519.31,1.0
staand,W,6,"['staan', '##d']",1,0.67,638.84,0.95
staande,W,7,"['staan', '##de']",1,0.71,641.0,1.0
staar,W,5,"['st', '##aar']",1,0.6,650.44,0.9
staarde,W,7,"['st', '##aarde']",1,0.71,637.49,0.95
staarden,W,8,"['st', '##aarde', '##n']",2,0.62,614.44,0.92
staart,W,6,"['st', '##aart']",1,0.67,593.49,1.0
staarten,W,8,"['st', '##aarten']",1,0.75,682.09,0.87
staat,W,5,['staat'],0,0.8,545.59,1.0
staatjes,W,8,"['staat', '##jes']",1,0.75,708.22,0.64
staats,W,6,['staats'],0,0.83,647.69,0.69
staatse,W,7,"['staats', '##e']",1,0.71,865.62,0.28
staatsgreep,W,11,"['staats', '##gr', '##eep']",2,0.73,696.37,0.95
staatshoofd,W,11,"['staats', '##h', '##oofd']",2,0.73,640.95,0.97
staatsmacht,W,11,"['staats', '##ma', '##cht']",2,0.73,705.21,0.87
staatsman,W,9,"['staats', '##man']",1,0.78,694.68,0.85
staatsrecht,W,11,"['staats', '##recht']",1,0.82,691.78,1.0
staatsvorm,W,10,"['staats', '##vorm']",1,0.8,722.55,0.87
stabiel,W,7,"['st', '##ab', '##iel']",2,0.57,597.51,1.0
stad,W,4,['stad'],0,0.75,562.74,0.97
stadhuis,W,8,"['stad', '##huis']",1,0.75,658.59,0.97
stadje,W,6,"['stad', '##je']",1,0.67,562.46,1.0
stadjes,W,7,"['stad', '##jes']",1,0.71,611.15,0.92
stads,W,5,['stads'],0,0.8,701.41,0.69
stadsbeeld,W,10,"['stads', '##beeld']",1,0.8,667.74,0.92
stadsdeel,W,9,"['stads', '##deel']",1,0.78,693.31,0.97
staf,W,4,"['st', '##af']",1,0.5,554.89,0.97
stafchef,W,8,"['st', '##af', '##che', '##f']",3,0.5,752.35,0.72
stafchefs,W,9,"['st', '##af', '##che', '##f', '##s']",4,0.44,855.71,0.54
stafje,W,6,"['st', '##af', '##je']",2,0.5,654.32,0.9
stafjes,W,7,"['st', '##af', '##jes']",2,0.57,687.88,0.72
stage,W,5,"['st', '##age']",1,0.6,576.28,1.0
stages,W,6,"['st', '##age', '##s']",2,0.5,637.68,0.97
stak,W,4,"['st', '##ak']",1,0.5,646.0,0.82
staken,W,6,"['st', '##aken']",1,0.67,611.05,0.97
staking,W,7,"['st', '##ak', '##ing']",2,0.57,610.33,1.0
stakker,W,7,"['st', '##akker']",1,0.71,607.08,0.92
stakkers,W,8,"['st', '##akker', '##s']",2,0.62,660.29,0.87
stal,W,4,"['st', '##al']",1,0.5,561.18,1.0
stalen,W,6,"['st', '##alen']",1,0.67,662.24,0.87
stalknecht,W,10,"['st', '##al', '##k', '##ne', '##cht']",4,0.5,692.17,0.85
stalknechts,W,11,"['st', '##al', '##k', '##ne', '##cht', '##s']",5,0.45,820.06,0.54
stallen,W,7,"['st', '##all', '##en']",2,0.57,662.75,0.95
stam,W,4,"['st', '##am']",1,0.5,585.03,0.97
stamboom,W,8,"['st', '##amb', '##oom']",2,0.62,571.03,1.0
stamde,W,6,"['st', '##am', '##de']",2,0.5,676.18,0.9
stamhoofd,W,9,"['st', '##am', '##h', '##oofd']",3,0.56,607.49,1.0
stammen,W,7,"['st', '##am', '##men']",2,0.57,633.84,1.0
stamp,W,5,"['st', '##amp']",1,0.6,663.58,0.97
stampen,W,7,"['st', '##ampen']",1,0.71,630.37,1.0
stampend,W,8,"['st', '##ampen', '##d']",2,0.62,654.79,0.97
stampte,W,7,"['st', '##amp', '##te']",2,0.57,624.64,0.97
stampten,W,8,"['st', '##amp', '##ten']",2,0.62,722.19,0.85
stampvol,W,8,"['st', '##amp', '##vol']",2,0.62,624.92,0.95
stamt,W,5,"['st', '##am', '##t']",2,0.4,681.44,0.9
stand,W,5,['stand'],0,0.8,584.11,1.0
standaard,W,9,['standaard'],0,0.89,550.05,1.0
standaards,W,10,"['standaard', '##s']",1,0.8,614.56,0.92
standbeeld,W,10,"['stand', '##beeld']",1,0.8,561.27,1.0
standen,W,7,"['stand', '##en']",1,0.71,685.35,0.9
standje,W,7,"['stand', '##je']",1,0.71,604.19,0.97
standjes,W,8,"['stand', '##jes']",1,0.75,636.95,1.0
standplaats,W,11,"['stand', '##plaats']",1,0.82,650.19,0.97
standpunt,W,9,"['stand', '##punt']",1,0.78,583.95,0.97
stands,W,6,"['stand', '##s']",1,0.67,655.71,0.23
stang,W,5,"['st', '##ang']",1,0.6,593.69,0.79
stangen,W,7,"['st', '##angen']",1,0.71,795.27,0.69
stank,W,5,"['st', '##ank']",1,0.6,579.44,0.95
stanken,W,7,"['st', '##anken']",1,0.71,699.69,0.79
stap,W,4,['stap'],0,0.75,553.22,0.95
stapel,W,6,"['stap', '##el']",1,0.67,625.87,1.0
stapels,W,7,"['stap', '##els']",1,0.71,635.95,0.97
stapjes,W,7,"['stap', '##jes']",1,0.71,569.92,0.97
stappen,W,7,['stappen'],0,0.86,587.24,0.97
stapt,W,5,"['stap', '##t']",1,0.6,597.59,1.0
stapte,W,6,"['stap', '##te']",1,0.67,595.68,1.0
stapten,W,7,"['stap', '##ten']",1,0.71,632.78,0.95
stapvoets,W,9,"['stap', '##v', '##oet', '##s']",3,0.56,657.25,0.97
star,W,4,"['st', '##ar']",1,0.5,662.49,0.92
staren,W,6,"['st', '##aren']",1,0.67,662.92,0.97
starend,W,7,"['st', '##aren', '##d']",2,0.57,644.03,0.95
starheid,W,8,"['st', '##ar', '##heid']",2,0.62,728.48,0.77
starre,W,6,"['st', '##ar', '##re']",2,0.5,660.32,0.79
starren,W,7,"['st', '##ar', '##ren']",2,0.57,564.48,0.72
start,W,5,['start'],0,0.8,558.08,1.0
startbaan,W,9,"['start', '##baan']",1,0.78,630.46,0.97
starten,W,7,"['start', '##en']",1,0.71,551.51,1.0
starter,W,7,"['start', '##er']",1,0.71,599.68,0.97
starters,W,8,"['start', '##ers']",1,0.75,650.11,0.97
startpunt,W,9,"['start', '##punt']",1,0.78,550.72,1.0
starts,W,6,"['start', '##s']",1,0.67,653.3,0.26
startte,W,7,"['start', '##te']",1,0.71,590.92,0.97
state,W,5,"['stat', '##e']",1,0.6,764.83,0.23
staten,W,6,"['stat', '##en']",1,0.67,691.81,0.87
statief,W,7,"['stat', '##ief']",1,0.71,669.8,0.79
statig,W,6,"['stat', '##ig']",1,0.67,729.44,0.72
station,W,7,['station'],0,0.86,545.78,0.97
stations,W,8,"['station', '##s']",1,0.75,568.11,1.0
statisch,W,8,"['stat', '##isch']",1,0.75,661.59,0.97
status,W,6,['status'],0,0.83,562.5,1.0
statuut,W,7,"['stat', '##uut']",1,0.71,601.65,0.95
staven,W,6,"['st', '##aven']",1,0.67,603.56,0.95
steden,W,6,['steden'],0,0.83,564.51,0.95
stee,W,4,"['ste', '##e']",1,0.5,684.5,0.33
steeds,W,6,['steeds'],0,0.83,556.08,0.97
steeën,W,6,"['ste', '##e', '##ën']",2,0.5,,0.0
steeg,W,5,['steeg'],0,0.8,636.27,0.95
steek,W,5,"['ste', '##ek']",1,0.6,570.51,1.0
steekjes,W,8,"['ste', '##ek', '##jes']",2,0.62,669.15,0.92
steekproef,W,10,"['ste', '##ek', '##pro', '##ef']",3,0.6,613.29,1.0
steekt,W,6,"['ste', '##ek', '##t']",2,0.5,592.32,0.97
steekvlieg,W,10,"['ste', '##ek', '##vl', '##ie', '##g']",4,0.5,700.54,0.69
steel,W,5,"['ste', '##el']",1,0.6,646.58,0.92
steels,W,6,"['ste', '##els']",1,0.67,683.42,0.54
steelse,W,7,"['ste', '##els', '##e']",2,0.57,713.07,0.38
steeltje,W,8,"['ste', '##eltje']",1,0.75,706.38,0.87
steeltjes,W,9,"['ste', '##eltje', '##s']",2,0.67,696.88,0.74
steen,W,5,"['ste', '##en']",1,0.6,531.82,1.0
steenkool,W,9,"['ste', '##enk', '##ool']",2,0.67,608.15,1.0
steentje,W,8,"['ste', '##ent', '##je']",2,0.62,589.37,0.97
steentjes,W,9,"['ste', '##ent', '##jes']",2,0.67,605.08,0.97
steenweg,W,8,"['ste', '##en', '##weg']",2,0.62,641.18,0.92
steenworp,W,9,"['ste', '##en', '##w', '##orp']",3,0.56,671.53,0.82
steetje,W,7,"['ste', '##etje']",1,0.71,700.0,0.05
steetjes,W,8,"['ste', '##etjes']",1,0.75,387.0,0.03
steevast,W,8,"['ste', '##e', '##vast']",2,0.62,631.97,0.95
stegen,W,6,"['ste', '##gen']",1,0.67,710.97,0.87
steiger,W,7,"['ste', '##iger']",1,0.71,643.76,0.97
steigers,W,8,"['ste', '##igers']",1,0.75,650.13,0.97
steil,W,5,"['ste', '##il']",1,0.6,640.92,0.97
steile,W,6,"['ste', '##ile']",1,0.67,659.57,0.95
stek,W,4,"['ste', '##k']",1,0.5,615.23,0.79
stekel,W,6,"['ste', '##kel']",1,0.67,670.41,0.97
stekels,W,7,"['ste', '##kel', '##s']",2,0.57,677.57,0.97
steken,W,6,['steken'],0,0.83,593.08,0.97
stekken,W,7,"['ste', '##kken']",1,0.71,705.04,0.72
stekker,W,7,"['ste', '##kker']",1,0.71,636.16,1.0
stekkers,W,8,"['ste', '##kker', '##s']",2,0.62,662.71,0.9
stel,W,4,['stel'],0,0.75,560.47,0.92
stelde,W,6,['stelde'],0,0.83,613.69,1.0
stelden,W,7,"['stelde', '##n']",1,0.71,678.08,1.0
stelen,W,6,"['stel', '##en']",1,0.67,589.89,0.97
stellen,W,7,['stellen'],0,0.86,591.76,1.0
stellig,W,7,"['stel', '##lig']",1,0.71,654.68,0.85
stelling,W,8,"['stel', '##ling']",1,0.75,623.26,1.0
stelsel,W,7,"['stel', '##sel']",1,0.71,663.24,0.97
stelsels,W,8,"['stel', '##sel', '##s']",2,0.62,688.74,0.9
stelt,W,5,['stelt'],0,0.8,589.29,0.97
stelten,W,7,"['stelt', '##en']",1,0.71,635.97,0.97
stem,W,4,['stem'],0,0.75,564.62,1.0
stemde,W,6,"['stem', '##de']",1,0.67,616.26,0.97
stemden,W,7,"['stem', '##den']",1,0.71,643.94,0.95
stemmen,W,7,['stemmen'],0,0.86,547.44,1.0
stemmig,W,7,"['stem', '##m', '##ig']",2,0.57,644.14,0.79
stemming,W,8,"['stem', '##min', '##g']",2,0.62,600.62,1.0
stempel,W,7,"['stem', '##pel']",1,0.71,553.42,1.0
stempels,W,8,"['stem', '##pel', '##s']",2,0.62,610.64,1.0
stemrecht,W,9,"['stem', '##recht']",1,0.78,668.21,0.97
stemt,W,5,"['stem', '##t']",1,0.6,590.89,0.97
stencil,W,7,"['ste', '##n', '##c', '##il']",3,0.43,696.53,0.44
stencils,W,8,"['ste', '##n', '##c', '##il', '##s']",4,0.38,715.79,0.44
stenen,W,6,"['ste', '##nen']",1,0.67,594.61,0.97
stengel,W,7,"['ste', '##n', '##gel']",2,0.57,654.4,0.92
stengels,W,8,"['ste', '##n', '##gels']",2,0.62,681.94,0.92
step,W,4,"['ste', '##p']",1,0.5,615.76,0.77
steppe,W,6,"['ste', '##pp', '##e']",2,0.5,685.55,0.82
steppen,W,7,"['ste', '##ppen']",1,0.71,638.8,0.59
steps,W,5,"['ste', '##p', '##s']",2,0.4,796.85,0.38
ster,W,4,['ster'],0,0.75,551.82,0.97
sterf,W,5,"['ster', '##f']",1,0.6,571.38,1.0
sterfbed,W,8,"['ster', '##f', '##bed']",2,0.62,614.82,1.0
sterft,W,6,"['ster', '##ft']",1,0.67,566.67,1.0
sterfte,W,7,"['ster', '##ft', '##e']",2,0.57,647.29,0.92
steriel,W,7,"['ster', '##iel']",1,0.71,657.47,0.95
sterk,W,5,['sterk'],0,0.8,553.34,1.0
sterke,W,6,['sterke'],0,0.83,582.24,0.95
sterken,W,7,"['sterke', '##n']",1,0.71,625.1,0.9
sterker,W,7,"['sterke', '##r']",1,0.71,567.08,1.0
sterkst,W,7,"['sterk', '##st']",1,0.71,624.16,1.0
sterkste,W,8,"['sterk', '##ste']",1,0.75,596.95,1.0
sterkte,W,7,"['sterk', '##te']",1,0.71,551.54,1.0
sterkten,W,8,"['sterk', '##ten']",1,0.75,630.86,1.0
sterktes,W,8,"['sterk', '##tes']",1,0.75,612.35,0.97
sterling,W,8,"['ster', '##ling']",1,0.75,844.4,0.26
stern,W,5,"['ster', '##n']",1,0.6,740.33,0.21
sternen,W,7,"['ster', '##nen']",1,0.71,846.0,0.13
sterns,W,6,"['ster', '##n', '##s']",2,0.5,797.5,0.1
sterntje,W,8,"['ster', '##n', '##tje']",2,0.62,826.5,0.08
sterntjes,W,9,"['ster', '##n', '##tjes']",2,0.67,867.0,0.05
sterren,W,7,"['ster', '##ren']",1,0.71,561.46,1.0
sterven,W,7,"['ster', '##ven']",1,0.71,578.46,1.0
stervend,W,8,"['ster', '##ven', '##d']",2,0.62,583.84,0.97
steun,W,5,['steun'],0,0.8,560.79,1.0
steunde,W,7,"['steun', '##de']",1,0.71,609.67,1.0
steunden,W,8,"['steun', '##den']",1,0.75,605.97,1.0
steunen,W,7,"['steun', '##en']",1,0.71,577.11,0.95
steunend,W,8,"['steun', '##end']",1,0.75,611.03,1.0
steunpunt,W,9,"['steun', '##punt']",1,0.78,614.91,0.92
steunt,W,6,"['steun', '##t']",1,0.67,577.08,1.0
steuntje,W,8,"['steun', '##tje']",1,0.75,609.59,0.95
steuntjes,W,9,"['steun', '##tjes']",1,0.78,633.17,0.9
steur,W,5,"['ste', '##ur']",1,0.6,709.58,0.56
steuren,W,7,"['ste', '##uren']",1,0.71,668.89,0.51
steurtje,W,8,"['ste', '##urt', '##je']",2,0.62,703.45,0.38
steurtjes,W,9,"['ste', '##urt', '##jes']",2,0.67,859.8,0.31
steven,W,6,"['stev', '##en']",1,0.67,667.25,0.59
stevens,W,7,"['stev', '##ens']",1,0.71,731.89,0.28
stevig,W,6,"['stev', '##ig']",1,0.67,542.26,1.0
stichten,W,8,"['st', '##ichten']",1,0.75,646.03,0.97
stichter,W,8,"['st', '##icht', '##er']",2,0.62,610.6,0.92
stichters,W,9,"['st', '##icht', '##ers']",2,0.67,662.46,0.95
stichting,W,9,"['st', '##ichting']",1,0.78,615.28,1.0
stichtte,W,8,"['st', '##icht', '##te']",2,0.62,614.36,0.97
stichtten,W,9,"['st', '##icht', '##ten']",2,0.67,676.37,1.0
stick,W,5,"['st', '##ick']",1,0.6,667.21,0.85
sticks,W,6,"['st', '##ick', '##s']",2,0.5,674.15,0.72
stiefbroer,W,10,"['st', '##ief', '##br', '##oer']",3,0.6,629.59,0.97
stiefbroers,W,11,"['st', '##ief', '##br', '##oers']",3,0.64,703.0,0.95
stiekem,W,7,"['st', '##ieke', '##m']",2,0.57,589.7,0.97
stier,W,5,"['st', '##ier']",1,0.6,589.68,0.97
stieren,W,7,"['st', '##ieren']",1,0.71,619.81,0.97
stierf,W,6,"['st', '##ier', '##f']",2,0.5,607.18,0.97
stiertje,W,8,"['st', '##ier', '##tje']",2,0.62,726.45,0.9
stiertjes,W,9,"['st', '##ier', '##tjes']",2,0.67,777.88,0.74
stierven,W,8,"['st', '##ier', '##ven']",2,0.62,627.59,0.97
stiet,W,5,"['st', '##iet']",1,0.6,597.33,0.08
stift,W,5,"['st', '##ift']",1,0.6,645.57,1.0
stiften,W,7,"['st', '##ifte', '##n']",2,0.57,656.06,0.9
stijf,W,5,"['stij', '##f']",1,0.6,574.66,0.97
stijfheid,W,9,"['stij', '##f', '##heid']",2,0.67,625.47,0.92
stijfjes,W,8,"['stij', '##f', '##jes']",2,0.62,640.73,1.0
stijfsel,W,8,"['stij', '##f', '##sel']",2,0.62,644.85,0.92
stijgen,W,7,['stijgen'],0,0.86,581.57,0.97
stijgend,W,8,"['stijgen', '##d']",1,0.75,602.55,1.0
stijging,W,8,['stijging'],0,0.88,650.21,0.97
stijgt,W,6,"['stij', '##gt']",1,0.67,564.89,1.0
stijl,W,5,"['stij', '##l']",1,0.6,589.11,0.97
stijlen,W,7,"['stij', '##len']",1,0.71,619.18,0.97
stijltje,W,8,"['stij', '##l', '##tje']",2,0.62,657.86,0.69
stijltjes,W,9,"['stij', '##l', '##tjes']",2,0.67,710.2,0.69
stijlvol,W,8,"['stij', '##l', '##vol']",2,0.62,567.59,0.97
stijve,W,6,"['stij', '##ve']",1,0.67,620.63,0.97
stikken,W,7,"['st', '##ikken']",1,0.71,578.51,1.0
stikker,W,7,"['st', '##ikk', '##er']",2,0.57,676.05,0.69
stikkers,W,8,"['st', '##ikk', '##ers']",2,0.62,684.05,0.59
stikstof,W,8,['stikstof'],0,0.88,646.14,0.97
stikte,W,6,"['st', '##ikte']",1,0.67,608.69,1.0
stil,W,4,['stil'],0,0.75,544.61,0.97
stilaan,W,7,"['stil', '##aan']",1,0.71,668.18,0.97
stille,W,6,"['stil', '##le']",1,0.67,558.08,1.0
stillen,W,7,"['stil', '##len']",1,0.71,633.61,0.74
stiller,W,7,"['stil', '##ler']",1,0.71,583.73,0.95
stilstaan,W,9,"['stil', '##staan']",1,0.78,641.92,0.95
stilstand,W,9,"['stil', '##stand']",1,0.78,616.68,0.95
stilte,W,6,"['stil', '##te']",1,0.67,549.71,1.0
stilten,W,7,"['stil', '##ten']",1,0.71,699.4,0.56
stiltes,W,7,"['stil', '##tes']",1,0.71,628.43,0.97
stinkdier,W,9,"['st', '##ink', '##d', '##ier']",3,0.56,621.78,0.95
stinken,W,7,"['st', '##inken']",1,0.71,594.81,0.97
stinkend,W,8,"['st', '##inken', '##d']",2,0.62,567.36,1.0
stinker,W,7,"['st', '##inke', '##r']",2,0.57,621.52,0.87
stinkers,W,8,"['st', '##inke', '##r', '##s']",3,0.5,648.74,0.9
stinkt,W,6,"['st', '##inkt']",1,0.67,602.49,1.0
stip,W,4,"['st', '##ip']",1,0.5,638.54,0.97
stippen,W,7,"['st', '##ippen']",1,0.71,693.22,0.92
stipt,W,5,"['st', '##ip', '##t']",2,0.4,585.05,0.95
stock,W,5,"['st', '##ock']",1,0.6,699.12,0.85
stocks,W,6,"['st', '##ock', '##s']",2,0.5,704.88,0.72
