Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
kloler,N,6,"['kl', 'oler']",1,0.67,607.51,1.0
klondstan,N,9,"['kl', 'ond', 'stan']",2,0.67,636.28,1.0
klongen,N,7,"['kl', 'ongen']",1,0.71,631.88,0.9
klons,N,5,"['kl', 'ons']",1,0.6,725.55,0.95
klonzend,N,8,"['kl', 'on', 'zend']",2,0.62,754.12,0.85
klooben,N,7,"['kl', 'oo', 'ben']",2,0.57,595.67,1.0
kloodje,N,7,"['kl', 'ood', 'je']",2,0.57,675.78,0.97
klooitje,N,8,"['kl', 'ooit', 'je']",2,0.62,700.83,0.97
klooitjes,N,9,"['kl', 'ooit', 'jes']",2,0.67,706.56,0.92
klook,N,5,"['kl', 'ook']",1,0.6,703.73,0.95
kloon,N,5,"['kl', 'oon']",1,0.6,657.67,0.08
kloonmuur,N,9,"['kl', 'oon', 'muur']",2,0.67,690.69,0.92
kloontje,N,8,"['kl', 'oon', 'tje']",2,0.62,780.2,0.13
kloontjes,N,9,"['kl', 'oon', 'tjes']",2,0.67,765.4,0.13
kloop,N,5,"['kl', 'oop']",1,0.6,676.94,0.87
kloorkant,N,9,"['kl', 'oor', 'kant']",2,0.67,695.32,1.0
kloortje,N,8,"['kl', 'oort', 'je']",2,0.62,753.34,0.95
kloosde,N,7,"['kl', 'oos', 'de']",2,0.57,716.88,0.82
kloost,N,6,"['kl', 'oost']",1,0.67,765.38,0.95
klopen,N,6,"['kl', 'open']",1,0.67,791.48,0.64
kloppe,N,6,"['kl', 'op', 'pe']",2,0.5,724.15,0.9
klorten,N,7,"['kl', 'orten']",1,0.71,646.18,1.0
klosjes,N,7,"['kl', 'os', 'jes']",2,0.57,690.53,0.49
klot,N,4,"['kl', 'ot']",1,0.5,702.23,0.9
klotse,N,6,"['kl', 'ot', 'se']",2,0.5,739.96,0.69
klotte,N,6,"['kl', 'ot', 'te']",2,0.5,732.51,0.92
klotten,N,7,"['kl', 'ot', 'ten']",2,0.57,698.0,0.92
klozend,N,7,"['kl', 'o', 'zend']",2,0.57,691.26,0.97
klubben,N,7,"['kl', 'ub', 'ben']",2,0.57,643.37,1.0
klubel,N,6,"['kl', 'u', 'bel']",2,0.5,642.13,1.0
kluidde,N,7,"['kl', 'uid', 'de']",2,0.57,670.29,0.95
kluidend,N,8,"['kl', 'u', 'idend']",2,0.62,640.19,0.97
kluidje,N,7,"['kl', 'uid', 'je']",2,0.57,759.28,0.79
kluidjes,N,8,"['kl', 'uid', 'jes']",2,0.62,666.73,0.87
kluigel,N,7,"['kl', 'uig', 'el']",2,0.57,653.44,1.0
kluigels,N,8,"['kl', 'uig', 'els']",2,0.62,615.85,1.0
kluiken,N,7,"['kl', 'ui', 'ken']",2,0.57,682.28,0.92
kluinde,N,7,"['kl', 'u', 'inde']",2,0.57,630.45,0.97
kluipen,N,7,"['kl', 'ui', 'pen']",2,0.57,690.0,0.9
kluipt,N,6,"['kl', 'ui', 'pt']",2,0.5,715.56,0.95
kluk,N,4,"['kl', 'uk']",1,0.5,617.97,0.97
klunsels,N,8,"['kl', 'un', 'sels']",2,0.62,730.06,0.95
klunt,N,5,"['kl', 'unt']",1,0.6,674.03,0.95
klurde,N,6,"['kl', 'ur', 'de']",2,0.5,611.32,0.97
klurit,N,6,"['kl', 'ur', 'it']",2,0.5,606.64,1.0
klusse,N,6,"['klus', 'se']",1,0.67,770.86,0.64
klutisch,N,8,"['kl', 'ut', 'isch']",2,0.62,665.24,1.0
kluur,N,5,"['kl', 'uur']",1,0.6,657.92,0.95
kluw,N,4,"['kl', 'uw']",1,0.5,820.82,0.33
knaai,N,5,"['kn', 'aai']",1,0.6,713.55,0.79
knaaiend,N,8,"['kn', 'aa', 'iend']",2,0.62,819.3,0.82
knaampje,N,8,"['kn', 'aam', 'pje']",2,0.62,731.94,0.95
knaampjes,N,9,"['kn', 'aam', 'pjes']",2,0.67,687.67,0.92
knaatsvis,N,9,"['kn', 'aats', 'vis']",2,0.67,642.41,0.97
knalle,N,6,"['kn', 'alle']",1,0.67,844.89,0.51
knalste,N,7,"['knal', 'ste']",1,0.71,862.15,0.62
knamme,N,6,"['k', 'nam', 'me']",2,0.5,661.28,1.0
knammen,N,7,"['k', 'nam', 'men']",2,0.57,719.65,0.95
knaping,N,7,"['knap', 'ing']",1,0.71,807.06,0.9
knarheid,N,8,"['kn', 'ar', 'heid']",2,0.62,703.31,0.92
knart,N,5,"['kn', 'art']",1,0.6,689.22,0.92
knats,N,5,"['k', 'nat', 's']",2,0.4,663.03,0.92
knazen,N,6,"['kna', 'zen']",1,0.67,679.13,1.0
kneeën,N,6,"['k', 'nee', 'ën']",2,0.5,823.17,0.69
kneerden,N,8,"['kn', 'eerden']",1,0.75,662.58,0.97
kneerder,N,8,"['kn', 'eerder']",1,0.75,701.42,1.0
kneken,N,6,"['kne', 'ken']",1,0.67,676.83,0.95
knekken,N,7,"['kne', 'kken']",1,0.71,711.97,0.95
knelpend,N,8,"['knel', 'pen', 'd']",2,0.62,711.53,0.95
knemsels,N,8,"['k', 'nem', 'sels']",2,0.62,629.74,1.0
knenweg,N,7,"['k', 'nen', 'weg']",2,0.57,603.77,1.0
knepig,N,6,"['k', 'nep', 'ig']",2,0.5,709.62,0.92
knerde,N,6,"['kn', 'erde']",1,0.67,696.49,0.92
knerden,N,7,"['kn', 'erden']",1,0.71,673.64,0.95
kneren,N,6,"['kn', 'eren']",1,0.67,710.13,1.0
knes,N,4,"['k', 'nes']",1,0.5,610.89,1.0
knet,N,4,"['k', 'net']",1,0.5,611.26,1.0
kneten,N,6,"['kn', 'eten']",1,0.67,661.7,0.95
knets,N,5,"['k', 'net', 's']",2,0.4,706.15,0.95
knicht,N,6,"['kn', 'icht']",1,0.67,736.57,0.92
knichtje,N,8,"['kn', 'icht', 'je']",2,0.62,693.41,0.9
knichtjes,N,9,"['kn', 'icht', 'jes']",2,0.67,726.89,0.95
kniefde,N,7,"['kn', 'iefde']",1,0.71,700.11,1.0
kniendgat,N,9,"['kn', 'iend', 'gat']",2,0.67,635.58,1.0
knienen,N,7,"['kn', 'ienen']",1,0.71,646.69,1.0
kniepjes,N,8,"['kn', 'iep', 'jes']",2,0.62,733.36,0.92
kniermat,N,8,"['kn', 'ier', 'mat']",2,0.62,663.36,0.97
kniette,N,7,"['k', 'niet', 'te']",2,0.57,645.22,0.97
knijbel,N,7,"['kn', 'ij', 'bel']",2,0.57,687.03,0.97
knijprank,N,9,"['kn', 'ij', 'pr', 'ank']",3,0.56,719.31,0.97
knijst,N,6,"['kn', 'ijst']",1,0.67,631.37,0.92
knikke,N,6,"['kn', 'ikke']",1,0.67,831.61,0.64
kniktes,N,7,"['kn', 'ik', 'tes']",2,0.57,845.26,0.85
knil,N,4,"['kn', 'il']",1,0.5,698.58,0.87
knillen,N,7,"['kn', 'illen']",1,0.71,729.54,0.97
knilploeg,N,9,"['kn', 'il', 'ploeg']",2,0.67,760.42,0.97
knimlook,N,8,"['kn', 'im', 'look']",2,0.62,681.53,1.0
kning,N,5,"['kn', 'ing']",1,0.6,627.67,1.0
kninkte,N,7,"['kn', 'ink', 'te']",2,0.57,754.23,0.54
knoesters,N,9,"['kn', 'oe', 'sters']",2,0.67,714.51,0.95
knokste,N,7,"['kn', 'ok', 'ste']",2,0.57,784.66,0.87
knolijd,N,7,"['kn', 'ol', 'ijd']",2,0.57,649.13,0.97
knoogjes,N,8,"['kn', 'oog', 'jes']",2,0.62,695.71,0.92
knookte,N,7,"['kn', 'ook', 'te']",2,0.57,786.26,0.69
knoor,N,5,"['kn', 'oor']",1,0.6,708.75,0.97
knoortje,N,8,"['kn', 'oort', 'je']",2,0.62,698.82,0.9
knoortjes,N,9,"['kn', 'oort', 'jes']",2,0.67,758.24,0.95
knoot,N,5,"['kn', 'oot']",1,0.6,643.74,1.0
knootje,N,7,"['kn', 'ootje']",1,0.71,662.52,0.92
knootjes,N,8,"['kn', 'ootjes']",1,0.75,705.65,0.92
knormden,N,8,"['kn', 'orm', 'den']",2,0.62,642.21,1.0
knos,N,4,"['kn', 'os']",1,0.5,704.13,0.79
knotwach,N,8,"['kn', 'ot', 'w', 'ach']",3,0.5,621.92,0.97
knucht,N,6,"['knu', 'cht']",1,0.67,693.32,0.87
knuffen,N,7,"['knu', 'ffen']",1,0.71,773.21,0.77
knufte,N,6,"['knu', 'f', 'te']",2,0.5,759.15,0.9
knuipt,N,6,"['knu', 'ipt']",1,0.67,682.84,1.0
knuise,N,6,"['knu', 'ise']",1,0.67,653.5,0.92
knuit,N,5,"['kn', 'uit']",1,0.6,683.72,0.87
knuiten,N,7,"['kn', 'uiten']",1,0.71,704.21,0.87
knuiven,N,7,"['knu', 'iven']",1,0.71,711.53,0.9
knuksel,N,7,"['knu', 'ks', 'el']",2,0.57,695.71,0.92
knurje,N,6,"['kn', 'ur', 'je']",2,0.5,642.03,0.97
knusmes,N,7,"['kn', 'us', 'mes']",2,0.57,716.92,1.0
knusoog,N,7,"['kn', 'us', 'oog']",2,0.57,662.19,0.97
ko,N,2,['ko'],0,0.5,579.57,0.97
kob,N,3,"['ko', 'b']",1,0.33,628.64,0.92
kobber,N,6,"['ko', 'b', 'ber']",2,0.5,665.05,1.0
kobbers,N,7,"['ko', 'b', 'bers']",2,0.57,625.74,1.0
koboe,N,5,"['ko', 'boe']",1,0.6,584.39,0.97
koctor,N,6,"['ko', 'ctor']",1,0.67,598.29,1.0
koctors,N,7,"['ko', 'ctor', 's']",2,0.57,637.49,1.0
kod,N,3,"['ko', 'd']",1,0.33,605.5,0.97
kodas,N,5,"['ko', 'das']",1,0.6,637.59,1.0
koddag,N,6,"['ko', 'd', 'dag']",2,0.5,627.69,0.97
koddens,N,7,"['ko', 'd', 'dens']",2,0.57,602.58,1.0
koden,N,5,"['ko', 'den']",1,0.6,666.42,0.97
koebaan,N,7,"['koe', 'baan']",1,0.71,743.47,0.97
koed,N,4,"['k', 'oed']",1,0.5,632.47,0.97
koeddier,N,8,"['k', 'oed', 'dier']",2,0.62,679.65,1.0
koeddiers,N,9,"['k', 'oed', 'diers']",2,0.67,651.26,1.0
koede,N,5,"['koe', 'de']",1,0.6,643.97,0.95
koeden,N,6,"['koe', 'den']",1,0.67,605.46,0.97
koedend,N,7,"['koe', 'dend']",1,0.71,661.0,0.92
koeen,N,5,"['ko', 'een']",1,0.6,645.08,0.97
koef,N,4,"['koe', 'f']",1,0.5,603.84,0.95
koeft,N,5,"['koe', 'ft']",1,0.6,617.26,0.97
koeg,N,4,"['k', 'oeg']",1,0.5,634.3,0.95
koei,N,4,"['koe', 'i']",1,0.5,852.75,0.46
koeie,N,5,"['koe', 'ie']",1,0.6,812.14,0.79
koekstof,N,8,"['koek', 'stof']",1,0.75,701.34,0.9
koelaar,N,7,"['ko', 'elaar']",1,0.71,649.78,0.97
koeleet,N,7,"['ko', 'ele', 'et']",2,0.57,613.95,1.0
koelmis,N,7,"['koel', 'mis']",1,0.71,701.5,0.95
koem,N,4,"['k', 'oem']",1,0.5,567.53,0.97
koemen,N,6,"['k', 'oemen']",1,0.67,638.59,0.97
koenen,N,6,"['k', 'oenen']",1,0.67,643.94,0.85
koensjes,N,8,"['k', 'oen', 's', 'jes']",3,0.5,615.56,1.0
koenster,N,8,"['k', 'oen', 'ster']",2,0.62,609.37,1.0
koep,N,4,"['k', 'oep']",1,0.5,680.75,0.97
koepen,N,6,"['k', 'oepen']",1,0.67,720.32,0.87
koeper,N,6,"['koe', 'per']",1,0.67,709.77,1.0
koereert,N,8,"['koer', 'eert']",1,0.75,666.37,0.97
koesje,N,6,"['koe', 's', 'je']",2,0.5,705.67,0.95
koesplaat,N,9,"['koe', 'sp', 'laat']",2,0.67,722.13,1.0
koeste,N,6,"['koe', 'ste']",1,0.67,760.62,0.67
koestluis,N,9,"['koe', 'st', 'luis']",2,0.67,723.37,1.0
koetman,N,7,"['ko', 'et', 'man']",2,0.57,634.36,0.92
koeven,N,6,"['koe', 'ven']",1,0.67,683.27,0.95
koevend,N,7,"['koe', 'ven', 'd']",2,0.57,632.79,1.0
koevijk,N,7,"['koe', 'v', 'ijk']",2,0.57,614.92,0.97
koeweel,N,7,"['koe', 'weel']",1,0.71,632.92,1.0
koezen,N,6,"['koe', 'zen']",1,0.67,664.08,0.97
koezend,N,7,"['koe', 'zend']",1,0.71,661.03,0.97
koffe,N,5,"['k', 'of', 'fe']",2,0.4,714.51,0.92
koffin,N,6,"['koff', 'in']",1,0.67,699.92,0.95
kofon,N,5,"['k', 'of', 'on']",2,0.4,585.1,1.0
koft,N,4,"['ko', 'ft']",1,0.5,650.95,0.97
koints,N,6,"['ko', 'int', 's']",2,0.5,633.18,1.0
koke,N,4,"['ko', 'ke']",1,0.5,608.74,1.0
kokee,N,5,"['ko', 'kee']",1,0.6,644.32,1.0
kokels,N,6,"['kok', 'els']",1,0.67,698.76,0.92
koksel,N,6,"['kok', 'sel']",1,0.67,728.84,0.87
koksels,N,7,"['kok', 'sels']",1,0.71,788.69,0.92
kokt,N,4,"['ko', 'kt']",1,0.5,851.78,0.64
kokten,N,6,"['kok', 'ten']",1,0.67,703.06,0.82
kold,N,4,"['k', 'old']",1,0.5,615.51,1.0
kole,N,4,"['ko', 'le']",1,0.5,631.12,0.87
koler,N,5,"['kol', 'er']",1,0.6,678.24,0.97
kolers,N,6,"['kol', 'ers']",1,0.67,700.88,0.9
kolgt,N,5,"['kol', 'gt']",1,0.6,605.0,1.0
kolkers,N,7,"['kol', 'kers']",1,0.71,710.74,0.95
kolksdag,N,8,"['kol', 'ks', 'dag']",2,0.62,734.77,0.97
koll,N,4,"['k', 'oll']",1,0.5,583.05,0.97
kollens,N,7,"['kol', 'lens']",1,0.71,643.47,1.0
kollig,N,6,"['kol', 'lig']",1,0.67,666.22,0.97
kolling,N,7,"['kol', 'ling']",1,0.71,667.26,1.0
kolloos,N,7,"['k', 'oll', 'oos']",2,0.57,627.0,0.97
kolmen,N,6,"['kol', 'men']",1,0.67,656.46,0.95
kols,N,4,"['kol', 's']",1,0.5,634.67,1.0
kolsje,N,6,"['kol', 's', 'je']",2,0.5,680.43,0.97
kolsjes,N,7,"['kol', 's', 'jes']",2,0.57,676.23,1.0
kolten,N,6,"['kol', 'ten']",1,0.67,646.95,0.97
komeen,N,6,"['kom', 'een']",1,0.67,748.74,0.95
komfaas,N,7,"['kom', 'f', 'aas']",2,0.57,641.15,1.0
komiet,N,6,"['kom', 'iet']",1,0.67,745.73,0.82
kommet,N,6,"['kom', 'met']",1,0.67,698.68,0.97
komoen,N,6,"['kom', 'oen']",1,0.67,590.28,1.0
komp,N,4,"['kom', 'p']",1,0.5,706.11,0.95
kompen,N,6,"['kom', 'pen']",1,0.67,727.73,0.87
kompend,N,7,"['kom', 'pen', 'd']",2,0.57,741.78,0.97
konboei,N,7,"['kon', 'boe', 'i']",2,0.57,599.44,1.0
kondel,N,6,"['kon', 'del']",1,0.67,628.58,0.97
konder,N,6,"['k', 'onder']",1,0.67,630.82,0.97
kondst,N,6,"['kond', 'st']",1,0.67,603.84,0.97
kone,N,4,"['kon', 'e']",1,0.5,612.13,1.0
kongen,N,6,"['kon', 'gen']",1,0.67,624.0,0.97
konk,N,4,"['kon', 'k']",1,0.5,654.53,0.9
konken,N,6,"['kon', 'ken']",1,0.67,654.21,0.85
konnen,N,6,"['kon', 'nen']",1,0.67,713.97,0.92
kons,N,4,"['k', 'ons']",1,0.5,599.87,1.0
konsten,N,7,"['kon', 'sten']",1,0.71,692.33,0.95
konstens,N,8,"['kon', 'stens']",1,0.75,618.55,1.0
kontels,N,7,"['kont', 'els']",1,0.71,651.26,1.0
konton,N,6,"['kont', 'on']",1,0.67,680.31,0.97
kontuur,N,7,"['kont', 'uur']",1,0.71,696.23,0.92
kood,N,4,"['k', 'ood']",1,0.5,648.03,0.97
koodde,N,6,"['k', 'ood', 'de']",2,0.5,627.54,1.0
koodjes,N,7,"['k', 'ood', 'jes']",2,0.57,638.54,0.97
koodt,N,5,"['k', 'oodt']",1,0.6,586.5,0.97
kooghui,N,7,"['k', 'oog', 'hui']",2,0.57,669.32,1.0
kookkorst,N,9,"['kook', 'kor', 'st']",2,0.67,757.5,0.85
kookste,N,7,"['kook', 'ste']",1,0.71,770.13,0.9
koolde,N,6,"['kool', 'de']",1,0.67,758.17,0.49
koolden,N,7,"['kool', 'den']",1,0.71,755.15,0.74
kooldracht,N,10,"['kool', 'dracht']",1,0.8,717.11,0.97
kooljaar,N,8,"['kool', 'jaar']",1,0.75,723.36,0.87
koolmier,N,8,"['kool', 'm', 'ier']",2,0.62,659.3,0.85
koolpast,N,8,"['kool', 'past']",1,0.75,654.5,0.95
koolpijs,N,8,"['kool', 'p', 'ijs']",2,0.62,775.91,0.92
kools,N,5,"['kool', 's']",1,0.6,741.3,0.82
koolsel,N,7,"['kool', 'sel']",1,0.71,713.43,0.97
koolslag,N,8,"['kool', 'slag']",1,0.75,835.14,0.82
koom,N,4,"['k', 'oom']",1,0.5,611.26,1.0
koomsels,N,8,"['k', 'oom', 'sels']",2,0.62,606.36,1.0
koorbaar,N,8,"['koor', 'baar']",1,0.75,693.5,0.97
koorbang,N,8,"['koor', 'bang']",1,0.75,699.64,0.97
koorkrag,N,8,"['koor', 'k', 'rag']",2,0.62,636.03,0.97
koormaan,N,8,"['koor', 'maan']",1,0.75,726.46,0.95
koorschijn,N,10,"['koor', 'schijn']",1,0.8,703.89,0.92
koorslag,N,8,"['koor', 'slag']",1,0.75,752.16,0.85
koosjes,N,7,"['koos', 'jes']",1,0.71,736.11,0.82
koosteld,N,8,"['k', 'oost', 'eld']",2,0.62,667.0,1.0
koostje,N,7,"['k', 'oost', 'je']",2,0.57,739.03,0.97
koostmig,N,8,"['k', 'oost', 'mig']",2,0.62,595.59,1.0
koothui,N,7,"['k', 'oot', 'hui']",2,0.57,643.5,1.0
kopig,N,5,"['kop', 'ig']",1,0.6,847.38,0.77
kopsleep,N,8,"['kop', 'sleep']",1,0.75,717.79,0.97
koram,N,5,"['kor', 'am']",1,0.6,718.03,0.9
korders,N,7,"['kor', 'ders']",1,0.71,605.49,0.97
korgdal,N,7,"['k', 'orgd', 'al']",2,0.57,618.97,0.97
korgrot,N,7,"['kor', 'gro', 't']",2,0.57,595.79,0.97
korkde,N,6,"['kor', 'k', 'de']",2,0.5,650.18,1.0
korken,N,6,"['kor', 'ken']",1,0.67,669.82,0.97
kornaan,N,7,"['kor', 'n', 'aan']",2,0.57,662.13,1.0
kornen,N,6,"['kor', 'nen']",1,0.67,606.71,0.92
korsas,N,6,"['kor', 's', 'as']",2,0.5,660.51,0.95
korsen,N,6,"['kor', 'sen']",1,0.67,762.27,0.79
korsens,N,7,"['kor', 'sens']",1,0.71,682.23,1.0
korstzis,N,8,"['kor', 'st', 'z', 'is']",3,0.5,650.08,1.0
kortstrool,N,10,"['kort', 'str', 'ool']",2,0.7,684.89,1.0
korus,N,5,"['kor', 'us']",1,0.6,663.97,0.95
korvel,N,6,"['kor', 'vel']",1,0.67,656.12,0.9
korvels,N,7,"['kor', 'v', 'els']",2,0.57,726.55,0.85
kos,N,3,"['k', 'os']",1,0.33,683.55,0.97
kosje,N,5,"['k', 'os', 'je']",2,0.4,640.54,0.95
kosjes,N,6,"['k', 'os', 'jes']",2,0.5,676.47,0.97
kossen,N,6,"['k', 'os', 'sen']",2,0.5,712.16,0.97
kossiem,N,7,"['k', 'os', 'sie', 'm']",3,0.43,574.76,1.0
kosteemt,N,8,"['koste', 'em', 't']",2,0.62,654.67,0.97
kostvraas,N,9,"['kost', 'vr', 'aas']",2,0.67,708.3,1.0
kour,N,4,"['ko', 'ur']",1,0.5,651.41,0.95
koutje,N,6,"['kou', 'tje']",1,0.67,661.57,0.92
koutjes,N,7,"['k', 'out', 'jes']",2,0.57,746.53,0.92
kouw,N,4,"['k', 'ouw']",1,0.5,710.81,0.77
kove,N,4,"['ko', 've']",1,0.5,610.92,0.97
kovens,N,6,"['ko', 'ven', 's']",2,0.5,606.08,1.0
koves,N,5,"['ko', 'ves']",1,0.6,597.21,1.0
kozer,N,5,"['ko', 'zer']",1,0.6,712.12,0.95
kozers,N,6,"['ko', 'zers']",1,0.67,664.18,0.97
kozing,N,6,"['ko', 'zing']",1,0.67,626.78,0.87
kra,N,3,['kra'],0,0.67,595.7,0.95
kraad,N,5,"['kr', 'aad']",1,0.6,657.03,0.95
kraaf,N,5,"['kr', 'aaf']",1,0.6,690.59,0.9
kraafs,N,6,"['kr', 'aaf', 's']",2,0.5,610.27,0.97
kraags,N,6,"['kr', 'aags']",1,0.67,653.72,0.9
kraagt,N,6,"['kr', 'aagt']",1,0.67,854.65,0.77
kraalbeeld,N,10,"['kr', 'aal', 'beeld']",2,0.7,747.21,0.9
kraanheid,N,9,"['kraan', 'heid']",1,0.78,768.42,0.82
kraap,N,5,"['kr', 'aap']",1,0.6,727.92,0.92
kraapje,N,7,"['kr', 'aap', 'je']",2,0.57,759.91,0.92
kraapjes,N,8,"['kr', 'aap', 'jes']",2,0.62,772.53,0.87
kraartjes,N,9,"['kr', 'aart', 'jes']",2,0.67,748.97,0.97
kraat,N,5,"['kr', 'aat']",1,0.6,691.65,0.9
kraatje,N,7,"['kr', 'aatje']",1,0.71,741.47,0.95
kraatjes,N,8,"['kr', 'aat', 'jes']",2,0.62,765.1,0.9
kraatkand,N,9,"['kr', 'aat', 'kand']",2,0.67,685.49,1.0
kraatpa,N,7,"['kr', 'aat', 'pa']",2,0.57,582.1,1.0
kraatpa's,N,9,"['kr', 'aat', 'pa', ""'"", 's']",4,0.44,631.23,1.0
kraatse,N,7,"['kr', 'aat', 'se']",2,0.57,689.86,0.97
kraatten,N,8,"['kr', 'aat', 'ten']",2,0.62,709.34,1.0
kraattes,N,8,"['kr', 'aat', 'tes']",2,0.62,636.42,1.0
krad,N,4,"['k', 'rad']",1,0.5,617.5,1.0
kraf,N,4,"['k', 'raf']",1,0.5,763.88,0.9
kral,N,4,"['kr', 'al']",1,0.5,697.03,0.97
kraler,N,6,"['kr', 'aler']",1,0.67,714.65,0.92
krallen,N,7,"['kr', 'allen']",1,0.71,717.97,0.85
krammels,N,8,"['k', 'ram', 'mels']",2,0.62,697.49,0.95
kran,N,4,['kran'],0,0.75,646.5,0.97
krappend,N,8,"['k', 'rappen', 'd']",2,0.62,790.14,0.82
krappers,N,8,"['krap', 'pers']",1,0.75,796.39,0.92
krave,N,5,"['kra', 've']",1,0.6,584.53,1.0
kraven,N,6,"['kra', 'ven']",1,0.67,670.36,1.0
krazen,N,6,"['kra', 'zen']",1,0.67,676.83,0.95
krecht,N,6,"['k', 'recht']",1,0.67,756.22,0.85
krechten,N,8,"['k', 'rechten']",1,0.75,726.43,0.92
krecieus,N,8,"['kre', 'cie', 'us']",2,0.62,616.59,1.0
kreden,N,6,"['kre', 'den']",1,0.67,679.38,1.0
kreed,N,5,"['kre', 'ed']",1,0.6,631.11,0.97
kreefjes,N,8,"['kre', 'ef', 'jes']",2,0.62,811.95,0.64
kreegt,N,6,"['kre', 'e', 'gt']",2,0.5,726.52,0.72
kreekt,N,6,"['kre', 'ekt']",1,0.67,802.5,0.9
kreeltje,N,8,"['kre', 'eltje']",1,0.75,749.61,0.97
kreeltjes,N,9,"['kre', 'eltjes']",1,0.78,687.0,0.87
kreen,N,5,"['kr', 'een']",1,0.6,626.03,1.0
kreentjes,N,9,"['kr', 'een', 'tjes']",2,0.67,648.03,0.97
kreep,N,5,"['kre', 'ep']",1,0.6,752.12,0.85
kreertjes,N,9,"['kre', 'ertjes']",1,0.78,676.53,0.95
krekken,N,7,"['kre', 'kken']",1,0.71,731.81,0.95
krel,N,4,"['kr', 'el']",1,0.5,644.43,0.97
krelel,N,6,"['kr', 'el', 'el']",2,0.5,610.21,1.0
krelt,N,5,"['kr', 'elt']",1,0.6,646.95,1.0
krem,N,4,"['kre', 'm']",1,0.5,688.22,0.97
kretsen,N,7,"['kr', 'etsen']",1,0.71,684.11,0.92
kretste,N,7,"['kr', 'et', 'ste']",2,0.57,746.89,1.0
kretten,N,7,"['kr', 'etten']",1,0.71,688.54,1.0
kreuen,N,6,"['kre', 'u', 'en']",2,0.5,644.34,0.92
kreune,N,6,"['kre', 'une']",1,0.67,726.47,0.9
kreutjes,N,8,"['kre', 'ut', 'jes']",2,0.62,685.91,0.97
krichie,N,7,"['kr', 'ich', 'ie']",2,0.57,597.18,1.0
kridt,N,5,"['kr', 'idt']",1,0.6,583.51,1.0
kriegt,N,6,"['krie', 'gt']",1,0.67,714.15,1.0
krien,N,5,"['kr', 'ien']",1,0.6,604.61,0.97
krienel,N,7,"['kr', 'ien', 'el']",2,0.57,609.32,1.0
krienels,N,8,"['kr', 'ien', 'els']",2,0.62,599.75,0.97
kriep,N,5,"['kr', 'iep']",1,0.6,695.55,0.97
krier,N,5,"['kr', 'ier']",1,0.6,659.74,0.95
kries,N,5,"['kr', 'ies']",1,0.6,639.76,0.95
kriesend,N,8,"['krie', 'send']",1,0.75,701.06,0.85
kriet,N,5,"['kr', 'iet']",1,0.6,688.5,0.97
krieten,N,7,"['kr', 'ieten']",1,0.71,672.35,0.95
kriezen,N,7,"['krie', 'zen']",1,0.71,756.61,0.95
krif,N,4,"['kr', 'if']",1,0.5,631.18,1.0
kriffe,N,6,"['kr', 'if', 'fe']",2,0.5,607.47,0.97
krigen,N,6,"['kr', 'igen']",1,0.67,627.64,1.0
krijd,N,5,"['krij', 'd']",1,0.6,649.38,0.95
krijdje,N,7,"['krij', 'd', 'je']",2,0.57,687.86,0.95
krijdjes,N,8,"['krij', 'd', 'jes']",2,0.62,694.54,1.0
krijk,N,5,['krijk'],0,0.8,691.38,0.97
krijkte,N,7,"['krijk', 'te']",1,0.71,687.14,0.97
krijne,N,6,"['kr', 'ijne']",1,0.67,617.08,1.0
krijnen,N,7,"['kr', 'ijnen']",1,0.71,678.64,0.95
krijner,N,7,"['kr', 'ijn', 'er']",2,0.57,622.47,0.97
krijns,N,6,"['kr', 'ijns']",1,0.67,678.82,0.92
krijnst,N,7,"['kr', 'ijn', 'st']",2,0.57,694.84,0.92
krijnten,N,8,"['kr', 'ijn', 'ten']",2,0.62,644.37,0.95
krijp,N,5,"['krij', 'p']",1,0.6,729.35,0.85
krijpen,N,7,"['krij', 'pen']",1,0.71,842.76,0.85
krikjes,N,7,"['kr', 'ik', 'jes']",2,0.57,781.71,0.51
kril,N,4,"['kr', 'il']",1,0.5,663.24,0.85
krilden,N,7,"['kr', 'il', 'den']",2,0.57,684.52,0.9
krillen,N,7,"['kr', 'illen']",1,0.71,693.46,0.79
krillend,N,8,"['kr', 'illen', 'd']",2,0.62,722.11,0.74
krimden,N,7,"['krim', 'den']",1,0.71,676.68,0.97
krimmen,N,7,"['krim', 'men']",1,0.71,690.22,0.92
krink,N,5,"['kr', 'ink']",1,0.6,661.51,0.92
krinken,N,7,"['kr', 'inken']",1,0.71,736.11,0.95
krinsen,N,7,"['kr', 'in', 'sen']",2,0.57,614.92,1.0
krinten,N,7,"['kr', 'inten']",1,0.71,664.78,0.97
krioont,N,7,"['kr', 'i', 'oon', 't']",3,0.43,571.42,1.0
kriplin,N,7,"['kr', 'i', 'pl', 'in']",3,0.43,623.9,1.0
krippers,N,8,"['kr', 'ip', 'pers']",2,0.62,691.39,1.0
krips,N,5,"['kr', 'ips']",1,0.6,643.29,1.0
kriten,N,6,"['krit', 'en']",1,0.67,641.58,0.95
krits,N,5,"['kr', 'its']",1,0.6,665.0,0.95
kroden,N,6,"['kro', 'den']",1,0.67,601.1,1.0
kroef,N,5,"['kr', 'oef']",1,0.6,648.33,1.0
kroei,N,5,"['kr', 'oei']",1,0.6,731.25,0.9
