,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
2563,durden,N,6,"['dur', '##den']",1,0.67
2564,durie,N,5,"['dur', '##ie']",1,0.6
2565,durken,N,6,"['dur', '##ken']",1,0.67
2566,durkje,N,6,"['dur', '##k', '##je']",2,0.5
2567,durkjes,N,7,"['dur', '##k', '##jes']",2,0.57
2568,durmpje,N,7,"['dur', '##mpje']",1,0.71
2569,durmpjes,N,8,"['dur', '##mpje', '##s']",2,0.62
2570,durne,N,5,"['dur', '##ne']",1,0.6
2571,durnen,N,6,"['dur', '##nen']",1,0.67
2572,durve,N,5,"['dur', '##ve']",1,0.6
2573,dusje,N,5,"['dus', '##je']",1,0.6
2574,dussen,N,6,"['dus', '##sen']",1,0.67
2575,dusten,N,6,"['dust', '##en']",1,0.67
2576,duta,N,4,"['du', '##ta']",1,0.5
2577,dute,N,4,"['du', '##te']",1,0.5
2578,dutes,N,5,"['du', '##tes']",1,0.6
2579,duurtje,N,7,"['duurt', '##je']",1,0.71
2580,duut,N,4,"['du', '##ut']",1,0.5
2581,duvo,N,4,"['du', '##vo']",1,0.5
2582,duvo's,N,6,"['du', '##vo', ""'"", 's']",3,0.33
2583,dwaaistoor,N,10,"['dw', '##aa', '##isto', '##or']",3,0.6
2584,dwaartje,N,8,"['dw', '##aart', '##je']",2,0.62
2585,dwad,N,4,"['dw', '##ad']",1,0.5
2586,dwals,N,5,"['dw', '##als']",1,0.6
2587,dwangpoos,N,9,"['dwang', '##po', '##os']",2,0.67
2588,dwarkpluit,N,10,"['dw', '##ark', '##pl', '##uit']",3,0.6
2589,dweigje,N,7,"['dw', '##ei', '##g', '##je']",3,0.43
2590,dweik,N,5,"['dw', '##ei', '##k']",2,0.4
2591,dweiks,N,6,"['dw', '##ei', '##ks']",2,0.5
2592,dwess,N,5,"['dw', '##ess']",1,0.6
2593,dweven,N,6,"['dw', '##even']",1,0.67
2594,dwinkt,N,6,"['dw', '##inkt']",1,0.67
2595,dwist,N,5,"['dw', '##ist']",1,0.6
2596,dwitje,N,6,"['dw', '##it', '##je']",2,0.5
2597,dwitjes,N,7,"['dw', '##it', '##jes']",2,0.57
2598,dwosus,N,6,"['dw', '##os', '##us']",2,0.5
2599,ea,N,2,"['e', '##a']",1,0.0
2600,eam,N,3,"['e', '##am']",1,0.33
2601,ebbla,N,5,"['e', '##bb', '##la']",2,0.4
2602,ebbla's,N,7,"['e', '##bb', '##la', ""'"", 's']",4,0.29
2603,ebe,N,3,"['e', '##be']",1,0.33
2604,eben,N,4,"['e', '##ben']",1,0.5
2605,ebliem,N,6,"['e', '##bl', '##iem']",2,0.5
2606,ectrooi,N,7,"['ec', '##tro', '##oi']",2,0.57
2607,ed,N,2,['ed'],0,0.5
2608,edek,N,4,"['ed', '##ek']",1,0.5
2609,eebe,N,4,"['e', '##eb', '##e']",2,0.25
2610,eedje,N,5,"['e', '##ed', '##je']",2,0.4
2611,eedjes,N,6,"['e', '##ed', '##jes']",2,0.5
2612,eeg,N,3,"['e', '##eg']",1,0.33
2613,eekens,N,6,"['e', '##eken', '##s']",2,0.5
2614,eekje,N,5,"['e', '##ek', '##je']",2,0.4
2615,eekjes,N,6,"['e', '##ek', '##jes']",2,0.5
2616,eeklid,N,6,"['e', '##ek', '##lid']",2,0.5
2617,eekmerk,N,7,"['e', '##ek', '##merk']",2,0.57
2618,eekpunt,N,7,"['e', '##ek', '##punt']",2,0.57
2619,eeksten,N,7,"['e', '##eks', '##ten']",2,0.57
2620,eekte,N,5,"['e', '##ekte']",1,0.6
2621,eektocht,N,8,"['e', '##ekt', '##och', '##t']",3,0.5
2622,eekwenk,N,7,"['e', '##ekw', '##enk']",2,0.57
2623,eekwoofd,N,8,"['e', '##ekw', '##oof', '##d']",3,0.5
2624,eelblacht,N,9,"['e', '##el', '##bla', '##cht']",3,0.56
2625,eelboorn,N,8,"['e', '##el', '##bo', '##orn']",3,0.5
2626,eelboorns,N,9,"['e', '##el', '##bo', '##orn', '##s']",4,0.44
2627,eeld,N,4,"['e', '##eld']",1,0.5
2628,eelde,N,5,"['e', '##elde']",1,0.6
2629,eelden,N,6,"['e', '##elden']",1,0.67
2630,eeldig,N,6,"['e', '##eld', '##ig']",2,0.5
2631,eeleen,N,6,"['e', '##ele', '##en']",2,0.5
2632,eelgaan,N,7,"['e', '##el', '##gaan']",2,0.57
2633,eeltje,N,6,"['e', '##eltje']",1,0.67
2634,eeltjes,N,7,"['e', '##eltjes']",1,0.71
2635,eendblaps,N,9,"['eend', '##bla', '##ps']",2,0.67
2636,eendikt,N,7,"['eend', '##ikt']",1,0.71
2637,eensdoel,N,8,"['eens', '##doel']",1,0.75
2638,eenslag,N,7,"['eens', '##lag']",1,0.71
2639,eenstaan,N,8,"['eens', '##taan']",1,0.75
2640,eenstek,N,7,"['eens', '##tek']",1,0.71
2641,eenstel,N,7,"['eens', '##tel']",1,0.71
2642,eenweg,N,6,"['een', '##weg']",1,0.67
2643,eep,N,3,"['e', '##ep']",1,0.33
2644,eepen,N,5,"['e', '##epen']",1,0.6
2645,eeper,N,5,"['e', '##eper']",1,0.6
2646,eerdaalt,N,8,"['eer', '##da', '##alt']",2,0.62
2647,eerdool,N,7,"['eer', '##do', '##ol']",2,0.57
2648,eerel,N,5,"['eer', '##el']",1,0.6
2649,eerels,N,6,"['eer', '##els']",1,0.67
2650,eergoef,N,7,"['eer', '##go', '##ef']",2,0.57
2651,eerleed,N,7,"['eer', '##leed']",1,0.71
2652,eerleg,N,6,"['eer', '##leg']",1,0.67
2653,eerlofs,N,7,"['eer', '##lof', '##s']",2,0.57
2654,eerpog,N,6,"['eer', '##po', '##g']",2,0.5
2655,eerril,N,6,"['eer', '##ril']",1,0.67
2656,eers,N,4,"['eer', '##s']",1,0.5
2657,eertje,N,6,"['eer', '##tje']",1,0.67
2658,eertjes,N,7,"['eer', '##tjes']",1,0.71
2659,eerzet,N,6,"['eer', '##zet']",1,0.67
2660,ees,N,3,"['e', '##es']",1,0.33
2661,eesjes,N,6,"['e', '##es', '##jes']",2,0.5
2662,eeslunt,N,7,"['e', '##es', '##lu', '##nt']",3,0.43
2663,eestblik,N,8,"['e', '##est', '##blik']",2,0.62
2664,eestijk,N,7,"['e', '##est', '##ijk']",2,0.57
2665,eestje,N,6,"['e', '##est', '##je']",2,0.5
2666,eestplont,N,9,"['e', '##est', '##plo', '##nt']",3,0.56
2667,eestvee,N,7,"['e', '##est', '##vee']",2,0.57
2668,eestwaards,N,10,"['e', '##est', '##waard', '##s']",3,0.6
2669,eeuwt,N,5,"['eeuw', '##t']",1,0.6
2670,ef,N,2,['ef'],0,0.5
2671,efen,N,4,"['ef', '##en']",1,0.5
2672,eflime,N,6,"['ef', '##lim', '##e']",2,0.5
2673,egen,N,4,"['eg', '##en']",1,0.5
2674,eger,N,4,"['eg', '##er']",1,0.5
2675,egnect,N,6,"['eg', '##ne', '##ct']",2,0.5
2676,egris,N,5,"['eg', '##ris']",1,0.6
2677,eibim,N,5,"['ei', '##bi', '##m']",2,0.4
2678,eiden,N,5,"['ei', '##den']",1,0.6
2679,eids,N,4,"['ei', '##ds']",1,0.5
2680,eil,N,3,"['ei', '##l']",1,0.33
2681,eilen,N,5,"['ei', '##len']",1,0.6
2682,eillig,N,6,"['ei', '##ll', '##ig']",2,0.5
2683,ein,N,3,"['ei', '##n']",1,0.33
2684,eindschijp,N,10,"['eind', '##sch', '##ij', '##p']",3,0.6
2685,eindwant,N,8,"['eind', '##wan', '##t']",2,0.62
2686,einleg,N,6,"['ei', '##n', '##leg']",2,0.5
2687,eintje,N,6,"['ei', '##nt', '##je']",2,0.5
2688,eintjes,N,7,"['ei', '##nt', '##jes']",2,0.57
2689,eiruil,N,6,"['ei', '##rui', '##l']",2,0.5
2690,eit,N,3,['eit'],0,0.67
2691,eitel,N,5,"['eit', '##el']",1,0.6
2692,eiter,N,5,"['eit', '##er']",1,0.6
2693,eitten,N,6,"['eit', '##ten']",1,0.67
2694,eizen,N,5,"['ei', '##zen']",1,0.6
2695,ek,N,2,"['e', '##k']",1,0.0
2696,eke,N,3,"['e', '##ke']",1,0.33
2697,eker,N,4,"['e', '##ker']",1,0.5
2698,eksen,N,5,"['e', '##ksen']",1,0.6
2699,ekt,N,3,"['e', '##kt']",1,0.33
2700,ekters,N,6,"['e', '##kte', '##rs']",2,0.5
2701,ekwa's,N,6,"['e', '##kw', '##a', ""'"", 's']",4,0.17
2702,elas,N,4,"['el', '##as']",1,0.5
2703,elbier,N,6,"['el', '##bier']",1,0.67
2704,eld,N,3,"['el', '##d']",1,0.33
2705,elden,N,5,"['el', '##den']",1,0.6
2706,ele,N,3,['ele'],0,0.67
2707,elen,N,4,"['ele', '##n']",1,0.5
2708,elend,N,5,"['ele', '##nd']",1,0.6
2709,elg,N,3,"['el', '##g']",1,0.33
2710,eljer,N,5,"['el', '##jer']",1,0.6
2711,eljers,N,6,"['el', '##jer', '##s']",2,0.5
2712,elkern,N,6,"['elke', '##r', '##n']",2,0.5
2713,elmpje,N,6,"['el', '##mpje']",1,0.67
2714,elmpjes,N,7,"['el', '##mpje', '##s']",2,0.57
2715,elo's,N,5,"['el', '##o', ""'"", 's']",3,0.2
2716,eloe,N,4,"['el', '##oe']",1,0.5
2717,eloes,N,5,"['el', '##oes']",1,0.6
2718,elot,N,4,"['el', '##ot']",1,0.5
2719,elsens,N,6,"['else', '##ns']",1,0.67
2720,elser,N,5,"['else', '##r']",1,0.6
2721,elskrig,N,7,"['el', '##sk', '##ri', '##g']",3,0.43
2722,elt,N,3,"['el', '##t']",1,0.33
2723,elvo,N,4,"['el', '##vo']",1,0.5
2724,em,N,2,['em'],0,0.5
2725,emel,N,4,"['em', '##el']",1,0.5
2726,emen,N,4,"['em', '##en']",1,0.5
2727,emer,N,4,['emer'],0,0.75
2728,emters,N,6,"['em', '##ters']",1,0.67
2729,enaar,N,5,"['en', '##aar']",1,0.6
2730,endef,N,5,"['ende', '##f']",1,0.6
2731,ender,N,5,"['ende', '##r']",1,0.6
2732,endgen,N,6,"['end', '##gen']",1,0.67
2733,eneer,N,5,"['ene', '##er']",1,0.6
2734,enes,N,4,"['ene', '##s']",1,0.5
2735,enfum,N,5,"['enf', '##um']",1,0.6
2736,engen,N,5,"['eng', '##en']",1,0.6
2737,enging,N,6,"['engin', '##g']",1,0.67
2738,engmoed,N,7,"['eng', '##moed']",1,0.71
2739,engreet,N,7,"['engr', '##ee', '##t']",2,0.57
2740,engrijs,N,7,"['engr', '##ijs']",1,0.71
2741,engting,N,7,"['eng', '##ting']",1,0.71
2742,enkt,N,4,"['enk', '##t']",1,0.5
2743,ennen,N,5,"['enn', '##en']",1,0.6
2744,enren,N,5,"['enr', '##en']",1,0.6
2745,enstij,N,6,"['ens', '##ti', '##j']",2,0.5
2746,entig,N,5,"['ent', '##ig']",1,0.6
2747,entter,N,6,"['ent', '##ter']",1,0.67
2748,enzen,N,5,"['enz', '##en']",1,0.6
2749,ep,N,2,['ep'],0,0.5
2750,epa,N,3,"['ep', '##a']",1,0.33
2751,epars,N,5,"['ep', '##ars']",1,0.6
2752,epor,N,4,"['ep', '##or']",1,0.5
2753,eppen,N,5,"['ep', '##pen']",1,0.6
2754,eppleem,N,7,"['ep', '##ple', '##em']",2,0.57
2755,epreem,N,6,"['ep', '##ree', '##m']",2,0.5
2756,eques,N,5,"['equ', '##es']",1,0.6
2757,erat,N,4,"['era', '##t']",1,0.5
2758,erben,N,5,"['er', '##ben']",1,0.6
2759,erdangt,N,7,"['er', '##dan', '##gt']",2,0.57
2760,erdi,N,4,"['er', '##di']",1,0.5
2761,erdier,N,6,"['er', '##die', '##r']",2,0.5
2762,erdiest,N,7,"['er', '##dies', '##t']",2,0.57
2763,erdij,N,5,"['er', '##di', '##j']",2,0.4
2764,eref,N,4,"['ere', '##f']",1,0.5
2765,ereg,N,4,"['ere', '##g']",1,0.5
2766,ergde,N,5,"['erg', '##de']",1,0.6
2767,ergder,N,6,"['erg', '##der']",1,0.67
2768,ergels,N,6,"['erg', '##els']",1,0.67
2769,erglal,N,6,"['erg', '##lal']",1,0.67
2770,ergweel,N,7,"['erg', '##we', '##el']",2,0.57
2771,ergzecht,N,8,"['erg', '##ze', '##cht']",2,0.62
2772,erhuit,N,6,"['er', '##hu', '##it']",2,0.5
2773,erind,N,5,"['erin', '##d']",1,0.6
2774,erkel,N,5,"['er', '##kel']",1,0.6
2775,erkels,N,6,"['er', '##kels']",1,0.67
2776,erkst,N,5,"['er', '##ks', '##t']",2,0.4
2777,erkten,N,6,"['er', '##kten']",1,0.67
2778,erktend,N,7,"['er', '##kten', '##d']",2,0.57
2779,erlant,N,6,"['er', '##lant']",1,0.67
2780,erleer,N,6,"['er', '##lee', '##r']",2,0.5
2781,erm,N,3,"['er', '##m']",1,0.33
2782,ermen,N,5,"['er', '##men']",1,0.6
2783,ermier,N,6,"['er', '##mie', '##r']",2,0.5
2784,ermpje,N,6,"['er', '##mpje']",1,0.67
2785,ermpjes,N,7,"['er', '##mpje', '##s']",2,0.57
2786,ernat,N,5,"['erna', '##t']",1,0.6
2787,ernen,N,5,"['er', '##nen']",1,0.6
2788,erog,N,4,"['ero', '##g']",1,0.5
2789,eroon,N,5,"['ero', '##on']",1,0.6
2790,eroot,N,5,"['ero', '##ot']",1,0.6
2791,erp,N,3,"['er', '##p']",1,0.33
2792,erree,N,5,"['err', '##ee']",1,0.6
2793,ers,N,3,['ers'],0,0.67
2794,erseld,N,6,"['ers', '##eld']",1,0.67
2795,erstjaar,N,8,"['ers', '##t', '##jaar']",2,0.62
2796,erteer,N,6,"['er', '##te', '##er']",2,0.5
2797,erteld,N,6,"['er', '##tel', '##d']",2,0.5
2798,erter,N,5,"['er', '##ter']",1,0.6
2799,erters,N,6,"['er', '##ters']",1,0.67
2800,erteur,N,6,"['er', '##teur']",1,0.67
2801,ervoors,N,7,"['ervoor', '##s']",1,0.71
2802,erwie,N,5,"['er', '##wi', '##e']",2,0.4
2803,esdijfs,N,7,"['es', '##di', '##j', '##fs']",3,0.43
2804,esen,N,4,"['ese', '##n']",1,0.5
2805,esmeel,N,6,"['es', '##mee', '##l']",2,0.5
2806,esnin,N,5,"['es', '##ni', '##n']",2,0.4
2807,espoordt,N,8,"['esp', '##oordt']",1,0.75
2808,espren,N,6,"['espr', '##en']",1,0.67
2809,ess,N,3,['ess'],0,0.67
2810,essue,N,5,"['ess', '##ue']",1,0.6
2811,essues,N,6,"['ess', '##ues']",1,0.67
2812,esten,N,5,"['este', '##n']",1,0.6
2813,ests,N,4,"['est', '##s']",1,0.5
2814,estten,N,6,"['est', '##ten']",1,0.67
2815,etes,N,4,"['et', '##es']",1,0.5
2816,etricks,N,7,"['et', '##rick', '##s']",2,0.57
2817,etse,N,4,"['et', '##se']",1,0.5
2818,etsel,N,5,"['et', '##sel']",1,0.6
2819,eudues,N,6,"['eu', '##du', '##es']",2,0.5
2820,euhel,N,5,"['eu', '##hel']",1,0.6
2821,eurde,N,5,"['eur', '##de']",1,0.6
2822,everm,N,5,"['ever', '##m']",1,0.6
2823,ewen,N,4,"['e', '##wen']",1,0.5
2824,ewlort,N,6,"['e', '##wl', '##ort']",2,0.5
2825,excerns,N,7,"['exc', '##ern', '##s']",2,0.57
2826,expeis,N,6,"['exp', '##ei', '##s']",2,0.5
2827,expors,N,6,"['expo', '##rs']",1,0.67
2828,extraag,N,7,"['extra', '##ag']",1,0.71
2829,extris,N,6,"['extr', '##is']",1,0.67
2830,extrong,N,7,"['extr', '##ong']",1,0.71
2831,ezen,N,4,"['e', '##zen']",1,0.5
2832,ezer,N,4,"['e', '##zer']",1,0.5
2833,ezers,N,5,"['e', '##zers']",1,0.6
2834,ezis,N,4,"['e', '##zi', '##s']",2,0.25
2835,faagt,N,5,"['fa', '##agt']",1,0.6
2836,faai,N,4,"['fa', '##ai']",1,0.5
2837,faaltje,N,7,"['fa', '##alt', '##je']",2,0.57
2838,faaltjes,N,8,"['fa', '##alt', '##jes']",2,0.62
2839,faar,N,4,"['fa', '##ar']",1,0.5
2840,faarden,N,7,"['fa', '##arden']",1,0.71
2841,faardje,N,7,"['fa', '##ard', '##je']",2,0.57
2842,faardjes,N,8,"['fa', '##ard', '##jes']",2,0.62
2843,faars,N,5,"['fa', '##ars']",1,0.6
2844,faarten,N,7,"['fa', '##arten']",1,0.71
2845,faatste,N,7,"['fa', '##ats', '##te']",2,0.57
2846,facht,N,5,"['fach', '##t']",1,0.6
2847,faf,N,3,"['fa', '##f']",1,0.33
2848,fafel,N,5,"['fa', '##fe', '##l']",2,0.4
2849,fafels,N,6,"['fa', '##fe', '##ls']",2,0.5
2850,fagtie,N,6,"['fa', '##gt', '##ie']",2,0.5
2851,fagties,N,7,"['fa', '##gt', '##ies']",2,0.57
2852,fais,N,4,['fais'],0,0.75
2853,fak,N,3,"['fa', '##k']",1,0.33
2854,fakie,N,5,"['fa', '##kie']",1,0.6
2855,fakken,N,6,"['fa', '##kken']",1,0.67
2856,fakse,N,5,"['fa', '##ks', '##e']",2,0.4
2857,fakte,N,5,"['fa', '##kte']",1,0.6
2858,fakten,N,6,"['fa', '##kten']",1,0.67
2859,fal,N,3,['fal'],0,0.67
2860,fale,N,4,"['fal', '##e']",1,0.5
2861,fales,N,5,"['fal', '##es']",1,0.6
2862,falme,N,5,"['fal', '##me']",1,0.6
2863,fam,N,3,['fam'],0,0.67
2864,famels,N,6,"['fame', '##ls']",1,0.67
2865,famepje,N,7,"['fame', '##p', '##je']",2,0.57
2866,famepjes,N,8,"['fame', '##p', '##jes']",2,0.62
2867,fams,N,4,"['fam', '##s']",1,0.5
2868,fand,N,4,"['fan', '##d']",1,0.5
2869,fanen,N,5,"['fan', '##en']",1,0.6
2870,fangel,N,6,"['fan', '##gel']",1,0.67
2871,fangels,N,7,"['fan', '##gels']",1,0.71
2872,fantsiet,N,8,"['fant', '##si', '##et']",2,0.62
2873,fanvé,N,5,"['fan', '##vé']",1,0.6
2874,fap,N,3,"['fa', '##p']",1,0.33
2875,fapen,N,5,"['fa', '##pen']",1,0.6
2876,fapers,N,6,"['fa', '##pers']",1,0.67
2877,farder,N,6,"['far', '##der']",1,0.67
2878,fardster,N,8,"['far', '##ds', '##ter']",2,0.62
2879,farse,N,5,"['far', '##se']",1,0.6
2880,fas,N,3,"['fa', '##s']",1,0.33
2881,fasce,N,5,"['fasc', '##e']",1,0.6
2882,fasels,N,6,"['fase', '##ls']",1,0.67
2883,faten,N,5,"['fate', '##n']",1,0.6
2884,fatt,N,4,"['fat', '##t']",1,0.5
2885,fatts,N,5,"['fat', '##ts']",1,0.6
2886,faupo's,N,7,"['fau', '##po', ""'"", 's']",3,0.43
2887,fauteeuw,N,8,"['faute', '##euw']",1,0.75
2888,fauteeuws,N,9,"['faute', '##euw', '##s']",2,0.67
2889,fave,N,4,['fave'],0,0.75
2890,faven,N,5,"['fave', '##n']",1,0.6
2891,fe,N,2,['fe'],0,0.5
2892,fean,N,4,"['fe', '##an']",1,0.5
2893,fede,N,4,"['fed', '##e']",1,0.5
2894,fedes,N,5,"['fed', '##es']",1,0.6
2895,fedest,N,6,"['fed', '##est']",1,0.67
2896,fedig,N,5,"['fed', '##ig']",1,0.6
2897,feedjes,N,7,"['feed', '##jes']",1,0.71
2898,feensjes,N,8,"['fee', '##ns', '##jes']",2,0.62
2899,feep,N,4,"['fee', '##p']",1,0.5
2900,feer,N,4,"['fee', '##r']",1,0.5
2901,feidje,N,6,"['fe', '##id', '##je']",2,0.5
2902,feik,N,4,"['fe', '##ik']",1,0.5
2903,fein,N,4,"['fe', '##in']",1,0.5
2904,feisloos,N,8,"['fe', '##isl', '##oo', '##s']",3,0.5
2905,feizen,N,6,"['fe', '##izen']",1,0.67
2906,fek,N,3,"['fe', '##k']",1,0.33
2907,fekten,N,6,"['fe', '##kten']",1,0.67
2908,fela,N,4,"['fel', '##a']",1,0.5
2909,felie,N,5,"['fel', '##ie']",1,0.6
2910,felies,N,6,"['fel', '##ies']",1,0.67
2911,fellen,N,6,"['felle', '##n']",1,0.67
2912,fempel,N,6,"['fem', '##pel']",1,0.67
2913,fempties,N,8,"['fem', '##pt', '##ies']",2,0.62
2914,femt,N,4,"['fem', '##t']",1,0.5
2915,fendes,N,6,"['fen', '##des']",1,0.67
2916,ferksen,N,7,"['fer', '##ksen']",1,0.71
2917,ferttie,N,7,"['fert', '##ti', '##e']",2,0.57
2918,fesje,N,5,"['fe', '##s', '##je']",2,0.4
2919,fesmor,N,6,"['fe', '##sm', '##or']",2,0.5
2920,fessend,N,7,"['fe', '##ss', '##end']",2,0.57
2921,fest,N,4,['fest'],0,0.75
2922,fet,N,3,['fet'],0,0.67
2923,fick,N,4,"['fi', '##ck']",1,0.5
2924,fienst,N,6,"['fi', '##ens', '##t']",2,0.5
2925,fierf,N,5,"['fier', '##f']",1,0.6
2926,fiert,N,5,"['fier', '##t']",1,0.6
2927,fiet,N,4,['fiet'],0,0.75
2928,fiete,N,5,"['fiet', '##e']",1,0.6
2929,fieuwdag,N,8,"['fi', '##euw', '##dag']",2,0.62
2930,figtors,N,7,"['fig', '##to', '##rs']",2,0.57
2931,fij,N,3,['fij'],0,0.67
2932,fijf,N,4,"['fij', '##f']",1,0.5
2933,fijnde,N,6,"['fijn', '##de']",1,0.67
2934,fikkel,N,6,"['fik', '##kel']",1,0.67
2935,fikkels,N,7,"['fik', '##kels']",1,0.71
2936,fil,N,3,['fil'],0,0.67
2937,fildo,N,5,"['fil', '##do']",1,0.6
2938,filies,N,6,"['fil', '##ies']",1,0.67
2939,fillen,N,6,"['fille', '##n']",1,0.67
2940,finde,N,5,"['find', '##e']",1,0.6
2941,finkel,N,6,"['fin', '##kel']",1,0.67
2942,fiom,N,4,"['fi', '##om']",1,0.5
2943,fiost,N,5,"['fi', '##ost']",1,0.6
2944,fipel,N,5,"['fi', '##pel']",1,0.6
2945,fiper,N,5,"['fi', '##per']",1,0.6
2946,fips,N,4,"['fi', '##ps']",1,0.5
2947,fipts,N,5,"['fi', '##pt', '##s']",2,0.4
2948,fisfis,N,6,"['fis', '##fi', '##s']",2,0.5
2949,fitsrunst,N,9,"['fits', '##run', '##st']",2,0.67
2950,fjonge,N,6,"['f', '##jong', '##e']",2,0.5
2951,fjork,N,5,"['f', '##jo', '##r', '##k']",3,0.2
2952,flace,N,5,"['fla', '##ce']",1,0.6
2953,fladen,N,6,"['fla', '##den']",1,0.67
2954,flader,N,6,"['fla', '##der']",1,0.67
2955,flak,N,4,"['fla', '##k']",1,0.5
2956,flaks,N,5,"['fla', '##ks']",1,0.6
2957,flakten,N,7,"['fla', '##kten']",1,0.71
2958,flang,N,5,"['fla', '##ng']",1,0.6
2959,flant,N,5,"['fla', '##nt']",1,0.6
2960,flarkjes,N,8,"['fla', '##r', '##k', '##jes']",3,0.5
2961,flaten,N,6,"['flat', '##en']",1,0.67
2962,flechts,N,7,"['fle', '##cht', '##s']",2,0.57
2963,flet,N,4,"['fle', '##t']",1,0.5
2964,fleten,N,6,"['fle', '##ten']",1,0.67
2965,flilten,N,7,"['fl', '##ilt', '##en']",2,0.57
2966,flinner,N,7,"['fl', '##inner']",1,0.71
2967,flinsen,N,7,"['fl', '##inse', '##n']",2,0.57
2968,flinsend,N,8,"['fl', '##inse', '##nd']",2,0.62
2969,flinste,N,7,"['fl', '##inst', '##e']",2,0.57
2970,flipters,N,8,"['flip', '##ters']",1,0.75
2971,flistje,N,7,"['fl', '##ist', '##je']",2,0.57
2972,flogies,N,7,"['flo', '##gie', '##s']",2,0.57
2973,flolden,N,7,"['flo', '##ld', '##en']",2,0.57
2974,floom,N,5,"['flo', '##om']",1,0.6
2975,floop,N,5,"['flo', '##op']",1,0.6
2976,flotsen,N,7,"['flot', '##sen']",1,0.71
2977,flotsend,N,8,"['flot', '##sen', '##d']",2,0.62
2978,flotten,N,7,"['flotte', '##n']",1,0.71
2979,flowe,N,5,"['flow', '##e']",1,0.6
2980,flucieus,N,8,"['flu', '##cie', '##us']",2,0.62
2981,fluidste,N,8,"['fluid', '##ste']",1,0.75
2982,fluif,N,5,"['flu', '##if']",1,0.6
2983,fluises,N,7,"['flu', '##ises']",1,0.71
2984,fluraal,N,7,"['flu', '##raal']",1,0.71
2985,flursie,N,7,"['flu', '##rs', '##ie']",2,0.57
2986,fluses,N,6,"['flu', '##se', '##s']",2,0.5
2987,foba,N,4,"['fo', '##ba']",1,0.5
2988,focht,N,5,"['foc', '##ht']",1,0.6
2989,foden,N,5,"['fo', '##den']",1,0.6
2990,foder,N,5,"['fo', '##der']",1,0.6
2991,foders,N,6,"['fo', '##ders']",1,0.67
2992,foedig,N,6,"['fo', '##edi', '##g']",2,0.5
2993,foelsen,N,7,"['fo', '##els', '##en']",2,0.57
2994,foen,N,4,"['fo', '##en']",1,0.5
2995,foensen,N,7,"['fo', '##ensen']",1,0.71
2996,foenser,N,7,"['fo', '##ense', '##r']",2,0.57
2997,foensers,N,8,"['fo', '##ense', '##rs']",2,0.62
2998,foenste,N,7,"['fo', '##ens', '##te']",2,0.57
2999,foensten,N,8,"['fo', '##ens', '##ten']",2,0.62
3000,foerde,N,6,"['fo', '##erde']",1,0.67
3001,foet,N,4,"['fo', '##et']",1,0.5
3002,fofel,N,5,"['fo', '##fe', '##l']",2,0.4
3003,foft,N,4,"['fo', '##ft']",1,0.5
3004,fogen,N,5,"['fog', '##en']",1,0.6
3005,fogto,N,5,"['fog', '##to']",1,0.6
3006,foha,N,4,"['fo', '##ha']",1,0.5
3007,fokay,N,5,"['fo', '##ka', '##y']",2,0.4
3008,fokkel,N,6,"['fo', '##kk', '##el']",2,0.5
3009,fokkels,N,7,"['fo', '##kk', '##els']",2,0.57
3010,fol,N,3,['fol'],0,0.67
3011,foloon,N,6,"['fol', '##oon']",1,0.67
3012,foloons,N,7,"['fol', '##oons']",1,0.71
3013,fols,N,4,"['fol', '##s']",1,0.5
3014,folven,N,6,"['fol', '##ven']",1,0.67
3015,folver,N,6,"['fol', '##ver']",1,0.67
3016,folvers,N,7,"['fol', '##vers']",1,0.71
3017,fon,N,3,['fon'],0,0.67
3018,fongs,N,5,"['fon', '##gs']",1,0.6
3019,fonheid,N,7,"['fon', '##heid']",1,0.71
3020,fonk,N,4,"['fon', '##k']",1,0.5
3021,foof,N,4,"['fo', '##of']",1,0.5
3022,fooie,N,5,"['fo', '##oie']",1,0.6
3023,fook,N,4,"['fo', '##ok']",1,0.5
3024,fooks,N,5,"['fo', '##oks']",1,0.6
3025,foolluis,N,8,"['fool', '##luis']",1,0.75
3026,fooltjes,N,8,"['fool', '##tjes']",1,0.75
3027,foompjes,N,8,"['fo', '##omp', '##jes']",2,0.62
3028,foortmaal,N,9,"['fo', '##ort', '##maal']",2,0.67
3029,fooster,N,7,"['fo', '##oster']",1,0.71
3030,fopce,N,5,"['fo', '##pc', '##e']",2,0.4
3031,fopcen,N,6,"['fo', '##pc', '##en']",2,0.5
3032,fopces,N,6,"['fo', '##pc', '##es']",2,0.5
3033,fopoe,N,5,"['fo', '##po', '##e']",2,0.4
3034,foppig,N,6,"['fo', '##pp', '##ig']",2,0.5
3035,forat,N,5,"['for', '##at']",1,0.6
3036,forats,N,6,"['for', '##ats']",1,0.67
3037,foro,N,4,['foro'],0,0.75
3038,fos,N,3,"['fo', '##s']",1,0.33
3039,fossen,N,6,"['foss', '##en']",1,0.67
3040,fossend,N,7,"['foss', '##end']",1,0.71
3041,fossie,N,6,"['foss', '##ie']",1,0.67
3042,fossies,N,7,"['foss', '##ies']",1,0.71
3043,foste,N,5,"['fo', '##ste']",1,0.6
3044,foten,N,5,"['fot', '##en']",1,0.6
3045,fotting,N,7,"['fot', '##ting']",1,0.71
